Iteration	Posterior	Likelihood	Prior	age_morphometrics	alpha[1]	alpha[2]	alpha[3]	alpha[4]	alpha_morpho	branch_rates_mean	clock_morpho	clock_rates[1]	clock_rates[2]	clock_rates[3]	clock_rates[4]	clock_rates[5]	clock_rates[6]	clock_rates[7]	clock_rates[8]	clock_rates[9]	clock_rates[10]	clock_rates[11]	clock_rates[12]	clock_rates[13]	clock_rates[14]	clock_rates[15]	clock_rates[16]	clock_rates[17]	clock_rates[18]	clock_rates[19]	clock_rates[20]	clock_rates[21]	clock_rates[22]	clock_rates[23]	clock_rates[24]	clock_rates[25]	clock_rates[26]	clock_rates[27]	clock_rates[28]	clock_rates[29]	clock_rates[30]	clock_rates[31]	clock_rates[32]	clock_rates[33]	clock_rates[34]	clock_rates[35]	clock_rates[36]	clock_rates[37]	clock_rates[38]	clock_rates[39]	clock_rates[40]	clock_rates[41]	clock_rates[42]	clock_rates[43]	clock_rates[44]	clock_rates[45]	clock_rates[46]	clock_rates[47]	clock_rates[48]	clock_rates[49]	clock_rates[50]	clock_rates[51]	clock_rates[52]	clock_rates[53]	clock_rates[54]	clock_rates[55]	clock_rates[56]	clock_rates[57]	clock_rates[58]	clock_rates[59]	clock_rates[60]	clock_rates[61]	clock_rates[62]	clock_rates[63]	clock_rates[64]	clock_rates[65]	clock_rates[66]	clock_rates[67]	clock_rates[68]	clock_rates[69]	clock_rates[70]	clock_rates[71]	clock_rates[72]	clock_rates[73]	clock_rates[74]	clock_rates[75]	clock_rates[76]	clock_rates[77]	clock_rates[78]	clock_rates[79]	clock_rates[80]	clock_rates[81]	clock_rates[82]	clock_rates[83]	clock_rates[84]	clock_rates[85]	clock_rates[86]	clock_rates[87]	clock_rates[88]	clock_rates[89]	clock_rates[90]	clock_rates[91]	clock_rates[92]	clock_rates[93]	clock_rates[94]	clock_rates[95]	clock_rates[96]	clock_rates[97]	clock_rates[98]	clock_rates[99]	clock_rates[100]	clock_rates[101]	clock_rates[102]	clock_rates[103]	clock_rates[104]	clock_rates[105]	clock_rates[106]	clock_rates[107]	clock_rates[108]	clock_rates[109]	clock_rates[110]	clock_rates[111]	clock_rates[112]	clock_rates[113]	clock_rates[114]	clock_rates[115]	clock_rates[116]	clock_rates[117]	clock_rates[118]	clock_rates[119]	clock_rates[120]	clock_rates[121]	clock_rates[122]	clock_rates[123]	clock_rates[124]	diversification	extinction_rate	num_samp_anc	origin_time	pinvar[1]	pinvar[2]	pinvar[3]	pinvar[4]	psi	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	speciation_rate	TH	TL	turnover
255100	-56873.22	-56640.12	-233.0966	41.2296	0.131401	0.100477	0.0830816	3.41969	1.506828	0.02326431	0.03449148	0.0157658	0.0186588	0.00105129	0.0405909	0.0222594	0.0222263	0.0146937	0.0104383	0.00416909	0.00753453	0.00109686	0.0298784	0.0225715	0.0328326	0.0434456	0.0223992	0.00697526	0.0260746	0.0068948	0.00726094	0.00831023	0.0157848	0.0269126	0.00143678	0.0164644	0.00645291	0.0414354	0.00960334	0.0193355	0.0508176	0.0106323	0.0047555	0.00794808	0.0555769	0.0202467	0.0127088	0.000302373	0.10233	0.0121451	0.0242449	0.00651629	0.0074933	0.00637911	0.00150819	0.0172218	0.0178379	0.0044034	0.0260421	0.0384657	0.00911751	0.000448455	0.00789748	0.0171664	0.0280501	0.0071994	0.0151502	0.0175456	0.00397539	0.00921774	0.00191332	0.00405521	0.0349056	0.0518301	0.0036931	0.0226838	0.0200545	0.0100641	0.00571626	0.00985935	0.0694991	0.0115694	0.0712944	0.0456363	0.0150058	0.00763266	0.00725733	0.132758	0.0074482	0.0480088	0.0294905	0.00169528	0.0392385	0.00230652	0.00512958	0.0164699	0.00669934	0.0238517	0.0139743	0.0086539	0.0288477	0.0424125	0.0126726	0.00435562	0.0193149	0.00315745	0.0734887	0.133886	0.00298198	0.0455843	0.0221929	0.00413706	0.0104782	0.00894976	0.0606679	0.000458658	0.0296698	0.0162867	0.00190025	0.0328175	0.0294594	0.0132405	0.00927302	0.0257035	0.00526697	0.0474675	0.0164344	0.0152094	0.00139486	0.00773109	0.026115	0.0187958	0.0218165	0.000349008	0.0271601	0.05509373	0.2838728	5	73.46998	0.330822	0.301007	0.7131	0.0573707	0.03793751	0.226375	0.589689	1.05082	2.13312	0.3389666	46.87789	529.2665	0.8374656
255150	-56881.45	-56622.93	-258.5139	41.83245	0.132555	0.0968309	0.0874591	3.18604	1.704545	0.02800557	0.03070768	0.0161226	0.0426874	0.00740111	0.0101836	0.00653097	0.0250745	0.047247	0.0132073	0.0137311	0.070557	0.0214257	0.0502526	0.00181661	0.0247598	0.00281238	0.0347858	0.0123756	0.00475121	0.120188	0.0146793	0.0206937	0.0108395	0.0243495	0.0176267	0.0395657	0.00259864	0.00806211	0.101076	0.0317181	0.0268764	0.00434987	0.0295784	0.0219528	0.0560831	0.0163938	0.01035	0.0506938	0.00221797	0.0175239	0.015502	0.0228519	0.0188347	0.000269452	0.0180671	0.0404253	0.00311353	0.0347882	0.00531208	0.0382792	0.00344554	0.106672	0.00954705	0.0410638	0.0104459	0.00366372	0.0133007	0.0679439	0.02596	0.0284877	0.0229538	0.0187882	0.024645	0.0295355	0.0124074	0.0260321	0.0218234	0.0282163	0.00210114	0.00426228	0.0347073	0.0421396	0.00304616	0.0672793	0.0422431	0.0358193	0.016618	0.104985	0.00518977	0.0235486	0.0179107	0.0124339	0.0086275	0.0193416	0.0137746	0.0130446	0.0293588	0.0493614	0.00704818	0.0337507	0.037492	0.00985174	0.0618441	0.00891556	0.0546362	0.00497925	0.00685461	0.172572	0.0284094	0.0285081	0.0787465	0.0258291	0.0381178	0.048457	0.0132463	0.0174344	0.00147801	0.0288653	0.0194666	0.000649573	0.00249393	0.00424406	0.00455416	0.0133492	0.000102774	0.0448037	0.0373919	0.0106219	0.0118179	0.00264407	0.018224	0.00808482	0.000117636	0.0146629	0.0636585	-0.02097317	0.3132315	5	89.66811	0.265718	0.312032	0.746373	0.0667697	0.03673307	0.255262	0.619405	1.06047	2.06486	0.2922584	46.63844	532.1774	1.071762
255200	-56892.44	-56613.89	-278.5512	42.06355	0.136362	0.092643	0.0842845	2.68407	1.802066	0.03187405	0.03312559	0.00711565	0.0519252	0.012417	0.0255254	0.0968107	0.0465579	0.0320211	0.0703655	0.0150903	0.00758962	0.00661565	0.0017568	0.0460317	0.0104317	0.0877188	0.00821214	0.0411066	0.108246	0.0444131	0.0116218	0.0152851	0.00292952	0.0263619	0.0143876	0.0279967	0.0322497	0.0171827	0.00910924	0.0362376	0.00249174	0.117674	0.0251476	0.0160857	0.0510539	0.0314229	0.0346184	0.0361824	0.0105832	0.000656448	0.00141442	0.0094465	0.0553572	0.00117547	0.0356326	0.0100632	0.0124318	0.0155088	0.0589429	0.0368166	0.00839083	0.0159145	0.072679	0.0069256	0.0375989	0.0263795	0.0126979	0.0425464	0.0132489	0.0354625	0.00437826	0.00878958	0.0159949	0.00346592	0.00248243	0.00536382	0.0200618	0.0446784	0.00617575	0.0130805	0.00123925	0.0580726	0.0202124	0.0261617	0.140038	0.0104956	0.0247542	0.0887031	0.00471226	0.0686937	0.0141082	0.0293769	0.0185324	0.00787512	0.0432112	0.0152092	0.024649	0.0546059	0.00672462	0.01526	0.060498	0.0115103	0.00388765	0.0177439	0.0346974	0.117463	0.0630252	0.10208	0.0224772	0.00217631	0.0037607	0.126627	0.0264974	0.0308897	0.0228866	0.00448407	0.00925135	0.00667944	0.0806185	0.00276165	0.0174432	0.00137452	0.0643262	0.00915026	0.00380421	0.0139151	0.10306	0.0339348	0.0204436	0.00561333	0.0391804	0.0187695	0.0987705	0.0596708	0.0117014	-0.001662372	0.3395168	5	62.12418	0.29539	0.266913	0.773773	0.0316936	0.04649406	0.268445	0.632168	1.06414	2.03524	0.3378544	45.60329	536.6802	1.00492
255250	-56891.42	-56623.69	-267.7359	42.00127	0.126057	0.0878071	0.0852519	2.83762	1.450647	0.02762502	0.03325088	0.0139552	0.00209493	0.0237288	0.0257609	0.0204752	0.0202821	0.0347057	0.0544039	0.0160342	0.0118933	0.000493448	0.0157396	0.0711621	0.037968	0.0550154	0.0175013	0.020256	0.0127547	0.0256687	0.00400315	0.0157445	0.00989783	0.0271888	0.0367392	0.00451683	0.00442967	0.0954955	0.0465005	0.0129332	0.0294145	0.00517755	0.0628753	0.0144664	0.0464856	0.00432822	0.065457	0.00230845	0.0251813	0.0241835	0.0202061	0.0160782	0.00871114	0.0127741	0.0904277	0.0361549	0.0133937	0.00231217	0.052806	0.040587	0.0158998	0.0173399	0.0434487	0.0443053	0.000462136	0.124399	0.014128	0.0166929	0.0314961	0.0364677	0.0572043	0.0383219	0.0569894	0.0353943	0.00815574	0.0261877	0.0231394	0.0150523	0.0139987	0.029606	0.000732169	0.0370126	0.0978368	0.00629599	0.0146775	0.0726242	0.0103419	0.0712473	0.0200683	0.0674877	0.00473146	0.0136469	0.0124128	0.0285764	0.00847227	0.0143805	0.0523616	0.0394401	0.00707671	0.0227585	0.0158	0.00647353	0.000459829	0.00471574	0.0031098	0.0108774	0.0201593	0.104812	0.0439255	0.0194286	0.121564	0.0560663	0.0125264	0.0496615	0.0197249	0.00721131	0.0428358	0.0167425	0.07682	0.0144558	0.0158674	0.0149384	0.0123193	0.0192184	0.00500952	0.00728507	0.0221849	0.0168843	0.00803671	0.0260646	0.0493621	0.00607313	0.0131809	0.0374381	0.0500888	0.04908531	0.4627258	5	81.54744	0.28463	0.284731	0.754174	0.0444985	0.02844347	0.217597	0.58013	1.04739	2.15489	0.5118112	47.01982	523.7429	0.9040949
255300	-56810.21	-56614.08	-196.126	42.70385	0.132835	0.0853298	0.084968	2.22588	1.975856	0.01293878	0.03077182	0.0228134	0.00628062	0.0328442	0.00461705	0.00273156	0.00497872	0.00428818	0.0353587	0.0107727	0.0210826	0.00882953	0.00882692	0.0301273	0.000900765	0.0113928	0.0179573	0.027141	0.00594058	0.00256862	0.015176	0.022239	0.0141685	0.0308645	0.0557815	0.00121877	0.00734265	0.0475899	0.00740315	0.00434119	0.00950462	0.0116784	0.0121467	0.00658659	0.0541153	0.00337199	0.0040715	0.012159	0.0141258	0.00835701	0.0332972	0.0266707	0.0349825	0.00281182	0.0041637	0.000537125	0.0150733	0.0352617	0.01891	0.0389615	0.0248015	0.00602391	0.0129318	0.00586605	0.0151778	0.00272182	0.0140319	0.00771167	0.00403263	0.0210193	0.000431458	0.00199239	0.00581321	0.0112028	0.000642734	0.00398315	0.0374064	0.0149998	0.0034947	0.0233846	0.0106905	0.0289462	0.0207403	0.00407549	0.0564805	0.0120766	0.0172694	0.0887844	0.0154223	0.0117365	0.00366951	0.0152329	0.0113341	0.00421623	0.0618558	0.0179416	0.00398478	0.0446647	0.000192906	0.0191824	0.00443978	0.00418753	0.0107734	0.0615867	0.0107616	0.00992116	0.000540473	0.0154759	0.0145569	0.00463242	0.0153648	0.0081957	0.0148106	0.00344402	0.00449069	0.00724826	0.00448025	0.0184563	0.0246424	0.00104993	0.00902027	0.0416608	0.0101664	0.00404786	0.0176888	0.0148844	0.0157257	0.0189246	0.0226353	0.00588527	0.00688514	0.004149	0.0146555	0.0012228	0.000759444	-0.02473761	0.3788132	5	62.82064	0.282295	0.265117	0.769811	0.0370607	0.03115287	0.290375	0.652421	1.06937	1.98783	0.3540756	46.84914	543.1538	1.069865
255350	-56883.17	-56629.16	-254.0066	41.99542	0.136295	0.099052	0.0797337	2.06806	1.542318	0.02364614	0.03231127	0.0101456	0.0260047	0.0011716	0.0124255	0.0357873	0.0876213	0.01183	0.0436114	0.0279919	0.0129568	0.0721336	0.128454	0.0256847	0.0139961	0.0130238	0.040186	0.0513887	0.0227735	0.0422116	0.000589588	0.0188355	0.00972957	0.0285215	0.0089389	0.0555618	0.00597515	0.0203301	0.0119213	0.0160368	0.0126792	0.00266202	0.0501529	0.0174664	0.0469352	0.0443898	0.000847085	0.0226863	0.0107019	0.0112427	0.00181126	0.0714454	0.052216	0.032951	0.00278829	0.0193409	0.00504964	0.00613735	0.037137	0.0378724	0.0263545	0.0122948	0.00559001	2.35251e-05	0.0166148	0.00483932	0.0122623	0.00600322	0.0413076	0.0476929	0.0110159	0.0390695	0.0044384	0.052014	0.0767097	0.0188782	0.0239811	0.041334	0.0329657	0.00529422	0.0116004	0.0257437	0.0257102	0.0145111	0.0421006	0.0213598	0.00312301	0.0725235	0.0544272	0.093308	0.0385564	0.00391884	0.0137382	0.0018886	0.00184444	0.0154106	0.0194126	0.00246478	0.0112385	0.0697467	0.0292657	0.00419611	0.00894175	0.00944896	0.00515154	0.0176303	0.0202421	0.0147581	0.0181608	0.0193433	0.0147042	0.004363	0.0424555	0.0268271	0.0250126	0.012417	0.0249992	0.0194623	0.0269172	0.00702045	0.0961949	0.00386415	0.0205332	0.018425	0.045143	0.0304206	0.100689	0.00724876	0.00260264	0.0586347	0.0387775	0.0195777	0.00671823	0.0167949	0.00881301	0.0294797	0.3060722	6	82.11845	0.246923	0.2938	0.744999	0.0320424	0.04746343	0.231786	0.595452	1.05281	2.11995	0.3355519	45.43551	529.6573	0.9121456
255400	-56851.85	-56608.55	-243.3025	43.49161	0.141041	0.0985298	0.0821848	3.00323	1.451538	0.02382069	0.03409297	0.0135567	0.00654996	0.00724762	0.0354131	0.00371486	0.0887986	0.0119676	0.033689	0.0529518	0.0177943	0.0050252	0.000519226	0.0644901	0.00536823	0.0194389	0.0652098	0.00336677	0.0019715	0.00928211	0.00535231	0.0156526	0.0100578	0.0274884	0.00287476	0.048522	0.0275823	0.00192966	0.0249844	0.0197726	0.00384099	0.0511903	0.0339983	0.00956387	0.045741	0.00291285	0.00061571	0.0293235	0.0117582	0.0121846	0.116802	0.0434061	0.040248	0.0273211	0.0318624	0.00778829	0.0084589	0.0668917	0.0746119	0.0365882	0.0248513	0.000922416	0.002188	0.0344761	0.0106922	0.0593788	0.0138225	0.0491321	0.0586796	0.000313216	0.0638495	0.04111	0.0270497	0.0784249	0.00571281	0.0307194	0.0273651	0.0155978	0.00183976	0.00455585	7.02272e-05	0.0312245	0.028686	0.010276	0.00600414	0.0212428	0.0240627	0.0753385	0.0316493	0.0344829	0.00392374	0.0123468	0.0163207	0.00234843	0.014175	0.0142802	0.0215622	0.0215168	0.00290053	0.0257486	0.0417196	0.00945001	0.0671629	0.0108197	0.0492222	0.0189061	0.0232888	0.0225706	0.0198127	0.00110239	0.0171475	0.00157619	0.0166043	0.00420876	0.0129785	0.0124309	0.0115425	0.000488589	0.00843648	0.00581459	0.0185479	0.00828311	0.0104595	0.014115	0.0430908	0.00229091	0.0208751	0.0472556	0.0116131	0.0337648	0.0489351	0.000641972	0.0128178	0.0230331	0.0375465	-0.004693678	0.3862046	5	82.71282	0.289318	0.299721	0.74715	0.0575587	0.03354178	0.217738	0.580286	1.04744	2.15453	0.3815109	45.85834	531.1544	1.012303
255450	-56856.66	-56611.97	-244.6897	41.18014	0.13269	0.114476	0.0927555	3.29966	1.542568	0.02339698	0.034473	0.0131321	0.0195932	0.0739018	0.0139859	0.0244233	0.0234404	0.0111968	0.00738592	0.021603	0.00577448	0.0223043	0.06855	0.0133287	0.0744024	0.00736463	0.00091761	0.00685774	0.00616979	0.00545578	0.0159528	0.0178926	0.0102819	0.0299209	0.0636284	0.00495551	0.0004196	0.0437813	0.03174	0.0172051	0.03511	0.0375767	0.0327054	0.0167754	0.0516911	0.0587915	0.0352978	0.0281793	0.00972041	0.0472197	0.0302311	0.0147802	0.0627517	0.00710204	0.00722147	0.0196027	0.00589997	0.0524577	0.0337	0.0406133	0.021935	0.0963812	0.00691217	0.0152933	0.00521097	0.0162025	0.010596	0.0129129	0.0681358	0.00261953	0.0252754	0.0299783	0.0581049	0.000501232	0.0051101	0.00166327	0.0120252	0.0153855	0.0262986	0.0399249	0.068653	0.012865	0.0181965	0.0341753	0.0264839	0.0508448	0.0149215	0.120285	0.0034124	0.00665148	0.026366	0.0111706	0.0315513	0.0308322	0.00690111	0.0144467	0.000642708	0.00389427	0.0096185	0.0421888	0.0271255	0.00593829	0.00258169	0.0112392	0.00640543	0.0248551	0.0731675	0.0108667	0.0176764	0.0346742	0.0040151	0.0121876	0.0117079	0.0152868	0.0123142	0.00607742	0.0266154	0.00977674	0.023277	0.0114502	0.00846615	0.0145747	0.00199204	0.0140214	0.00663626	0.008737	0.0257879	0.0337993	0.0098579	0.0287336	0.0207219	0.00617757	0.0117701	0.0176951	0.00112702	0.01371914	0.2884658	5	60.85528	0.350921	0.395484	0.745234	0.0511383	0.04885162	0.231824	0.595492	1.05283	2.11986	0.302185	46.21564	544.5175	0.9546002
255500	-56867.63	-56616.31	-251.3198	42.71156	0.126706	0.0980654	0.0951669	2.93491	1.698084	0.02660449	0.03574799	0.0159577	0.0381908	0.0242351	0.00324711	0.0347995	0.0149992	0.0668622	0.0461394	0.0114941	0.00703159	0.0126833	0.0280526	0.0830872	0.00217614	0.0177225	0.0575183	0.0245304	0.0148784	0.0150318	0.00668219	0.0104379	0.0163338	0.0416245	0.0229298	0.0237774	0.0254138	0.0245501	0.0065737	0.0216	0.0432285	0.0183492	0.0582973	0.0235364	0.0673158	0.0382026	0.00410289	0.00706687	0.0407199	0.018239	0.0388532	0.0151484	0.0448644	0.0386963	0.0509876	0.00265559	0.025492	0.014754	0.00696114	0.0447844	0.0255517	0.019704	0.0305143	0.0304266	0.00501364	0.00680523	0.0144267	0.00150045	0.0317139	0.0430732	0.0031972	0.00988574	0.00998307	0.0202259	0.0371726	0.01674	0.0305478	0.0423368	0.0266453	0.0531263	0.0220057	0.00785393	0.0088239	0.00875884	0.00216837	0.021036	0.0327706	0.117974	0.0244142	0.0283348	0.00137994	0.00579524	0.0440244	0.108483	0.0485744	0.0168203	0.0118194	0.00309379	0.00426434	0.0330967	0.00144759	0.00646522	0.00583684	0.00502409	0.0307943	0.0232584	0.0297765	0.000535899	0.0257861	0.0129798	0.00568624	0.0602988	0.0109515	0.0262907	0.011951	0.0150568	0.100076	0.0284234	0.00196914	0.0192516	0.0495289	0.0303453	0.00172063	0.00367901	0.0328202	0.0666939	0.0347007	0.00620161	0.00330839	0.0124892	0.0186196	0.124456	0.00164729	0.0394219	0.0167944	-0.01474375	0.3205483	6	89.1696	0.279857	0.341637	0.763292	0.056713	0.04138672	0.254365	0.618519	1.06021	2.06691	0.3058046	45.46662	518.1234	1.048213
255550	-56872.01	-56622.37	-249.6381	42.09976	0.136388	0.0946876	0.0853793	2.81928	1.6414	0.02104195	0.03340729	0.0146179	0.0114801	0.00109915	0.0778392	0.0157138	0.0298488	0.0344112	0.0100689	0.0137166	0.0451174	0.00520316	0.00270908	0.00198398	0.0251858	0.00462048	0.0707421	0.00449905	0.0238172	0.0190265	0.011249	0.00476973	0.0170056	0.0171796	0.0329029	0.0266993	0.0190347	0.0295844	0.0811745	0.0249406	0.0230669	0.0289131	0.000681166	0.000996488	0.0583371	0.0244575	0.00501344	0.0423803	0.0354948	0.0675486	0.00483067	0.0165141	0.0131147	0.0364409	0.0124513	0.0112013	0.00838804	0.0311839	0.00403143	0.0564011	0.0190272	0.01473	0.0178136	0.00416117	0.0197554	0.0012245	0.0192655	0.00487645	0.0112966	0.0346952	0.0189606	0.00320585	0.00426006	0.0545209	0.026984	0.00765673	0.0109032	0.00268766	0.020275	0.00185798	0.005381	0.0213243	0.0212486	0.00938146	0.0273539	0.0164339	0.000191318	0.110977	0.0178502	0.0105916	0.124169	0.0071496	0.0128051	0.0423559	0.0601937	0.0184947	0.000202692	0.0310369	0.0363946	0.0339483	0.00727517	0.0451393	0.0173592	0.0283946	0.00959861	0.0441896	0.0286832	0.0620214	0.00413858	0.0139235	0.0328887	0.0320036	0.00134587	0.010866	0.0796487	0.00231152	0.0298016	0.0203685	0.012464	0.0019931	0.00963987	0.00426633	0.0147511	0.0159491	0.000279011	0.0457032	0.0148623	0.0330418	0.00873957	0.0741271	0.128357	0.0310893	0.0401854	0.00506969	0.00677202	-0.00425836	0.3060464	6	86.07704	0.335419	0.293784	0.728821	0.0363502	0.04678438	0.246363	0.610517	1.05775	2.08537	0.301788	45.42692	540.945	1.01411
255600	-56863.97	-56608.17	-255.8002	43.47773	0.125616	0.0914311	0.0855406	2.87138	1.650151	0.02495115	0.03360409	0.0191405	0.0185231	0.0860149	0.00670911	0.0180722	0.00123642	0.0382133	0.0129338	0.0754264	0.0313353	0.00514388	0.0507518	0.0441966	0.00660004	0.000341082	0.00666726	0.00526267	0.0175315	0.0104009	0.00132656	0.0222666	0.010419	0.0324672	0.0164637	0.00656036	0.0541089	0.00830328	0.0601426	0.000250898	0.000798083	0.0469314	0.00527757	0.122821	0.074477	6.10385e-05	0.0103726	0.00660253	0.00498744	0.0105865	0.0593791	0.0359721	0.037556	0.0282439	0.100522	0.0152557	0.00553763	0.0391411	0.0145096	0.0488243	0.0245432	0.0184754	0.0035915	0.0178251	0.0124785	0.0173909	0.0134954	0.00926187	0.0714159	0.0140037	0.00202858	0.00489558	0.0138711	0.00874868	0.0251779	0.0232752	0.0145418	0.0041944	0.00879141	0.0194665	0.0320594	0.0246384	0.0134737	0.00497579	0.00564161	0.0617123	0.010783	0.103416	0.0254029	0.0386207	0.0252684	0.0157155	0.0713199	0.0176411	0.00567203	0.0218946	0.0167295	0.00916014	0.0176517	0.0627179	0.00880657	0.00141242	0.00773988	0.0686549	0.0144293	0.0127662	0.0145148	0.0149067	0.00757152	0.0219122	0.0946637	0.107035	0.0218424	0.0583784	0.0373209	0.0152301	0.0842794	0.0236415	0.0337546	0.0107814	0.0251493	0.016304	0.0112004	0.00011779	0.000234823	0.0017259	0.0114495	0.0588523	0.0114093	0.00209122	0.00896809	0.0299895	0.0149812	0.0222781	0.00562006	0.0005781325	0.2647632	5	87.98724	0.275484	0.267671	0.746293	0.0464354	0.03866098	0.247614	0.61178	1.05814	2.08246	0.2653414	46.22935	541.6408	0.9978212
255650	-56861.03	-56620.4	-240.628	41.76505	0.119385	0.097785	0.0857957	2.98044	1.950049	0.02351596	0.03508144	0.0141713	0.040831	0.0157315	0.0705735	0.000835998	0.0753455	0.00227023	0.044749	0.00245311	6.37186e-06	0.0166333	0.0169489	0.00276525	0.00830077	0.00518101	0.0632336	0.0117614	0.0124513	0.0118717	0.051071	0.0134682	0.0227731	0.0255109	0.0150148	0.06936	0.0532816	0.00486366	0.0193652	0.0248099	0.0187457	0.00321422	0.00506567	0.011218	0.0667169	0.034963	0.0264338	0.0194135	0.0252534	0.0196964	0.000169711	0.0367133	0.0080151	0.00272883	0.017872	0.064621	0.0115247	0.0724266	0.0190003	0.05417	0.0256985	0.00502724	0.0651212	0.0200018	0.111769	0.00842467	0.0118642	0.0464718	0.0745919	0.0226203	0.0101004	0.00637269	0.0158753	0.0863107	0.0143627	0.0381277	0.0169203	0.0240209	0.0158392	0.00766561	0.0300712	0.0279412	0.0169613	0.0610841	0.0114642	0.0250815	0.000109527	0.0801422	0.00708186	0.0257135	0.00883963	0.00127125	0.0077959	0.0304471	0.0389252	0.015501	0.0147561	0.00873079	0.00574656	0.0968097	0.00914685	0.0174603	0.00850471	0.0138886	0.01654	0.00784253	0.0237485	0.0630666	0.0174012	0.00816507	0.00991484	0.00339459	0.0121483	0.0177169	0.0138008	0.0118987	0.0207243	0.0499188	0.0384865	0.0195902	0.00258461	0.0110757	0.0375301	0.00684997	0.0059263	0.00395132	0.00321827	0.0252464	0.00172602	0.0198285	0.00296364	0.0122246	0.00781167	0.0467899	0.00286747	-0.02187349	0.3931008	7	80.68367	0.22447	0.283893	0.729347	0.0608045	0.0356229	0.287238	0.649595	1.06869	1.99448	0.3712274	45.77113	515.4804	1.058922
255700	-56876.94	-56631.56	-245.38	42.0971	0.139413	0.0921312	0.0919484	2.1581	1.614041	0.0231013	0.03105627	0.0180495	0.0355821	0.0111913	0.00364168	0.0332365	0.00533886	0.0781348	0.0766009	0.00443971	0.0286318	0.00290045	0.0665801	0.0750143	0.000194685	0.00454685	0.00577993	0.0632498	0.0445394	0.0285496	0.0793755	0.00714925	0.0215463	0.0408013	0.0368216	0.00466072	0.0230783	0.0335786	0.0796561	0.0339155	0.00493129	0.00744448	0.0141663	0.00886371	0.0508215	0.0152727	0.0182661	0.00922502	0.0365892	0.00938981	0.00260604	0.0549186	0.0814179	0.0281547	0.00311686	0.0211317	0.00675375	0.0122738	0.00441976	0.0623435	0.0428209	0.0392228	0.0452069	0.0331285	0.0175467	0.0255641	0.0134942	0.0535377	0.0135509	0.00331137	0.0587659	0.0282965	0.00120032	0.0215014	0.00263094	0.00736351	0.0132611	0.00622135	0.0500878	0.0141871	0.0619831	0.097928	0.00677521	0.00477749	0.0259647	0.0178163	0.00692032	0.0999474	0.0148694	0.00137792	0.0145584	0.000821449	0.0480024	0.00850591	0.0123262	0.0128919	0.00565993	0.0076081	0.016477	0.00141499	0.0122208	0.0356955	0.00535872	0.0491772	0.0169424	0.0261566	0.00651153	0.00516718	0.0179453	0.0185346	8.01973e-05	0.00562699	0.0359079	0.0701422	0.039193	0.0116812	0.00726554	0.000386744	0.046001	0.0135521	0.0202065	0.0126716	0.0343129	0.0215972	0.03283	0.00922427	0.0343627	0.0543661	0.0111745	0.00486396	0.030879	0.00822017	0.00727213	0.00296831	0.00809123	-0.02736902	0.3552275	7	63.79717	0.325755	0.332829	0.746662	0.0306117	0.03554315	0.242414	0.6065	1.05647	2.09461	0.3278585	46.74084	516.8352	1.083478
255750	-56852.88	-56622.17	-230.7152	43.81477	0.125928	0.0996109	0.0847322	3.05433	1.511571	0.02042468	0.03238111	0.0152487	0.000853206	0.00964438	0.0155937	0.0276283	0.0308526	0.0611553	0.0104101	0.027405	0.0215024	0.0103242	0.0163497	0.0656223	0.00759793	0.000447353	0.0615196	0.0423772	0.0175403	0.0794264	0.0168652	0.00557526	0.0116147	0.0352521	0.0174195	0.0153369	0.00327404	0.0525836	0.000781329	0.0320559	0.0279127	0.0120795	0.0458353	0.00671085	0.0600718	0.00692703	0.00570497	0.0385111	0.000665567	0.0041922	0.00737305	0.0330735	0.0365996	0.00167043	0.0218419	0.0116266	0.00216812	0.00310657	0.0372471	0.0542421	0.0347565	0.0125825	0.00814125	0.0391555	0.0532635	0.00329458	0.012496	0.0827689	0.0333221	0.0441536	0.00953154	0.0125225	0.00270587	0.00759559	0.0345225	0.00442485	0.0195662	0.00186457	0.00747325	0.0110524	0.00174628	0.00112468	0.0017104	0.032785	0.0140045	0.0205937	0.00141286	0.0913003	0.032033	0.0545277	0.0097716	0.0119166	0.0100331	0.00671018	0.0108566	0.0152402	0.0184733	0.0580697	0.0205669	0.0228696	0.00828393	0.0621865	0.00432224	0.0159846	0.0827255	0.014577	0.0603635	0.00204613	0.0058007	0.0157923	0.00489095	0.0102925	0.0275907	0.00680839	0.00925575	0.0182652	0.0415044	0.00599303	0.0342092	0.000637327	0.0124386	0.0283487	0.0126168	0.0187515	0.010461	0.00483553	0.0141511	0.00630027	0.0077027	0.0095328	0.00528574	0.0124768	0.0116404	0.00018295	0.00461604	0.02079812	0.4291609	5	98.82577	0.3143	0.326029	0.740898	0.05355	0.02604293	0.227104	0.590471	1.05109	2.13133	0.449959	46.17847	527.277	0.9537777
