Iteration	Posterior	Likelihood	Prior	alpha[1]	alpha[2]	alpha[3]	alpha[4]	alpha_morpho	clock_morpho	clock_rates	diversification	extinction_rate	num_samp_anc	origin_time	pinvar[1]	pinvar[2]	pinvar[3]	pinvar[4]	psi	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	speciation_rate	turnover
417850	-57097.56	-56500.5	-597.0606	0.121567	0.132266	0.463231	2.33752	1.638241	0.02901802	0.01771855	0.06110067	0.2338292	5	55.90935	0.322464	0.380715	0.854557	0.0457431	0.05527653	0.24591	0.610058	1.0576	2.08643	0.2949299	0.7928298
417900	-57108.09	-56516.16	-591.9268	0.133442	0.123524	0.427928	3.2389	2.045778	0.0306201	0.01727554	-0.0444653	0.4294519	5	59.16929	0.350591	0.342831	0.850126	0.0489165	0.02843656	0.298679	0.659795	1.07109	1.97043	0.3849866	1.115498
417950	-57093.4	-56497.4	-596.0054	0.128454	0.123571	0.474353	2.36946	1.559582	0.02821491	0.01771408	-0.02310822	0.3356895	4	61.86115	0.292827	0.336646	0.852942	0.0481228	0.04813674	0.234382	0.598182	1.05374	2.1137	0.3125813	1.073927
418000	-57119.19	-56524.53	-594.6597	0.127641	0.153311	0.495435	2.99227	1.799857	0.02962062	0.01784785	0.03001656	0.2992325	4	56.3865	0.271443	0.375116	0.868121	0.0532933	0.03260847	0.268154	0.631891	1.06407	2.03589	0.3292491	0.9088333
418050	-57107.51	-56513.11	-594.4059	0.114892	0.121278	0.457943	2.63721	1.74227	0.0329929	0.01726526	-0.006924604	0.3754881	4	59.38392	0.317298	0.331516	0.866617	0.0385888	0.0439146	0.260441	0.624474	1.06197	2.05312	0.3685635	1.018788
418100	-57095.73	-56501.12	-594.6059	0.136221	0.12034	0.407211	2.56503	1.776273	0.0326066	0.0175253	0.01284688	0.4609314	4	58.96752	0.30138	0.314425	0.848838	0.0554101	0.03617829	0.265023	0.628899	1.06323	2.04285	0.4737783	0.9728842
418150	-57098.41	-56502.96	-595.4494	0.116618	0.123291	0.458296	3.25627	1.83441	0.03102651	0.01729588	-0.001982229	0.3120527	5	61.79219	0.300585	0.321616	0.844626	0.055833	0.05018802	0.272674	0.636165	1.06523	2.02593	0.3100705	1.006393
418200	-57103.96	-56512.01	-591.9498	0.139992	0.136981	0.472689	2.74964	1.869181	0.02998416	0.01756372	0.04216801	0.3682768	5	58.37245	0.332819	0.362015	0.840072	0.0396204	0.03075965	0.277142	0.64034	1.06634	2.01617	0.4104448	0.8972627
418250	-57100.07	-56505.17	-594.9031	0.139217	0.127717	0.471712	3.05117	1.881709	0.03042354	0.01783362	-0.02123225	0.402185	4	61.29144	0.305162	0.354836	0.858537	0.0480148	0.03257714	0.278733	0.641815	1.06673	2.01273	0.3809528	1.055735
418300	-57096.92	-56506.26	-590.6597	0.151009	0.138032	0.427242	2.92773	1.829663	0.0318091	0.01629806	0.02807658	0.3954626	4	59.40934	0.307377	0.357212	0.845418	0.0506109	0.04072112	0.272057	0.635585	1.06508	2.02728	0.4235392	0.9337096
418350	-57097.4	-56510.57	-586.8319	0.117651	0.145514	0.388133	2.49041	1.671447	0.03344996	0.01855504	0.01299301	0.2738792	5	61.32664	0.257466	0.391629	0.841155	0.0491781	0.03816935	0.250634	0.614811	1.05908	2.07547	0.2868722	0.954708
418400	-57108.58	-56513.95	-594.6316	0.127329	0.128861	0.440973	2.34919	1.899565	0.02643825	0.01780109	-0.01668755	0.4025697	5	64.46012	0.324995	0.345112	0.84903	0.0348592	0.03545874	0.280983	0.64389	1.06726	2.00787	0.3858821	1.043245
418450	-57104.23	-56514.65	-589.5804	0.132032	0.129985	0.467712	2.3525	1.863776	0.02930283	0.01790342	-0.02087967	0.4379125	6	62.15172	0.262341	0.362665	0.843233	0.0493466	0.03142706	0.276453	0.639699	1.06617	2.01767	0.4170328	1.050067
418500	-57108.26	-56513.13	-595.1269	0.123907	0.123265	0.421704	2.24863	2.254502	0.03111555	0.01706803	0.02687145	0.3645286	5	56.03357	0.286317	0.343591	0.844815	0.0425578	0.02840733	0.321873	0.679608	1.07522	1.92329	0.3914001	0.9313453
418550	-57112.18	-56520.63	-591.5522	0.131739	0.144135	0.454962	3.27983	1.900616	0.03784124	0.01711938	-0.02630826	0.4393173	5	59.37637	0.275534	0.384227	0.851629	0.0527123	0.03401987	0.281115	0.644011	1.06729	2.00758	0.4130091	1.063699
418600	-57099.62	-56508.43	-591.1892	0.139199	0.13494	0.458375	3.07405	1.650278	0.02993179	0.01670755	0.003330983	0.3520406	5	56.3263	0.296429	0.369685	0.859589	0.0383415	0.04287812	0.247632	0.611798	1.05815	2.08242	0.3553715	0.9906268
418650	-57092	-56507.25	-584.7532	0.124607	0.133167	0.435466	2.54993	1.743321	0.03330269	0.01876258	0.03281084	0.4216721	6	63.89065	0.270847	0.354481	0.850363	0.044522	0.03894947	0.260584	0.624613	1.06201	2.0528	0.4544829	0.9278062
418700	-57101.66	-56514.25	-587.4038	0.131345	0.124826	0.433629	2.65083	1.652381	0.03221723	0.01802923	0.003898829	0.4053246	6	55.63924	0.314112	0.3587	0.82871	0.0410518	0.03865886	0.247932	0.6121	1.05824	2.08172	0.4092234	0.9904726
418750	-57116.82	-56528.17	-588.6536	0.127757	0.133948	0.492691	2.87356	1.527144	0.03292656	0.01785112	0.001572014	0.3838057	6	60.80698	0.319829	0.353834	0.856559	0.0408006	0.03682499	0.229485	0.593013	1.05198	2.12552	0.3853778	0.9959208
418800	-57109.48	-56522.74	-586.7358	0.121874	0.132093	0.432174	2.42851	2.069813	0.03102045	0.01817148	0.01855947	0.2912824	6	61.55204	0.27331	0.384318	0.843785	0.0310177	0.04580461	0.301468	0.662238	1.07164	1.96465	0.3098418	0.9401002
418850	-57102.36	-56502.41	-599.9551	0.121362	0.118258	0.44184	3.18105	1.86466	0.02791064	0.0166785	-0.02223347	0.2938266	4	57.55765	0.323323	0.325392	0.841682	0.0417347	0.03673514	0.276566	0.639804	1.0662	2.01743	0.2715931	1.081863
418900	-57097.12	-56508.04	-589.0815	0.137825	0.126223	0.408942	2.63546	1.941588	0.03258477	0.01744645	-0.01402399	0.4546222	6	56.01223	0.325385	0.332818	0.848403	0.0488872	0.037669	0.286201	0.648655	1.06846	1.99669	0.4405982	1.031829
418950	-57108.71	-56513.72	-594.9919	0.125942	0.136212	0.45031	3.03838	1.900474	0.03042449	0.01695805	-0.01666496	0.3679487	6	58.75297	0.23195	0.362595	0.833715	0.0525752	0.04226581	0.281098	0.643995	1.06729	2.00762	0.3512837	1.04744
419000	-57090.71	-56495.29	-595.4196	0.130772	0.127254	0.421755	2.81441	1.832695	0.02878788	0.01692584	-0.008988353	0.3114378	5	62.94653	0.309211	0.321419	0.853477	0.0494473	0.02578924	0.272451	0.635956	1.06518	2.02642	0.3024495	1.029719
419050	-57106.63	-56512.23	-594.3963	0.123647	0.121742	0.451707	2.38081	1.610054	0.03102746	0.01781737	-0.003833602	0.4154294	5	61.94761	0.308274	0.349343	0.868528	0.0364403	0.03399416	0.241834	0.605906	1.05628	2.09598	0.4115958	1.009314
419100	-57107.62	-56517.3	-590.326	0.13163	0.129008	0.427328	2.57002	1.74539	0.02953061	0.01785815	0.02951815	0.336135	6	62.4688	0.34291	0.337664	0.864028	0.0403824	0.03151794	0.260865	0.624886	1.06209	2.05216	0.3656532	0.9192728
419150	-57101.22	-56516.03	-585.1832	0.123543	0.129012	0.586791	2.50895	1.661192	0.03002551	0.01742892	0.01644944	0.2262082	7	57.84278	0.297762	0.351643	0.867143	0.0467304	0.0404125	0.249184	0.613359	1.05864	2.07882	0.2426577	0.9322113
419200	-57105.97	-56517.28	-588.6926	0.138591	0.202674	0.342905	3.40391	1.66094	0.02885384	0.01585202	0.007501914	0.3201265	6	60.27346	0.287461	0.445851	0.843188	0.0587964	0.03853848	0.249148	0.613323	1.05862	2.0789	0.3276284	0.9771024
419250	-57112.08	-56525.56	-586.5203	0.13687	0.22868	0.497537	2.90095	1.779385	0.03027241	0.01645218	-0.01305492	0.3107856	7	59.67525	0.297756	0.495375	0.847687	0.0585146	0.03928479	0.265438	0.629297	1.06334	2.04192	0.2977307	1.043848
419300	-57115.62	-56528.98	-586.6354	0.124281	0.25988	0.529366	3.11447	1.608778	0.03892549	0.01679691	0.01537494	0.3110202	5	62.79546	0.299376	0.521961	0.863503	0.0483398	0.04473606	0.241648	0.605715	1.05622	2.09642	0.3263952	0.9528947
419350	-57110.24	-56517.95	-592.2894	0.126546	0.218073	0.440218	2.5657	1.520714	0.03186727	0.01709401	0.0007016392	0.2344452	5	61.40348	0.225551	0.482164	0.84755	0.0440753	0.05297182	0.228505	0.591968	1.05162	2.12791	0.2351469	0.9970162
419400	-57109.09	-56520.4	-588.6914	0.160929	0.260221	0.407547	2.4227	1.73887	0.03292981	0.0169194	0.007538023	0.3546623	4	63.11981	0.412449	0.539983	0.846492	0.0379496	0.03421643	0.259978	0.624024	1.06184	2.05416	0.3622004	0.9791883
419450	-57097.62	-56502.49	-595.1313	0.125088	0.230529	0.438989	3.52088	1.629866	0.03107543	0.01776896	-0.0007018239	0.3518013	4	63.27417	0.311787	0.517013	0.858868	0.0497631	0.03555832	0.244705	0.608836	1.05722	2.08924	0.3510995	1.001999
419500	-57115.37	-56523.66	-591.7094	0.124461	0.244195	0.39541	3.01419	1.816497	0.03221977	0.01767072	0.02600707	0.2456815	5	59.71904	0.325286	0.512421	0.832012	0.046819	0.06057574	0.27034	0.633965	1.06464	2.03106	0.2716886	0.9042762
419550	-57121.25	-56532.18	-589.0697	0.11501	0.196091	0.389745	2.47468	1.842823	0.03425466	0.01840322	0.003574198	0.2960936	5	60.85877	0.267465	0.466118	0.847441	0.0367557	0.04172784	0.273762	0.637187	1.06551	2.02354	0.2996678	0.9880728
419600	-57117.5	-56532.95	-584.5544	0.145199	0.129942	0.346808	2.58847	1.801495	0.03561464	0.0172583	0.001444722	0.2901178	7	56.35472	0.336059	0.337964	0.83374	0.0450505	0.04366102	0.26837	0.632096	1.06412	2.03541	0.2915625	0.9950449
419650	-57114.89	-56531.21	-583.6758	0.136521	0.17647	0.440002	3.18506	1.908279	0.03253367	0.01712992	0.02225396	0.2389131	6	57.93136	0.30801	0.412342	0.840853	0.0413594	0.04550402	0.282074	0.644892	1.06752	2.00552	0.2611671	0.9147903
419700	-57107.69	-56529.86	-577.8341	0.108759	0.12698	0.410916	2.28962	1.760749	0.03633864	0.01935157	0.007937431	0.2753409	7	57.57028	0.294538	0.357586	0.858706	0.0461062	0.05833986	0.262941	0.626895	1.06266	2.0475	0.2832783	0.9719801
419750	-57111.84	-56529.39	-582.4529	0.123461	0.119836	0.443718	3.20834	1.833075	0.03402372	0.01898216	-0.01195613	0.4557797	7	61.06322	0.33419	0.318927	0.860043	0.0635833	0.02768476	0.2725	0.636002	1.06519	2.02631	0.4438235	1.026939
419800	-57112.57	-56523.75	-588.8146	0.112598	0.141004	0.41703	2.76001	1.560043	0.03256775	0.01768532	0.002932891	0.3482703	8	57.09226	0.303836	0.385145	0.855335	0.04536	0.03623326	0.234451	0.598255	1.05376	2.11353	0.3512031	0.991649
419850	-57123.01	-56539.83	-583.1816	0.121474	0.12388	0.478566	2.62924	1.676219	0.03221688	0.01783594	-0.04039196	0.4653795	8	63.89643	0.302954	0.339858	0.848506	0.051023	0.03364036	0.251306	0.615482	1.05929	2.07392	0.4249876	1.095043
419900	-57116.05	-56526.5	-589.5535	0.135491	0.117251	0.478713	2.48663	1.802285	0.03494794	0.01745653	-0.003290384	0.2814385	6	64.34258	0.337815	0.307762	0.867359	0.0256512	0.0431842	0.268474	0.632195	1.06415	2.03518	0.2781482	1.01183
419950	-57126.86	-56527.59	-599.2654	0.132184	0.120242	0.496229	2.14422	1.825255	0.03339578	0.01815106	-0.02546735	0.5284887	5	58.88685	0.35004	0.359679	0.86553	0.0289483	0.02444594	0.271484	0.635045	1.06493	2.02854	0.5030213	1.050629
420000	-57118.69	-56528.92	-589.7719	0.129221	0.124904	0.417314	2.32174	1.750058	0.03259183	0.01844674	0.006367615	0.6082941	5	62.80747	0.30005	0.324417	0.844846	0.0347451	0.02718128	0.261498	0.625499	1.06226	2.05074	0.6146617	0.9896405
420050	-57111.28	-56518.99	-592.2882	0.132595	0.116181	0.387889	2.48416	2.113305	0.03354685	0.0184457	-0.01134601	0.4125039	5	58.72488	0.328506	0.327627	0.850463	0.0486966	0.0301427	0.306435	0.666546	1.07258	1.95444	0.4011579	1.028283
420100	-57118.75	-56525.72	-593.0218	0.120795	0.114541	0.381894	2.63093	1.525255	0.03178646	0.01725403	0.01699194	0.3439835	5	62.59314	0.267007	0.29179	0.847478	0.0347707	0.0321787	0.229198	0.592707	1.05187	2.12622	0.3609754	0.9529277
420150	-57115.03	-56524.95	-590.0754	0.127846	0.121619	0.457309	2.40243	1.503582	0.0301163	0.01872706	-0.002872612	0.3854876	7	62.73713	0.259439	0.368235	0.849172	0.0375695	0.02942833	0.225875	0.589152	1.05063	2.13434	0.382615	1.007508
420200	-57122.67	-56532.27	-590.399	0.132308	0.132463	0.443288	3.29721	1.571771	0.03172719	0.0172256	-0.006289045	0.394157	6	61.35436	0.334634	0.316057	0.834394	0.0607835	0.02895313	0.2362	0.600083	1.05437	2.10935	0.387868	1.016214
420250	-57120.63	-56523.54	-597.0931	0.129146	0.130039	0.468803	2.45083	1.666731	0.03193199	0.01827084	-0.01400681	0.5576465	5	59.41026	0.245243	0.351072	0.847138	0.0463427	0.02552372	0.249968	0.614145	1.05888	2.07701	0.5436397	1.025765
420300	-57127.45	-56535.35	-592.1042	0.111129	0.115137	0.375955	2.22609	2.160492	0.02818628	0.01911708	-0.01361671	0.3207086	7	64.4809	0.28186	0.309052	0.844261	0.0476644	0.03609587	0.311708	0.671063	1.07353	1.9437	0.3070919	1.044341
420350	-57115.76	-56517.33	-598.4252	0.122346	0.121205	0.425637	3.25372	1.838897	0.03004598	0.01675232	0.02189054	0.3523193	5	56.33389	0.321356	0.323902	0.855866	0.043604	0.0477595	0.273255	0.636711	1.06538	2.02465	0.3742098	0.941502
420400	-57128.26	-56535.8	-592.4623	0.129544	0.125911	0.43881	3.00345	1.938791	0.03068514	0.01760122	0.01206375	0.5516826	8	60.26289	0.329343	0.32742	0.852217	0.0464558	0.03145371	0.285857	0.648343	1.06838	1.99742	0.5637463	0.9786007
420450	-57123.42	-56537.72	-585.7057	0.13175	0.152386	0.466667	2.60893	1.645555	0.03443537	0.01764457	0.03081617	0.3290085	7	55.71867	0.348549	0.376174	0.846754	0.0393501	0.03469044	0.246957	0.611118	1.05794	2.08399	0.3598247	0.9143578
420500	-57101.46	-56510.7	-590.7578	0.123927	0.137308	0.489804	2.59838	1.808321	0.03099666	0.01706757	0.02143342	0.3057702	5	58.7497	0.3224	0.395354	0.849882	0.0312374	0.03439331	0.269268	0.632949	1.06436	2.03342	0.3272037	0.9344952
420550	-57126.81	-56539.72	-587.0866	0.116025	0.122952	0.377523	2.92669	1.917018	0.03257725	0.01778833	-0.006679767	0.421106	7	60.14104	0.277268	0.327353	0.849637	0.0478138	0.03225965	0.283164	0.645889	1.06777	2.00318	0.4144262	1.016118
420600	-57126.19	-56534.38	-591.8094	0.1309	0.118796	0.387299	2.96659	1.555685	0.03132598	0.0186696	0.02092455	0.4087113	5	58.36524	0.334979	0.308442	0.843413	0.0454867	0.03110454	0.233798	0.59757	1.05353	2.1151	0.4296358	0.951297
420650	-57117.7	-56530.35	-587.3515	0.136317	0.125233	0.379104	2.57131	1.69939	0.03341945	0.01747413	-0.004038673	0.3344345	5	59.07962	0.272828	0.371295	0.840901	0.0457965	0.03735259	0.254547	0.618698	1.06026	2.06649	0.3303958	1.012224
420700	-57115.49	-56520.51	-594.9806	0.137493	0.127892	0.520388	3.12151	1.639314	0.03331755	0.01637991	-0.03488659	0.3088643	5	63.7651	0.279152	0.326206	0.856115	0.0513094	0.04777494	0.246064	0.610214	1.05765	2.08607	0.2739778	1.127334
420750	-57114.37	-56517.35	-597.0151	0.155491	0.137595	0.419716	2.50919	2.048648	0.02915116	0.01624813	0.01149842	0.3255973	6	62.64746	0.343772	0.369435	0.832742	0.0494651	0.04262276	0.299013	0.660089	1.07116	1.96974	0.3370957	0.9658897
420800	-57105.81	-56512.05	-593.7642	0.131012	0.138274	0.449731	2.69757	1.624739	0.03172624	0.01704867	0.01918513	0.2657889	6	59.05086	0.334352	0.37207	0.851096	0.0416363	0.04534159	0.243965	0.608083	1.05698	2.09097	0.284974	0.9326776
420850	-57112.25	-56512.21	-600.0381	0.129474	0.14162	0.406005	2.64463	2.078933	0.02763077	0.0165996	0.01865567	0.3535268	4	60.03658	0.281886	0.407575	0.861946	0.0341459	0.03175828	0.302518	0.663153	1.07184	1.96248	0.3721825	0.9498749
420900	-57105.38	-56511.3	-594.0808	0.127425	0.12491	0.397224	2.47962	1.869147	0.03125443	0.0178921	-0.0154807	0.4446331	4	58.9868	0.267006	0.308031	0.851368	0.0485096	0.03002208	0.277138	0.640336	1.06634	2.01618	0.4291524	1.036073
420950	-57108.98	-56517.88	-591.0963	0.116561	0.138462	0.44361	2.15951	1.810968	0.02881631	0.01755197	-0.003997102	0.4289669	5	62.67389	0.271197	0.418248	0.834948	0.0461349	0.02905351	0.269616	0.633279	1.06445	2.03265	0.4249698	1.009406
421000	-57090.2	-56497.05	-593.1473	0.120936	0.117637	0.438417	2.35238	1.887332	0.02997608	0.01737642	0.01305332	0.3465536	5	63.33639	0.280387	0.318322	0.848136	0.0509542	0.0378127	0.279444	0.642472	1.0669	2.01119	0.3596069	0.9637011
421050	-57099.21	-56504.36	-594.8455	0.124917	0.115546	0.39522	2.30257	2.000346	0.02777805	0.0169204	0.005148807	0.287428	5	62.81221	0.294465	0.335289	0.847213	0.0331537	0.03636982	0.293316	0.65505	1.07	1.98164	0.2925768	0.9824019
421100	-57119.94	-56522.89	-597.0533	0.124204	0.135622	0.431576	2.51213	1.793617	0.02755654	0.01596645	0.03636578	0.2508451	5	60.00205	0.306474	0.403133	0.858801	0.0453739	0.04977817	0.267329	0.631105	1.06385	2.03772	0.2872108	0.873383
421150	-57101.8	-56509.63	-592.1757	0.12276	0.131976	0.445783	2.56963	1.697541	0.03074027	0.01679067	0.05663917	0.3771422	4	57.96774	0.296981	0.362277	0.843354	0.0503766	0.0290283	0.25429	0.618444	1.06019	2.06708	0.4337814	0.8694292
421200	-57092.52	-56496.44	-596.0709	0.140727	0.134108	0.379174	3.27597	1.80994	0.03226376	0.01629863	-0.04754172	0.5405062	5	60.53983	0.351628	0.359182	0.84901	0.0503562	0.03184148	0.269481	0.633151	1.06442	2.03295	0.4929645	1.09644
421250	-57094.02	-56502.56	-591.4571	0.120536	0.127381	0.397028	2.23036	1.789881	0.03085651	0.01767448	0.03982928	0.3819051	5	57.30794	0.312339	0.356431	0.841926	0.042152	0.03048881	0.266834	0.630633	1.06372	2.03882	0.4217344	0.9055584
421300	-57094.93	-56501.27	-593.6556	0.132142	0.129795	0.386185	3.44062	1.642491	0.03148471	0.01744531	-0.006652707	0.3719439	4	56.01398	0.270765	0.39039	0.847811	0.0516184	0.0392734	0.246519	0.610675	1.0578	2.08501	0.3652912	1.018212
421350	-57087.7	-56492.39	-595.3124	0.13067	0.130352	0.445943	2.5183	1.594336	0.02874047	0.01728687	-0.008723921	0.315214	4	58.34205	0.27595	0.335786	0.862033	0.043239	0.03632762	0.239534	0.603541	1.05551	2.10141	0.3064901	1.028464
421400	-57110.45	-56515.33	-595.1226	0.118126	0.134672	0.454854	3.10117	1.943538	0.03146498	0.01639637	-0.00334167	0.3011438	4	55.31536	0.322763	0.345689	0.849702	0.0474385	0.0404226	0.28644	0.648872	1.06851	1.99618	0.2978022	1.011221
421450	-57099.91	-56502.83	-597.0765	0.126076	0.127763	0.376107	2.50998	1.726841	0.02989219	0.01870239	0.05154203	0.3568467	4	58.99012	0.268949	0.386783	0.84879	0.053538	0.04565511	0.258335	0.622422	1.06137	2.05788	0.4083887	0.8737917
421500	-57110.01	-56514.6	-595.4093	0.13752	0.132773	0.434262	2.73381	1.705977	0.03149346	0.01837521	-0.001154924	0.2602277	5	55.3506	0.323741	0.36903	0.849043	0.0473974	0.03929125	0.255461	0.6196	1.06053	2.06441	0.2590728	1.004458
421550	-57115.37	-56524.85	-590.513	0.139728	0.134758	0.364081	2.87108	1.876992	0.03168554	0.01779043	0.03899979	0.2892593	4	59.22816	0.324029	0.359421	0.843414	0.0384908	0.03852609	0.278135	0.641262	1.06658	2.01402	0.3282591	0.881192
421600	-57110.59	-56520.91	-589.6847	0.123412	0.146368	0.424558	2.37423	1.638427	0.03449548	0.01791856	-0.02766008	0.3080134	5	61.07207	0.254199	0.397928	0.835428	0.0522016	0.03979882	0.245936	0.610085	1.05761	2.08637	0.2803533	1.098662
421650	-57105.42	-56515.97	-589.4455	0.123327	0.134203	0.469376	2.52575	1.652987	0.03235018	0.01862797	-0.01363589	0.2907386	6	57.84883	0.267324	0.361912	0.86961	0.0598727	0.03974054	0.248018	0.612187	1.05827	2.08152	0.2771027	1.049209
421700	-57124.31	-56535.77	-588.5427	0.122217	0.140541	0.361115	2.78762	2.110941	0.03324344	0.01716618	-0.02298163	0.2657236	6	58.93855	0.253598	0.375103	0.836571	0.0448849	0.04783204	0.306168	0.666315	1.07253	1.95498	0.2427419	1.094675
421750	-57095.49	-56500.63	-594.8646	0.128105	0.142559	0.40726	2.50671	2.281226	0.03151769	0.01759658	0.01676166	0.3167267	5	60.51761	0.294622	0.403771	0.834319	0.0521676	0.04005303	0.324682	0.681934	1.07566	1.91772	0.3334883	0.9497384
421800	-57106.89	-56516.2	-590.6946	0.151725	0.129184	0.452831	2.76098	1.809328	0.02949494	0.01627007	-0.02199011	0.3385159	5	63.09229	0.318251	0.326712	0.859243	0.0461347	0.03830033	0.269401	0.633075	1.06439	2.03313	0.3165258	1.069473
421850	-57092.71	-56503.02	-589.6958	0.120731	0.142902	0.419935	2.15474	1.597852	0.03191855	0.01762829	-0.01357543	0.4493723	6	62.31174	0.302875	0.394297	0.847782	0.033201	0.02956827	0.24005	0.604073	1.05569	2.10019	0.4357968	1.031151
421900	-57095.96	-56502.28	-593.6786	0.124276	0.137478	0.445611	2.9354	1.737608	0.03328688	0.01675832	0.008250641	0.2624668	5	64.43996	0.296204	0.342301	0.848272	0.0624368	0.05143552	0.259807	0.623857	1.06179	2.05455	0.2707175	0.9695231
421950	-57095.84	-56509.69	-586.15	0.140723	0.135131	0.367096	2.60905	1.770351	0.03250529	0.01781615	0.00761951	0.320597	6	63.38094	0.321723	0.38337	0.828068	0.0495579	0.03712923	0.26423	0.628138	1.06302	2.04462	0.3282165	0.9767851
422000	-57102.99	-56511.15	-591.8373	0.125108	0.128967	0.411067	2.60832	1.82121	0.0327186	0.01756304	0.004090829	0.3088185	6	61.21235	0.273169	0.38071	0.851038	0.0589861	0.04332916	0.270956	0.634547	1.0648	2.0297	0.3129093	0.9869265
422050	-57104.37	-56515.05	-589.3169	0.143717	0.133112	0.395917	2.51531	1.94964	0.03395715	0.01757414	0.0266998	0.3894676	5	57.10555	0.33354	0.368457	0.859539	0.0488409	0.03600431	0.287188	0.649549	1.06868	1.99459	0.4161674	0.9358436
422100	-57096.73	-56499.55	-597.189	0.140307	0.139679	0.401771	3.53984	1.926117	0.02941717	0.01641657	-0.00678358	0.3954605	5	61.41729	0.325689	0.370252	0.844233	0.0516339	0.03255854	0.284293	0.64692	1.06803	2.00076	0.3886769	1.017453
422150	-57102.18	-56504.4	-597.7779	0.116988	0.124397	0.437459	2.92612	1.84714	0.03165216	0.01673704	-0.02013125	0.3055701	5	58.65983	0.273039	0.349019	0.832785	0.0467073	0.05060434	0.274319	0.637708	1.06565	2.02233	0.2854389	1.070527
422200	-57115.08	-56515.26	-599.8168	0.119319	0.121488	0.413265	3.08072	1.686651	0.03044077	0.01713977	0.01409861	0.361864	5	57.35447	0.300135	0.307658	0.845601	0.0576949	0.03149144	0.25277	0.616939	1.05973	2.07056	0.3759626	0.9625
422250	-57116.59	-56523.99	-592.6033	0.140497	0.144967	0.410717	2.81669	1.828428	0.03515678	0.01691412	-0.03067579	0.3615672	5	62.48742	0.28776	0.349899	0.836725	0.042411	0.04861633	0.271897	0.635434	1.06504	2.02763	0.3308915	1.092707
422300	-57097.03	-56501.91	-595.1288	0.135555	0.123809	0.409859	2.49529	1.928629	0.03220653	0.01798947	-0.04849999	0.3344382	4	60.55158	0.338985	0.314281	0.869731	0.0474236	0.04778687	0.284604	0.647203	1.0681	2.0001	0.2859382	1.169617
422350	-57099.22	-56511.14	-588.084	0.12257	0.112912	0.380594	2.33016	1.88972	0.03158335	0.01795583	-0.01440913	0.2488331	6	61.61652	0.250636	0.33397	0.853994	0.039268	0.05367211	0.279745	0.64275	1.06697	2.01054	0.234424	1.061466
422400	-57106.08	-56521.85	-584.2344	0.13216	0.145141	0.369565	3.21586	1.875709	0.03549292	0.01629938	0.02196247	0.3138229	6	58.38535	0.315459	0.386303	0.851169	0.0606416	0.04391503	0.277973	0.641111	1.06654	2.01437	0.3357854	0.9345937
422450	-57090.8	-56514.1	-576.6969	0.131613	0.130044	0.372309	2.83879	1.936246	0.03502754	0.01786366	0.01159793	0.3492396	6	63.17635	0.313742	0.327785	0.847017	0.0463999	0.03859215	0.285544	0.648058	1.06831	1.99809	0.3608376	0.9678583
422500	-57100.43	-56510.64	-589.7888	0.119377	0.117334	0.490309	2.7645	1.94355	0.03164377	0.01898344	-0.008726606	0.3321817	6	55.52531	0.30544	0.322471	0.850796	0.0522497	0.02922089	0.286442	0.648873	1.06851	1.99617	0.3234551	1.026979
422550	-57095.53	-56508.81	-586.712	0.126047	0.120641	0.376693	3.14771	1.554693	0.03207926	0.01698102	-0.002489891	0.2579309	7	62.80495	0.311289	0.352401	0.846918	0.0600607	0.04981242	0.233649	0.597414	1.05348	2.11546	0.255441	1.009747
422600	-57093.71	-56511.85	-581.8602	0.126058	0.125402	0.427331	2.40832	2.008414	0.03700273	0.01737059	0.005617477	0.2775928	6	57.23545	0.301001	0.340067	0.839091	0.0399462	0.05511384	0.294277	0.655905	1.0702	1.97962	0.2832103	0.980165
422650	-57083.71	-56495.65	-588.0564	0.123217	0.120482	0.449368	2.72318	1.982532	0.0321844	0.01770236	0.01746313	0.446531	6	64.53075	0.291256	0.317682	0.856643	0.0573417	0.03092659	0.291181	0.653143	1.06955	1.98613	0.4639941	0.9623635
422700	-57104.79	-56509.84	-594.9476	0.140214	0.14478	0.424583	3.03022	1.839748	0.03134518	0.01690385	0.03160987	0.5969907	4	62.75961	0.296098	0.4016	0.837302	0.0388377	0.02314198	0.273365	0.636814	1.06541	2.02441	0.6286005	0.9497139
422750	-57101.19	-56507.23	-593.9609	0.123609	0.133053	0.392087	3.19412	1.601594	0.0330859	0.01777649	-0.02935535	0.5160747	6	56.32369	0.267335	0.37531	0.854119	0.0462177	0.02995333	0.240599	0.604637	1.05587	2.09889	0.4867194	1.060313
422800	-57115.41	-56516.79	-598.6241	0.120602	0.125635	0.378614	2.7757	1.883287	0.0327286	0.01663165	0.02404544	0.4085691	4	62.43673	0.279394	0.37982	0.824586	0.05226	0.03691134	0.278933	0.642	1.06677	2.01229	0.4326145	0.9444183
422850	-57097.43	-56502.98	-594.4468	0.123824	0.122603	0.401805	3.02666	1.86809	0.03118611	0.01774563	0.003322761	0.27535	4	57.79032	0.293513	0.391274	0.829678	0.0507457	0.05094779	0.277003	0.640211	1.06631	2.01648	0.2786727	0.9880765
