Iteration	Posterior	Likelihood	Prior	alpha[1]	alpha[2]	alpha[3]	alpha[4]	alpha_morpho	clock_morpho	clock_rates	diversification	extinction_rate	num_samp_anc	origin_time	pinvar[1]	pinvar[2]	pinvar[3]	pinvar[4]	psi	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	speciation_rate	turnover
476200	-57050.6	-56458.69	-591.9075	0.129105	0.14083	0.0606387	2.75765	1.899207	0.03119524	0.01760402	-0.02348029	0.3694909	5	56.51587	0.293156	0.346602	0.622573	0.0375297	0.05406803	0.280939	0.643849	1.06725	2.00796	0.3460106	1.06786
476250	-57050.94	-56457.73	-593.2086	0.123747	0.123026	0.0510456	2.39834	1.786534	0.03338994	0.01740068	0.005404318	0.2372854	5	63.89408	0.295185	0.32396	0.571767	0.0372844	0.05308965	0.26639	0.630208	1.0636	2.0398	0.2426897	0.9777316
476300	-57048.56	-56462.27	-586.2809	0.124074	0.124833	0.0575139	2.40628	1.521793	0.03492535	0.01722804	0.02811792	0.2888219	5	58.45218	0.275263	0.34706	0.587005	0.0378142	0.03574771	0.228669	0.592144	1.05168	2.12751	0.3169398	0.9112831
476350	-57051.09	-56461.23	-589.8599	0.144564	0.184259	0.0535592	2.94557	1.623047	0.03010984	0.01776122	-0.0001264425	0.3759173	5	58.68274	0.327996	0.403605	0.605448	0.0525096	0.02773252	0.24372	0.607834	1.0569	2.09155	0.3757908	1.000336
476400	-57045.97	-56450.21	-595.7575	0.142676	0.132235	0.0556904	3.24508	1.531595	0.02882367	0.01634786	-0.0001696972	0.2911013	5	61.42421	0.322263	0.324298	0.6553	0.0602305	0.03565601	0.230162	0.593732	1.05222	2.12388	0.2909316	1.000583
476450	-57041.23	-56452.38	-588.8543	0.138008	0.122225	0.0512236	2.55898	1.541977	0.03465932	0.01737448	0.008862112	0.3080862	5	61.21444	0.315365	0.344202	0.651512	0.0427243	0.04257788	0.231735	0.595398	1.05279	2.12007	0.3169483	0.9720393
476500	-57039.91	-56446.76	-593.1478	0.121567	0.123541	0.0589659	2.66964	1.793557	0.03187236	0.01723031	0.0259686	0.2972384	5	60.07253	0.255397	0.358949	0.589268	0.040433	0.04399333	0.267321	0.631097	1.06385	2.03773	0.323207	0.9196533
476550	-57045.21	-56453.67	-591.5474	0.119919	0.116842	0.0604578	2.18787	1.663755	0.02873334	0.01845392	0.01751318	0.2717412	5	56.75739	0.243807	0.33413	0.608099	0.0501404	0.0382263	0.249547	0.613723	1.05875	2.07798	0.2892544	0.9394541
476600	-57058.23	-56473.38	-584.8465	0.138871	0.154509	0.0557933	2.88784	1.922889	0.03183473	0.01703431	0.01369645	0.1974336	7	61.13712	0.307709	0.400283	0.615545	0.0559904	0.05399921	0.283893	0.646555	1.06793	2.00162	0.2111301	0.9351279
476650	-57059.9	-56475.68	-584.2212	0.127208	0.117647	0.0528129	2.54314	1.518929	0.03198299	0.01767213	0.002341553	0.3637865	6	64.33225	0.277391	0.353294	0.619689	0.0298745	0.0402322	0.228232	0.591677	1.05151	2.12858	0.366128	0.9936046
476700	-57060.98	-56471.32	-589.6564	0.121541	0.125345	0.0542525	2.62769	1.504487	0.03142546	0.01682188	0.03169456	0.278201	6	57.1068	0.285931	0.383106	0.593963	0.0426291	0.05076184	0.226015	0.589301	1.05068	2.134	0.3098955	0.897725
476750	-57066.31	-56477	-589.3041	0.14624	0.17124	0.0536855	3.02592	1.619033	0.03248697	0.01495365	0.03038151	0.2579391	5	62.9943	0.290572	0.384331	0.623596	0.0419491	0.04067999	0.243139	0.607241	1.05671	2.09291	0.2883206	0.894626
476800	-57073.22	-56485.03	-588.1856	0.141724	0.152522	0.0575067	3.64885	1.689183	0.02728285	0.0153181	-0.015376	0.3944229	5	60.0913	0.326037	0.413126	0.61038	0.0573856	0.03189193	0.253124	0.61729	1.05984	2.06975	0.3790469	1.040565
476850	-57059.08	-56469.86	-589.212	0.117899	0.135865	0.055089	3.05322	1.871988	0.03129282	0.01711205	-0.01220797	0.2798721	5	61.00444	0.261941	0.350934	0.624296	0.0483918	0.04332734	0.2775	0.640672	1.06643	2.0154	0.2676641	1.045609
476900	-57063.69	-56473.76	-589.9266	0.121852	0.155896	0.0459774	2.7132	1.972568	0.03129114	0.01653073	0.04715117	0.3189202	5	62.85509	0.299133	0.453267	0.619459	0.0464802	0.04297228	0.289978	0.652064	1.06929	1.98867	0.3660714	0.8711968
476950	-57071.5	-56479.82	-591.681	0.132895	0.222746	0.0575877	2.62946	1.738905	0.03251393	0.01688192	-0.01746722	0.5280867	5	62.34915	0.347098	0.561974	0.659559	0.0385948	0.03201281	0.259983	0.624029	1.06184	2.05415	0.5106195	1.034208
477000	-57046.84	-56460.2	-586.6421	0.121227	0.143084	0.054918	2.74758	1.85327	0.03540782	0.01747753	0.02077588	0.4008669	5	58.30525	0.252165	0.365211	0.624065	0.0481274	0.03593231	0.275107	0.638445	1.06584	2.0206	0.4216427	0.9507263
477050	-57051.49	-56473.44	-578.0425	0.120212	0.130895	0.0598817	2.62457	1.607549	0.03638385	0.01740567	0.03551201	0.2493877	7	55.35657	0.258444	0.342359	0.621955	0.0494979	0.04445305	0.241469	0.605531	1.05616	2.09684	0.2848997	0.8753526
477100	-57063.31	-56474.96	-588.3491	0.134891	0.136978	0.0544325	2.81611	1.726802	0.03166231	0.01716724	0.01547614	0.3452799	6	59.76311	0.280897	0.370743	0.592664	0.050188	0.03181734	0.25833	0.622416	1.06137	2.05789	0.360756	0.9571008
477150	-57067.22	-56481.67	-585.5484	0.115365	0.133226	0.0542281	3.1333	1.693828	0.0334467	0.01762206	-0.02025137	0.3385698	6	57.09876	0.283956	0.358387	0.61924	0.0413771	0.04607344	0.253773	0.617932	1.06003	2.06826	0.3183184	1.06362
477200	-57066.11	-56477.36	-588.7505	0.124826	0.112221	0.0614082	2.51605	1.735677	0.03063106	0.01695856	0.007585401	0.2980927	6	55.48356	0.300276	0.291926	0.60526	0.040459	0.04542513	0.259543	0.6236	1.06171	2.05514	0.3056781	0.975185
477250	-57062.91	-56463.99	-598.9226	0.124188	0.124136	0.0576408	2.81787	1.608514	0.0284772	0.01698301	-0.02308033	0.4139185	4	57.66624	0.247222	0.352227	0.639249	0.0608614	0.03135802	0.241609	0.605676	1.05621	2.09651	0.3908382	1.059053
477300	-57059.35	-56467.22	-592.1335	0.119284	0.13607	0.0521016	2.66793	1.586971	0.03143921	0.01667518	0.01611348	0.3023165	4	55.94403	0.345489	0.359489	0.597307	0.0526148	0.04299017	0.23845	0.602421	1.05515	2.10398	0.31843	0.9493971
477350	-57061.66	-56469.11	-592.5488	0.129549	0.131961	0.0589138	2.93668	1.981499	0.02931284	0.01686961	0.006477206	0.3263221	4	60.56648	0.287886	0.363467	0.623318	0.046045	0.03079016	0.291056	0.653032	1.06952	1.98639	0.3327994	0.9805372
477400	-57055.74	-56463.82	-591.9194	0.13073	0.128635	0.0576297	2.07633	1.460001	0.03101867	0.0169351	-0.0159805	0.3251417	4	60.48579	0.281277	0.362816	0.623696	0.0419273	0.0381039	0.219077	0.58176	1.04798	2.15118	0.3091612	1.05169
477450	-57068.88	-56469.2	-599.6774	0.127498	0.107225	0.0563976	3.02337	1.761145	0.03158829	0.01774472	0.01586171	0.286268	4	57.78606	0.233655	0.32902	0.625003	0.0458683	0.06451229	0.262994	0.626947	1.06268	2.04738	0.3021297	0.9475003
477500	-57056.88	-56455.54	-601.3373	0.123621	0.126172	0.0537074	2.38414	1.730435	0.02889276	0.01750265	0.04106673	0.4674375	4	59.88526	0.29117	0.385119	0.584092	0.044889	0.02594917	0.258827	0.622902	1.06151	2.05676	0.5085042	0.9192401
477550	-57057.32	-56458.1	-599.2177	0.147321	0.118262	0.0526821	2.43412	1.624746	0.03163884	0.01629247	-0.02840623	0.3950363	4	61.7579	0.298585	0.345478	0.619903	0.034224	0.0317557	0.243966	0.608084	1.05698	2.09097	0.3666301	1.077479
477600	-57057.25	-56460.21	-597.0369	0.135453	0.136469	0.0582133	2.62553	1.979039	0.03029305	0.01634679	0.006695944	0.3791435	4	55.23132	0.276955	0.320113	0.579932	0.0389793	0.03164854	0.29076	0.652766	1.06946	1.98702	0.3858395	0.9826458
477650	-57047.21	-56448.55	-598.6556	0.122277	0.120316	0.0560298	2.56958	1.609969	0.02944609	0.01719426	0.0208471	0.2203668	4	61.59111	0.279277	0.369301	0.566971	0.0470145	0.04981978	0.241821	0.605893	1.05628	2.09601	0.2412139	0.9135742
477700	-57046.58	-56451.07	-595.5098	0.121528	0.127382	0.0537404	2.98443	1.916039	0.03181824	0.01740685	0.02918966	0.3823891	5	58.88505	0.276116	0.354822	0.622071	0.0427465	0.03227108	0.283042	0.645778	1.06774	2.00344	0.4115788	0.9290788
477750	-57043.98	-56458.51	-585.472	0.135202	0.115404	0.0512114	2.97549	1.662661	0.03349534	0.01690553	0.001130345	0.3688937	5	56.75982	0.292497	0.323481	0.652281	0.0483822	0.03606999	0.249392	0.613568	1.0587	2.07834	0.370024	0.9969452
477800	-57054.81	-56469.27	-585.5374	0.124745	0.120437	0.0542576	3.39319	1.828426	0.03291993	0.01728024	-0.02854322	0.3497335	5	63.67814	0.330245	0.321812	0.595107	0.0363216	0.05130537	0.271896	0.635434	1.06504	2.02763	0.3211903	1.088867
477850	-57055.63	-56467.45	-588.1818	0.117521	0.128172	0.0539412	2.67098	1.941479	0.03197171	0.01672522	-0.04856718	0.3682629	5	58.91997	0.280099	0.36735	0.602461	0.047712	0.0433127	0.286187	0.648643	1.06845	1.99672	0.3196958	1.151917
477900	-57055.25	-56467.82	-587.4338	0.124624	0.123392	0.0563421	2.31287	1.581668	0.03704249	0.01746587	-0.003636405	0.3769764	6	56.66644	0.267611	0.399444	0.645471	0.0391821	0.04803491	0.237667	0.601609	1.05488	2.10585	0.37334	1.00974
477950	-57052.79	-56469	-583.7958	0.120926	0.120478	0.0531705	2.44029	1.636283	0.03604264	0.01703117	0.01264066	0.3938221	6	64.74306	0.305857	0.333963	0.607681	0.0323908	0.03642342	0.245628	0.609774	1.05751	2.08708	0.4064628	0.9689008
478000	-57056.7	-56466.5	-590.1939	0.131856	0.133572	0.0548761	3.31705	1.923621	0.03200048	0.01682408	-0.02379728	0.3740121	5	62.78892	0.323223	0.389953	0.606772	0.0515667	0.04222416	0.283984	0.646638	1.06796	2.00142	0.3502148	1.067951
478050	-57066.72	-56469.28	-597.4371	0.117739	0.123854	0.0530099	2.48	1.607943	0.03085973	0.01699778	0.01176088	0.3899814	4	58.79955	0.260881	0.368168	0.594669	0.0316034	0.0364526	0.241526	0.60559	1.05618	2.09671	0.4017423	0.9707253
478100	-57056.48	-56466.76	-589.7148	0.12963	0.126052	0.0473433	2.9532	1.698614	0.03462313	0.01668311	0.01720814	0.3905284	6	59.11821	0.313068	0.330566	0.605413	0.0424102	0.03584259	0.254439	0.618592	1.06023	2.06674	0.4077365	0.9577959
478150	-57056	-56461.53	-594.474	0.122322	0.12619	0.0538064	2.79867	1.838453	0.03113211	0.01736194	0.001834085	0.3979459	5	57.68974	0.326387	0.381304	0.632735	0.0421891	0.04360473	0.273197	0.636657	1.06537	2.02478	0.39978	0.9954123
478200	-57058.01	-56470.84	-587.1771	0.124775	0.129891	0.0554246	2.69899	1.54958	0.03154866	0.01763268	-0.003807561	0.3825196	5	62.52459	0.348968	0.381189	0.626583	0.0487475	0.03289448	0.232881	0.596606	1.05321	2.11731	0.378712	1.010054
478250	-57056.33	-56466.25	-590.0785	0.143763	0.1257	0.0555597	2.24347	1.773468	0.03197663	0.01710971	0.02235384	0.3396158	5	55.31687	0.374152	0.386504	0.619034	0.0365303	0.04729641	0.264648	0.628539	1.06313	2.04368	0.3619696	0.9382439
478300	-57063.69	-56470.77	-592.9202	0.127969	0.141506	0.0602633	3.05002	1.532126	0.03109889	0.01636365	0.01706216	0.2824636	7	60.20159	0.245194	0.413229	0.61385	0.0436136	0.03246463	0.230243	0.593818	1.05225	2.12369	0.2995257	0.9430361
478350	-57066.53	-56469.82	-596.7123	0.126183	0.226715	0.0530164	2.48128	1.457214	0.02959178	0.01692825	0.04249793	0.319587	4	57.04582	0.297051	0.507343	0.632749	0.0413589	0.02857231	0.218637	0.581276	1.04781	2.15228	0.362085	0.88263
478400	-57051.71	-56457.72	-593.9855	0.137118	0.131988	0.055309	2.29071	1.711307	0.03425612	0.01796632	-0.00186101	0.3633454	4	60.77624	0.332884	0.367852	0.593579	0.0281244	0.02765827	0.256198	0.620326	1.06075	2.06273	0.3614844	1.005148
478450	-57060.09	-56462.37	-597.7217	0.118287	0.130512	0.0544088	2.4947	1.664882	0.03311847	0.01733991	0.006424282	0.5381304	4	64.60075	0.314413	0.329742	0.602064	0.0533734	0.02143366	0.249707	0.613883	1.0588	2.07761	0.5445547	0.9882027
478500	-57052.41	-56462.9	-589.5119	0.109982	0.112573	0.05377	2.67253	1.783197	0.03308805	0.01736224	-0.01343234	0.3785394	5	63.71612	0.269978	0.325353	0.641719	0.0565274	0.03436237	0.265946	0.629784	1.06348	2.04079	0.3651071	1.03679
478550	-57050.17	-56458.79	-591.3837	0.126652	0.135482	0.0548504	2.54547	1.482665	0.03147379	0.01789076	-0.02193399	0.4089441	5	56.05752	0.277936	0.380331	0.612965	0.0461923	0.0314768	0.222632	0.585645	1.04939	2.14234	0.3870101	1.056675
478600	-57052.12	-56471.02	-581.102	0.117202	0.124586	0.0560215	2.24526	1.743243	0.03522363	0.01853765	-0.01193267	0.3795309	7	55.58221	0.303055	0.366058	0.610741	0.0486462	0.03224527	0.260573	0.624602	1.062	2.05282	0.3675982	1.032461
478650	-57038.76	-56454.61	-584.1498	0.129371	0.121743	0.0517573	2.81402	1.684411	0.03276508	0.01807553	-0.03561534	0.4582795	7	55.17449	0.30577	0.370178	0.58433	0.047873	0.03695758	0.252457	0.616627	1.05964	2.07128	0.4226642	1.084264
478700	-57044.81	-56462.64	-582.1697	0.119117	0.13448	0.0573077	2.86996	1.723068	0.03339697	0.01751032	0.02448706	0.3369149	6	63.42335	0.281541	0.37813	0.642868	0.0495822	0.04253496	0.257818	0.621915	1.06122	2.05905	0.3614019	0.9322442
478750	-57050.62	-56469.24	-581.3728	0.128281	0.128373	0.0562838	2.73307	1.652139	0.03319025	0.01802555	-0.004176858	0.3567131	7	57.89319	0.238938	0.302091	0.607185	0.0440059	0.04016425	0.247897	0.612065	1.05823	2.0818	0.3525362	1.011848
478800	-57063.56	-56477.18	-586.3758	0.145828	0.168936	0.0583012	2.81013	1.997022	0.0332921	0.01787692	0.01393465	0.4825466	5	61.48676	0.317081	0.439286	0.619322	0.0632388	0.03322392	0.292919	0.654697	1.06991	1.98247	0.4964813	0.9719332
478850	-57060.56	-56470.06	-590.4992	0.123333	0.138015	0.0560467	2.95771	1.769684	0.03049963	0.01800513	0.01514253	0.4394488	6	61.89865	0.309729	0.401332	0.63373	0.0605027	0.0328309	0.264141	0.628052	1.06299	2.04481	0.4545913	0.9666898
478900	-57076.14	-56484.66	-591.4818	0.139259	0.128048	0.0587972	3.02702	1.955049	0.03108328	0.01698333	0.007102999	0.2513439	5	63.66068	0.27667	0.383675	0.558987	0.0633172	0.04710243	0.287849	0.650147	1.06882	1.99318	0.2584469	0.9725166
478950	-57055.78	-56468.88	-586.9007	0.125177	0.117828	0.0542126	2.08801	1.807583	0.02805379	0.01862601	0.02505981	0.3617856	8	62.41776	0.310403	0.346901	0.58111	0.0316102	0.04029864	0.269171	0.632858	1.06433	2.03364	0.3868454	0.9352201
479000	-57055.09	-56465.16	-589.9347	0.120044	0.132484	0.0515633	2.30116	2.42199	0.03149189	0.01850229	-0.01298643	0.3173812	5	60.99773	0.325148	0.385678	0.580353	0.0436789	0.04207943	0.338934	0.6935	1.07768	1.88988	0.3043948	1.042663
479050	-57049.16	-56465.64	-583.5209	0.123242	0.128007	0.0543833	1.98717	1.379694	0.02940581	0.02023386	-0.01432639	0.3973875	5	55.26692	0.329039	0.386988	0.616111	0.0270305	0.03225248	0.206125	0.567224	1.0425	2.18415	0.3830611	1.0374
479100	-57044.13	-56455.73	-588.3957	0.127588	0.127874	0.0536563	2.61217	1.656771	0.03073813	0.01761949	0.006512771	0.3908468	5	59.81218	0.318298	0.344215	0.575872	0.0389664	0.03858508	0.248556	0.612729	1.05844	2.08027	0.3973596	0.9836099
479150	-57050.28	-56456.81	-593.4646	0.12551	0.140564	0.0542176	2.6254	1.825234	0.03119995	0.01795568	-0.01132451	0.4731984	5	56.48712	0.293474	0.35238	0.593073	0.0408729	0.03201166	0.271481	0.635042	1.06493	2.02855	0.4618739	1.024519
479200	-57044.53	-56454.55	-589.9799	0.12837	0.137391	0.0527861	2.32184	1.817237	0.03109795	0.01775504	0.05258204	0.3540387	5	56.1537	0.285458	0.394704	0.588009	0.0438779	0.04507297	0.270437	0.634056	1.06466	2.03084	0.4066208	0.8706853
479250	-57040.56	-56445.59	-594.9721	0.141213	0.143211	0.0589104	3.18106	1.473879	0.03218916	0.01725737	-0.0562178	0.4177414	4	57.98981	0.364589	0.378781	0.631161	0.0606883	0.03118062	0.221259	0.58415	1.04885	2.14574	0.3615236	1.155502
479300	-57043.62	-56450.16	-593.4595	0.116701	0.129839	0.0544777	3.01401	1.670461	0.03168686	0.01860163	0.01468766	0.4315081	5	62.09915	0.303888	0.335764	0.610025	0.0589678	0.03168937	0.250495	0.614672	1.05904	2.07579	0.4461958	0.9670825
479350	-57039.8	-56448.52	-591.2834	0.119209	0.12315	0.0584609	2.86177	1.77943	0.03184101	0.01873184	0.03653314	0.4355057	5	60.69245	0.308081	0.363314	0.599118	0.0557217	0.03093214	0.265444	0.629303	1.06335	2.04191	0.4720388	0.9226056
479400	-57050.57	-56454.09	-596.4774	0.122998	0.133789	0.0519447	2.96399	2.077691	0.03066393	0.01703764	0.0096225	0.4207101	5	58.99108	0.281898	0.372265	0.575567	0.0474693	0.02622904	0.302376	0.663029	1.07182	1.96278	0.4303326	0.9776394
479450	-57047.58	-56447.1	-600.4837	0.134402	0.134119	0.0586733	3.00966	1.649146	0.02885181	0.01648735	-0.02484562	0.2649119	4	63.03362	0.354227	0.375872	0.606022	0.0554811	0.03944537	0.24747	0.611635	1.0581	2.08279	0.2400663	1.103495
479500	-57044.14	-56454.73	-589.4075	0.126618	0.128047	0.0550059	2.58586	1.561021	0.03040356	0.01682114	0.0001763563	0.2966648	5	60.95802	0.299121	0.330625	0.61614	0.0487136	0.03903086	0.234597	0.598408	1.05381	2.11318	0.2968411	0.9994059
479550	-57053.84	-56460.21	-593.6331	0.134249	0.131755	0.0577127	2.44462	1.878866	0.0323293	0.01724958	0.02033366	0.2137721	6	64.74371	0.294718	0.349852	0.646554	0.0352561	0.04124158	0.278373	0.641482	1.06664	2.01351	0.2341057	0.9131433
479600	-57043.84	-56451.17	-592.6675	0.1333	0.15479	0.0555599	2.80837	1.764932	0.03046352	0.0164638	0.005654614	0.3544086	4	58.01018	0.263973	0.37935	0.634249	0.0503177	0.03656355	0.263504	0.627438	1.06282	2.04624	0.3600632	0.9842955
479650	-57043.49	-56460.13	-583.357	0.120402	0.122117	0.0538624	2.68684	1.73157	0.02898571	0.01821034	-0.01157372	0.3916796	6	60.03561	0.297055	0.337123	0.648115	0.0527032	0.03837265	0.258982	0.623054	1.06155	2.05641	0.3801059	1.030449
479700	-57049.93	-56456.83	-593.102	0.123094	0.13233	0.0603497	2.58842	1.87019	0.03101529	0.01768793	0.008917688	0.4464166	5	64.37713	0.288101	0.361929	0.652693	0.0540242	0.03814	0.277271	0.64046	1.06637	2.0159	0.4553343	0.9804151
479750	-57059.92	-56472.13	-587.7863	0.135763	0.119681	0.0582013	2.26505	1.791311	0.03119435	0.01803612	0.002970092	0.4050094	6	62.40105	0.316613	0.321967	0.614354	0.0288125	0.03568282	0.267024	0.630814	1.06377	2.03839	0.4079795	0.99272
479800	-57061.56	-56468.67	-592.8904	0.120931	0.138705	0.0571379	2.67955	1.60921	0.03030425	0.01648282	-0.007195006	0.3248449	5	60.45293	0.21887	0.381565	0.597909	0.0381292	0.03736184	0.241711	0.60578	1.05624	2.09627	0.3176499	1.022651
479850	-57048.13	-56450.85	-597.2775	0.141266	0.122959	0.0552431	3.47788	1.852628	0.02984784	0.01582888	-0.02458337	0.4103663	4	56.89529	0.290177	0.335537	0.624494	0.0636487	0.035568	0.275025	0.638368	1.06582	2.02078	0.385783	1.063723
479900	-57059.07	-56463.33	-595.735	0.124547	0.150725	0.0590381	2.75676	1.582354	0.02904825	0.01654768	0.01241636	0.3749251	5	63.55277	0.285925	0.40566	0.583877	0.0528837	0.04126549	0.237769	0.601714	1.05491	2.1056	0.3873415	0.9679447
479950	-57064.55	-56476.72	-587.8331	0.126418	0.123191	0.0555239	3.25209	1.954147	0.03456784	0.01672195	0.006588361	0.3157227	5	57.92169	0.304954	0.305335	0.618536	0.0397436	0.04641334	0.287739	0.650047	1.0688	1.99341	0.322311	0.979559
480000	-57044.68	-56461.8	-582.8781	0.121331	0.130978	0.0520279	2.11268	1.747917	0.03289016	0.01785908	0.02277571	0.3268581	6	56.14376	0.233106	0.369999	0.617877	0.0444637	0.04729277	0.261208	0.625218	1.06218	2.05139	0.3496338	0.9348584
480050	-57048.51	-56462.31	-586.2002	0.11887	0.136124	0.0612468	2.24287	1.740983	0.0316487	0.01793132	0.01955647	0.3834373	5	58.07428	0.283258	0.355627	0.656532	0.0340181	0.03274904	0.260266	0.624304	1.06192	2.05351	0.4029937	0.951472
480100	-57049.62	-56458.54	-591.0772	0.121794	0.126396	0.0575061	2.88437	1.407302	0.02975912	0.01789217	-0.02142412	0.3532692	5	61.48104	0.296832	0.367983	0.656566	0.0441286	0.02923132	0.210641	0.572363	1.04448	2.17252	0.3318451	1.064561
480150	-57050.69	-56462.8	-587.8909	0.121495	0.117298	0.0500908	2.46507	1.726494	0.03157223	0.01714204	-0.01619602	0.3147809	6	58.43905	0.279047	0.350266	0.646946	0.0327259	0.05295375	0.258288	0.622375	1.06135	2.05798	0.2985849	1.054243
480200	-57052.1	-56457.82	-594.2795	0.113062	0.124749	0.0522598	2.39796	1.833494	0.03040351	0.01806726	0.004810215	0.3177387	6	56.0866	0.297056	0.359232	0.605514	0.0430933	0.02849887	0.272555	0.636053	1.0652	2.02619	0.3225489	0.9850869
480250	-57050.63	-56460.71	-589.9152	0.135358	0.124603	0.0569068	2.50368	1.818124	0.02809156	0.01712386	-0.006091471	0.3858584	5	64.21007	0.316934	0.3638	0.628514	0.0287624	0.04436693	0.270553	0.634166	1.06469	2.03059	0.379767	1.01604
480300	-57052.3	-56458.61	-593.6866	0.120871	0.132197	0.0544996	2.68944	1.54489	0.02921462	0.0180995	0.006692355	0.4814553	5	58.8071	0.27351	0.378958	0.671949	0.0429993	0.02978362	0.232174	0.595862	1.05295	2.11901	0.4881477	0.9862903
480350	-57052.16	-56455.62	-596.5347	0.131014	0.123407	0.0575987	2.72819	1.561123	0.02975687	0.01792544	-0.01497871	0.3337256	5	64.53451	0.303006	0.341301	0.585067	0.0759418	0.02521397	0.234612	0.598424	1.05382	2.11315	0.3187469	1.046992
480400	-57054.75	-56458.02	-596.726	0.126027	0.137971	0.0615116	3.31257	2.002986	0.03167191	0.01623113	0.04099095	0.385945	4	56.70009	0.262398	0.369653	0.649358	0.0524301	0.03467128	0.293631	0.655331	1.07006	1.98097	0.4269359	0.9039881
480450	-57052.3	-56459.71	-592.5943	0.114887	0.116044	0.0582092	2.21642	1.717312	0.03028548	0.01754546	0.01999644	0.2338027	5	57.6236	0.299428	0.335409	0.626659	0.0432482	0.05274112	0.257026	0.62114	1.06099	2.06084	0.2537991	0.9212115
480500	-57048.55	-56452.59	-595.9565	0.143602	0.127737	0.0580546	2.31976	2.079368	0.03065947	0.01776242	0.03202242	0.2989167	5	62.02009	0.285059	0.333969	0.635576	0.0320482	0.0382082	0.302568	0.663197	1.07185	1.96238	0.3309392	0.9032378
480550	-57046.08	-56462.16	-583.9168	0.114472	0.131229	0.0520669	2.57368	1.76079	0.03317973	0.0178006	-0.02608902	0.332294	6	55.61485	0.234294	0.359769	0.574295	0.0437301	0.04104308	0.262946	0.626901	1.06266	2.04749	0.306205	1.085201
480600	-57080.49	-56491.22	-589.2701	0.125713	0.120318	0.0582481	2.55941	2.176433	0.03106202	0.0173923	0.01282185	0.4308501	6	62.65128	0.265976	0.26619	0.580125	0.0450993	0.02535708	0.313463	0.672553	1.07384	1.94015	0.443672	0.9711006
480650	-57055.22	-56466.44	-588.7777	0.12051	0.127495	0.0597959	2.40975	1.752311	0.03053682	0.01765055	-0.01111511	0.2913104	5	59.60476	0.289378	0.349724	0.609075	0.0316806	0.04513461	0.261802	0.625794	1.06235	2.05006	0.2801953	1.039669
480700	-57072.19	-56486.82	-585.3775	0.120995	0.131524	0.0539611	2.69189	2.146096	0.03439059	0.0182675	0.004148065	0.3553439	6	62.95947	0.281513	0.36495	0.606615	0.0609463	0.03312389	0.310112	0.669701	1.07325	1.94694	0.359492	0.9884613
480750	-57051.69	-56460.94	-590.7554	0.130515	0.117769	0.0532825	2.30399	1.864755	0.03098209	0.01753471	0.03399557	0.3748372	6	64.53271	0.273699	0.303905	0.644225	0.0456419	0.03894095	0.276578	0.639816	1.06621	2.0174	0.4088328	0.9168473
480800	-57057.65	-56477.38	-580.2655	0.125163	0.140499	0.0561824	2.25742	1.843237	0.03248549	0.01801531	-0.007307925	0.4274866	6	62.4635	0.214244	0.403266	0.648574	0.0385885	0.02819596	0.273815	0.637237	1.06552	2.02343	0.4201787	1.017392
480850	-57058.51	-56470.84	-587.668	0.147677	0.12563	0.0550863	2.61602	1.672858	0.03489409	0.01752237	0.03239974	0.3724195	5	62.45417	0.288066	0.331528	0.586408	0.0480029	0.04389029	0.250833	0.61501	1.05914	2.07501	0.4048193	0.9199649
480900	-57044.32	-56461.38	-582.9483	0.140475	0.134808	0.0542886	2.75129	1.46674	0.03275003	0.01714427	-0.003452329	0.3403154	5	64.61324	0.296405	0.377162	0.622225	0.0522955	0.03381114	0.220139	0.582925	1.04841	2.14853	0.336863	1.010248
480950	-57056.13	-56470.05	-586.0769	0.125343	0.133968	0.057097	2.08481	2.243242	0.03350111	0.01882764	0.04360716	0.3407838	5	59.48404	0.257361	0.378758	0.646315	0.0436208	0.03887238	0.320679	0.678615	1.07503	1.92567	0.3843909	0.8865552
481000	-57051.17	-56462.4	-588.7721	0.133638	0.136745	0.0513562	2.2568	1.989182	0.030814	0.01709556	-0.01934623	0.370339	6	64.85758	0.290481	0.359903	0.642798	0.0315524	0.04584229	0.29198	0.653858	1.06972	1.98445	0.3509928	1.055119
481050	-57053.84	-56462.83	-591.0156	0.137345	0.123184	0.0519574	2.70781	1.804443	0.0343108	0.01650475	0.01200467	0.3155707	5	62.39906	0.322139	0.31831	0.611333	0.0360761	0.04078167	0.268758	0.632465	1.06423	2.03455	0.3275754	0.9633529
481100	-57063.71	-56464.06	-599.6531	0.135156	0.12871	0.0564107	3.48088	1.995236	0.02716304	0.01640973	0.03979664	0.3030089	5	63.93366	0.30183	0.362997	0.616937	0.0525982	0.0294947	0.292705	0.654506	1.06987	1.98292	0.3428055	0.883909
481150	-57049.36	-56458.23	-591.136	0.132214	0.122903	0.0545862	2.49345	1.791872	0.03465765	0.01749556	-0.009745984	0.359714	5	63.14364	0.289786	0.369428	0.595911	0.0448677	0.04448652	0.267098	0.630885	1.06379	2.03823	0.349968	1.027848
481200	-57052.97	-56466.36	-586.6158	0.127044	0.140717	0.0579958	2.47795	1.734094	0.03174836	0.01797747	0.00524607	0.4107754	6	55.56801	0.258801	0.371532	0.615952	0.0517774	0.03537715	0.259327	0.62339	1.06165	2.05563	0.4160215	0.9873899
