Starting job 16490074 on c5-60 on Saga at Wed Dec 24 13:10:51 CET 2025


RevBayes version (1.1.1)
Build from  () on Fri May  5 01:48:14 PM CEST 2023

Visit the website www.RevBayes.com for more information about RevBayes.

RevBayes is free software released under the GPL license, version 3. Type 'license()' for details.

To quit RevBayes type 'quit()' or 'q()'.


> source("scripts/mcmc_CEFBDRP_Ranges_rhinos.Rev")
   Processing file "scripts/mcmc_CEFBDRP_Ranges_rhinos.Rev"
   Successfully read one character matrix from file 'data/rrna.nex'
   Successfully read one character matrix from file 'data/coding_1.nex'
   Successfully read one character matrix from file 'data/coding_2.nex'
   Successfully read one character matrix from file 'data/coding_3.nex'
   Successfully read one character matrix from file 'data/character_matrix_RB_rhinos.nex'
   Processing file "scripts/model_FBDRP_rhinos.Rev"
   Processing of file "scripts/model_FBDRP_rhinos.Rev" completed
   Processing file "scripts/model_UCLN_rhinos.Rev"
   Processing of file "scripts/model_UCLN_rhinos.Rev" completed
   Processing file "scripts/model_GTRG_rhinos.Rev"
   Processing of file "scripts/model_GTRG_rhinos.Rev" completed
   Processing file "scripts/model_Morph_rhinos.Rev"
   NOTE: setNumStatesPartition() partitions by the maximum observed state, not the total number of observed states.
   NOTE: setNumStatesPartition() partitions by the maximum observed state, not the total number of observed states.
   NOTE: setNumStatesPartition() partitions by the maximum observed state, not the total number of observed states.
   Processing of file "scripts/model_Morph_rhinos.Rev" completed

   Running MCMC simulation
   This simulation runs 1 independent replicate.
   The simulator uses 422 different moves in a random move schedule with 527 moves per iteration

Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
227950      |         -56736   |       -56478.8   |       -257.242   |   118:20:11   |   296:58:12   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
228000      |         -56744   |       -56479.5   |       -264.492   |   118:21:44   |   296:56:37   |
228050      |       -56717.9   |         -56473   |       -244.867   |   118:23:14   |   296:54:55   |
228100      |       -56697.9   |       -56466.2   |       -231.706   |   118:24:46   |   296:53:18   |
228150      |       -56720.4   |       -56480.1   |       -240.336   |   118:26:20   |   296:51:46   |
228200      |       -56726.2   |         -56492   |       -234.241   |   118:27:56   |   296:50:19   |
228250      |       -56705.1   |       -56473.9   |       -231.205   |   118:29:32   |   296:48:52   |
228300      |       -56706.7   |       -56463.5   |        -243.15   |   118:31:09   |   296:47:27   |
228350      |       -56653.7   |       -56477.8   |       -175.908   |   118:32:46   |   296:46:03   |
228400      |       -56726.3   |       -56471.2   |       -255.088   |   118:34:22   |   296:44:36   |
228450      |       -56685.8   |       -56480.5   |       -205.296   |   118:36:00   |   296:43:14   |
228500      |       -56685.1   |       -56461.3   |       -223.772   |   118:37:36   |   296:41:47   |
228550      |       -56705.1   |       -56476.9   |       -228.204   |   118:39:13   |   296:40:22   |
228600      |       -56703.9   |       -56471.2   |       -232.718   |   118:40:48   |   296:38:53   |
228650      |         -56724   |       -56475.2   |       -248.742   |   118:42:23   |   296:37:23   |
228700      |       -56721.8   |       -56459.8   |        -262.05   |   118:43:52   |   296:35:38   |
228750      |       -56724.1   |       -56476.8   |       -247.238   |   118:45:23   |   296:33:59   |
228800      |       -56743.8   |       -56480.5   |         -263.3   |   118:47:11   |   296:33:02   |
228850      |       -56721.4   |       -56467.8   |       -253.517   |   118:48:54   |   296:31:52   |
228900      |       -56724.4   |       -56471.2   |       -253.197   |   118:50:32   |   296:30:30   |
228950      |       -56728.4   |       -56472.3   |       -256.033   |   118:52:07   |   296:29:00   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
229000      |       -56700.8   |       -56468.4   |       -232.421   |   118:53:43   |   296:27:33   |
229050      |       -56729.3   |       -56476.1   |       -253.145   |   118:55:16   |   296:25:59   |
229100      |       -56705.9   |       -56467.5   |       -238.446   |   118:56:52   |   296:24:32   |
229150      |       -56695.2   |       -56465.7   |       -229.436   |   118:58:32   |   296:23:15   |
229200      |       -56690.4   |       -56470.5   |       -219.897   |   119:00:09   |   296:21:50   |
229250      |       -56735.6   |       -56475.8   |       -259.889   |   119:01:44   |   296:20:20   |
229300      |       -56698.5   |       -56454.9   |       -243.668   |   119:03:18   |   296:18:48   |
229350      |       -56749.6   |       -56460.9   |       -288.721   |   119:04:51   |   296:17:14   |
229400      |       -56734.7   |       -56457.5   |       -277.154   |   119:06:24   |   296:15:39   |
229450      |       -56731.2   |       -56473.4   |       -257.806   |   119:08:00   |   296:14:12   |
229500      |       -56719.9   |       -56467.7   |       -252.275   |   119:09:39   |   296:12:52   |
229550      |       -56723.3   |       -56475.1   |       -248.122   |   119:11:16   |   296:11:27   |
229600      |       -56706.5   |       -56452.3   |       -254.159   |   119:12:48   |   296:09:50   |
229650      |       -56715.6   |       -56493.7   |       -221.873   |   119:14:22   |   296:08:18   |
229700      |       -56740.2   |       -56478.7   |       -261.491   |   119:15:59   |   296:06:54   |
229750      |       -56728.9   |       -56489.2   |       -239.704   |   119:17:34   |   296:05:24   |
229800      |       -56727.9   |       -56474.5   |        -253.43   |   119:19:12   |   296:04:02   |
229850      |       -56737.5   |       -56465.4   |       -272.091   |   119:20:49   |   296:02:37   |
229900      |       -56720.4   |         -56478   |       -242.422   |   119:22:24   |   296:01:07   |
229950      |       -56717.7   |       -56473.8   |       -243.899   |   119:23:59   |   295:59:38   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
230000      |       -56735.8   |       -56504.3   |        -231.51   |   119:25:34   |   295:58:08   |
230050      |       -56723.4   |         -56478   |       -245.421   |   119:27:03   |   295:56:24   |
230100      |       -56772.5   |       -56471.4   |       -301.151   |   119:28:35   |   295:54:46   |
230150      |       -56721.1   |       -56477.2   |       -243.924   |   119:30:01   |   295:52:55   |
230200      |       -56661.7   |       -56453.9   |       -207.844   |   119:31:33   |   295:51:17   |
230250      |       -56683.6   |       -56462.3   |       -221.279   |   119:33:04   |   295:49:38   |
230300      |       -56669.2   |       -56466.3   |        -202.92   |   119:34:39   |   295:48:08   |
230350      |       -56691.4   |       -56458.2   |        -233.22   |   119:36:15   |   295:46:41   |
230400      |       -56655.8   |       -56454.7   |       -201.145   |   119:37:53   |   295:45:19   |
230450      |       -56689.6   |       -56465.9   |       -223.736   |   119:39:27   |   295:43:47   |
230500      |         -56671   |         -56451   |       -219.959   |   119:40:58   |   295:42:07   |
230550      |       -56750.8   |       -56471.6   |       -279.214   |   119:42:30   |   295:40:30   |
230600      |         -56705   |       -56460.2   |       -244.794   |   119:44:04   |   295:38:58   |
230650      |       -56701.2   |       -56474.6   |        -226.69   |   119:45:35   |   295:37:18   |
230700      |       -56712.2   |       -56457.1   |       -255.063   |   119:47:05   |   295:35:36   |
230750      |       -56726.2   |       -56461.9   |        -264.35   |   119:48:37   |   295:33:59   |
230800      |       -56768.1   |       -56464.9   |       -303.274   |   119:50:06   |   295:32:15   |
230850      |         -56749   |       -56462.3   |       -286.729   |   119:51:35   |   295:30:30   |
230900      |       -56699.8   |         -56477   |       -222.834   |   119:53:07   |   295:28:53   |
230950      |       -56761.2   |       -56477.3   |       -283.947   |   119:54:40   |   295:27:19   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
231000      |       -56724.7   |       -56485.9   |       -238.759   |   119:56:16   |   295:25:52   |
231050      |         -56723   |       -56484.3   |        -238.71   |   119:57:50   |   295:24:20   |
231100      |       -56722.5   |       -56468.5   |       -254.011   |   119:59:24   |   295:22:47   |
231150      |       -56770.9   |       -56471.3   |       -299.606   |   120:00:56   |   295:21:10   |
231200      |       -56748.8   |       -56463.2   |       -285.593   |   120:02:27   |   295:19:31   |
231250      |       -56731.7   |       -56462.4   |       -269.338   |   120:04:00   |   295:17:56   |
231300      |       -56748.3   |       -56470.4   |       -277.867   |   120:05:32   |   295:16:19   |
231350      |       -56745.6   |         -56475   |       -270.573   |   120:07:05   |   295:14:45   |
231400      |       -56712.3   |       -56482.3   |       -230.031   |   120:08:35   |   295:13:03   |
231450      |       -56735.9   |       -56495.3   |       -240.537   |   120:10:05   |   295:11:21   |
231500      |       -56724.5   |       -56474.2   |       -250.309   |   120:11:38   |   295:09:46   |
231550      |       -56746.8   |       -56473.2   |        -273.63   |   120:13:08   |   295:08:04   |
231600      |       -56716.9   |       -56473.4   |       -243.555   |   120:14:38   |   295:06:22   |
231650      |       -56735.5   |       -56464.1   |       -271.421   |   120:16:06   |   295:04:35   |
231700      |       -56737.5   |       -56464.8   |       -272.782   |   120:17:37   |   295:02:56   |
231750      |       -56731.7   |       -56470.5   |       -261.182   |   120:19:10   |   295:01:21   |
231800      |       -56730.5   |         -56462   |       -268.539   |   120:20:40   |   294:59:40   |
231850      |       -56728.5   |         -56475   |       -253.514   |   120:22:13   |   294:58:05   |
231900      |       -56712.6   |       -56474.6   |       -238.011   |   120:23:49   |   294:56:38   |
231950      |       -56723.1   |       -56473.1   |       -250.001   |   120:25:25   |   294:55:11   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
232000      |       -56747.4   |       -56478.8   |       -268.616   |   120:26:59   |   294:53:38   |
232050      |       -56746.6   |       -56487.4   |       -259.213   |   120:28:31   |   294:52:01   |
232100      |       -56751.7   |       -56483.8   |       -267.831   |   120:30:00   |   294:50:17   |
232150      |       -56715.8   |         -56479   |       -236.758   |   120:31:29   |   294:48:33   |
232200      |       -56713.6   |       -56484.9   |       -228.708   |   120:33:02   |   294:46:58   |
232250      |       -56707.1   |       -56487.3   |       -219.743   |   120:34:39   |   294:45:33   |
232300      |       -56713.1   |       -56481.2   |       -231.808   |   120:36:13   |   294:44:01   |
232350      |       -56750.4   |       -56483.9   |       -266.555   |   120:37:43   |   294:42:19   |
232400      |       -56755.9   |         -56471   |       -284.901   |   120:39:13   |   294:40:38   |
232450      |       -56776.2   |       -56478.1   |       -298.151   |   120:40:44   |   294:38:58   |
232500      |       -56743.7   |       -56482.2   |       -261.571   |   120:42:16   |   294:37:21   |
232550      |       -56729.1   |       -56486.3   |       -242.819   |   120:43:46   |   294:35:39   |
232600      |       -56711.2   |       -56472.8   |       -238.472   |   120:45:16   |   294:33:57   |
232650      |       -56696.6   |       -56475.6   |       -221.038   |   120:46:50   |   294:32:25   |
232700      |       -56756.5   |       -56463.3   |       -293.218   |   120:48:21   |   294:30:46   |
232750      |       -56706.3   |       -56461.9   |       -244.402   |   120:49:52   |   294:29:06   |
232800      |       -56717.2   |       -56460.1   |       -257.095   |   120:51:28   |   294:27:39   |
232850      |         -56695   |       -56469.9   |       -225.029   |   120:53:07   |   294:26:19   |
232900      |       -56704.2   |       -56459.6   |       -244.597   |   120:54:45   |   294:24:57   |
232950      |       -56712.9   |       -56477.9   |       -234.981   |   120:56:21   |   294:23:30   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
233000      |       -56722.9   |       -56460.6   |       -262.313   |   120:57:58   |   294:22:05   |
233050      |       -56744.1   |       -56469.6   |       -274.525   |   120:59:33   |   294:20:35   |
233100      |       -56723.8   |       -56476.7   |        -247.16   |   121:01:09   |   294:19:08   |
233150      |       -56697.2   |       -56462.4   |       -234.803   |   121:02:38   |   294:17:24   |
233200      |       -56716.4   |       -56466.8   |       -249.554   |   121:04:08   |   294:15:42   |
233250      |       -56751.3   |       -56470.7   |       -280.507   |   121:05:36   |   294:13:55   |
233300      |       -56702.6   |       -56458.6   |       -244.017   |   121:07:05   |   294:12:11   |
233350      |       -56716.5   |         -56459   |       -257.464   |   121:08:35   |   294:10:29   |
233400      |       -56697.1   |       -56469.3   |       -227.754   |   121:10:07   |   294:08:52   |
233450      |         -56776   |       -56485.6   |       -290.415   |   121:11:40   |   294:07:18   |
233500      |       -56712.9   |       -56474.7   |       -238.233   |   121:13:14   |   294:05:46   |
233550      |       -56725.3   |       -56479.3   |       -246.016   |   121:14:49   |   294:04:16   |
233600      |       -56770.1   |         -56474   |       -296.068   |   121:16:23   |   294:02:44   |
233650      |       -56732.7   |       -56467.8   |       -264.994   |   121:18:02   |   294:01:24   |
233700      |       -56763.2   |       -56475.4   |       -287.843   |   121:19:36   |   293:59:52   |
233750      |       -56718.8   |       -56465.7   |       -253.068   |   121:21:09   |   293:58:17   |
233800      |       -56775.5   |       -56494.1   |       -281.393   |   121:22:41   |   293:56:40   |
233850      |       -56728.6   |       -56483.7   |       -244.925   |   121:24:16   |   293:55:10   |
233900      |       -56744.9   |       -56474.5   |       -270.405   |   121:25:49   |   293:53:36   |
233950      |       -56713.7   |       -56473.8   |        -239.89   |   121:27:26   |   293:52:11   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
234000      |       -56714.3   |       -56465.9   |       -248.416   |   121:29:04   |   293:50:49   |
234050      |       -56725.9   |       -56480.1   |        -245.88   |   121:30:41   |   293:49:24   |
234100      |         -56749   |       -56475.3   |       -273.739   |   121:32:17   |   293:47:57   |
234150      |       -56709.9   |       -56467.8   |       -242.054   |   121:33:54   |   293:46:32   |
234200      |       -56692.1   |       -56458.3   |       -233.827   |   121:35:28   |   293:45:00   |
234250      |       -56684.4   |       -56462.6   |       -221.761   |   121:37:04   |   293:43:32   |
234300      |       -56694.8   |       -56459.8   |       -234.945   |   121:38:39   |   293:42:02   |
234350      |       -56687.8   |         -56472   |       -215.806   |   121:40:16   |   293:40:38   |
234400      |         -56716   |       -56475.8   |       -240.228   |   121:41:52   |   293:39:10   |
234450      |       -56695.2   |       -56487.5   |        -207.66   |   121:43:30   |   293:37:48   |
234500      |       -56706.9   |       -56468.7   |        -238.24   |   121:45:11   |   293:36:33   |
234550      |       -56699.5   |       -56465.4   |       -234.124   |   121:46:46   |   293:35:03   |
234600      |       -56767.4   |       -56467.5   |       -299.942   |   121:48:21   |   293:33:33   |
234650      |         -56698   |       -56466.7   |       -231.295   |   121:49:56   |   293:32:03   |
234700      |       -56717.5   |       -56461.4   |       -256.096   |   121:51:30   |   293:30:31   |
234750      |       -56691.2   |       -56461.5   |       -229.765   |   121:53:06   |   293:29:04   |
234800      |       -56737.8   |       -56459.6   |       -278.286   |   121:54:40   |   293:27:32   |
234850      |         -56731   |       -56472.1   |       -258.983   |   121:56:19   |   293:26:12   |
234900      |       -56753.6   |       -56475.3   |       -278.346   |   121:57:57   |   293:24:49   |
234950      |       -56721.1   |         -56484   |       -237.025   |   121:59:38   |   293:23:34   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
235000      |       -56749.4   |       -56455.4   |       -294.001   |   122:01:13   |   293:22:04   |
235050      |       -56735.2   |       -56460.2   |       -274.915   |   122:02:47   |   293:20:32   |
235100      |       -56761.9   |       -56452.3   |       -309.536   |   122:04:17   |   293:18:50   |
235150      |       -56719.1   |       -56463.3   |       -255.818   |   122:05:52   |   293:17:20   |
235200      |       -56716.6   |       -56452.7   |       -263.837   |   122:07:26   |   293:15:48   |
235250      |       -56703.4   |       -56445.7   |       -257.647   |   122:09:08   |   293:14:35   |
235300      |       -56744.4   |       -56465.6   |        -278.82   |   122:10:44   |   293:13:08   |
235350      |       -56692.5   |         -56452   |       -240.464   |   122:12:13   |   293:11:24   |
235400      |       -56712.7   |         -56468   |        -244.75   |   122:13:44   |   293:09:44   |
235450      |       -56691.6   |         -56459   |       -232.598   |   122:15:21   |   293:08:19   |
235500      |       -56705.5   |       -56452.7   |       -252.761   |   122:16:59   |   293:06:57   |
235550      |       -56718.1   |       -56473.5   |       -244.558   |   122:18:38   |   293:05:36   |
235600      |       -56712.5   |         -56462   |       -250.492   |   122:20:16   |   293:04:14   |
235650      |       -56713.1   |       -56459.4   |       -253.773   |   122:21:51   |   293:02:44   |
235700      |       -56711.2   |         -56461   |       -250.218   |   122:23:22   |   293:01:05   |
235750      |       -56690.3   |       -56454.4   |       -235.874   |   122:24:54   |   292:59:28   |
235800      |       -56698.9   |       -56475.2   |       -223.701   |   122:26:28   |   292:57:55   |
235850      |       -56682.4   |       -56467.9   |        -214.48   |   122:28:01   |   292:56:21   |
235900      |         -56716   |       -56475.9   |       -240.149   |   122:29:33   |   292:54:44   |
235950      |       -56708.4   |       -56472.3   |       -236.132   |   122:31:05   |   292:53:07   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
236000      |       -56695.7   |       -56470.2   |       -225.498   |   122:32:39   |   292:51:35   |
236050      |       -56695.3   |       -56459.7   |       -235.629   |   122:34:11   |   292:49:58   |
236100      |         -56721   |       -56473.1   |       -247.903   |   122:35:38   |   292:48:09   |
236150      |       -56756.8   |         -56475   |       -281.794   |   122:37:03   |   292:46:15   |
236200      |       -56725.9   |       -56472.4   |       -253.525   |   122:38:29   |   292:44:24   |
236250      |       -56728.9   |       -56468.2   |       -260.722   |   122:39:59   |   292:42:42   |
236300      |       -56781.9   |       -56470.6   |       -311.333   |   122:41:30   |   292:41:03   |
236350      |       -56740.7   |       -56484.5   |       -256.196   |   122:43:01   |   292:39:24   |
236400      |       -56727.7   |       -56469.2   |       -258.431   |   122:44:29   |   292:37:37   |
236450      |         -56732   |       -56472.9   |        -259.09   |   122:46:02   |   292:36:03   |
236500      |       -56709.6   |       -56465.5   |       -244.096   |   122:47:33   |   292:34:23   |
236550      |       -56666.1   |       -56467.9   |       -198.219   |   122:49:07   |   292:32:51   |
236600      |       -56717.2   |       -56467.8   |       -249.403   |   122:50:41   |   292:31:19   |
236650      |       -56747.3   |       -56465.3   |       -282.056   |   122:52:17   |   292:29:51   |
236700      |       -56766.9   |       -56459.5   |       -307.395   |   122:53:48   |   292:28:12   |
236750      |       -56732.1   |       -56473.1   |       -258.931   |   122:55:19   |   292:26:33   |
236800      |       -56688.5   |       -56471.8   |       -216.732   |   122:56:56   |   292:25:08   |
236850      |       -56782.6   |       -56479.4   |       -303.172   |   122:58:33   |   292:23:43   |
236900      |       -56729.6   |       -56472.8   |       -256.738   |   123:00:05   |   292:22:06   |
236950      |       -56718.7   |         -56464   |       -254.704   |   123:01:37   |   292:20:29   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
237000      |         -56782   |       -56494.3   |       -287.775   |   123:03:11   |   292:18:57   |
237050      |       -56707.3   |         -56476   |       -231.342   |   123:04:45   |   292:17:25   |
237100      |       -56730.9   |       -56473.3   |       -257.635   |   123:06:18   |   292:15:50   |
237150      |       -56756.6   |       -56468.3   |       -288.292   |   123:07:51   |   292:14:16   |
237200      |       -56776.4   |         -56479   |       -297.367   |   123:09:18   |   292:12:27   |
237250      |       -56739.5   |       -56465.1   |       -274.391   |   123:10:47   |   292:10:43   |
237300      |       -56757.8   |       -56473.2   |       -284.636   |   123:12:17   |   292:09:01   |
237350      |       -56716.3   |       -56470.6   |       -245.665   |   123:13:53   |   292:07:34   |
237400      |       -56734.1   |       -56488.7   |       -245.403   |   123:15:22   |   292:05:50   |
237450      |         -56743   |       -56471.5   |       -271.504   |   123:16:53   |   292:04:10   |
237500      |       -56715.8   |       -56473.7   |       -242.095   |   123:18:21   |   292:02:24   |
237550      |       -56756.6   |       -56499.4   |       -257.195   |   123:19:47   |   292:00:33   |
237600      |       -56754.6   |       -56501.7   |       -252.915   |   123:21:16   |   291:58:49   |
237650      |       -56771.9   |       -56478.4   |       -293.563   |   123:22:46   |   291:57:07   |
237700      |       -56709.1   |       -56485.2   |       -223.831   |   123:24:17   |   291:55:28   |
237750      |       -56780.8   |         -56500   |       -280.888   |   123:25:47   |   291:53:46   |
237800      |       -56795.2   |       -56483.1   |       -312.158   |   123:27:14   |   291:51:58   |
237850      |       -56785.1   |       -56496.4   |       -288.704   |   123:28:48   |   291:50:26   |
237900      |       -56754.8   |         -56500   |       -254.791   |   123:30:20   |   291:48:49   |
237950      |       -56698.2   |         -56493   |       -205.225   |   123:31:56   |   291:47:21   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
238000      |       -56749.7   |       -56483.9   |       -265.816   |   123:33:34   |   291:45:59   |
238050      |       -56698.5   |       -56498.2   |       -200.328   |   123:35:11   |   291:44:34   |
238100      |       -56746.7   |       -56482.8   |       -263.878   |   123:36:47   |   291:43:06   |
238150      |       -56741.9   |         -56499   |       -242.965   |   123:38:22   |   291:41:36   |
238200      |         -56740   |       -56493.4   |       -246.601   |   123:39:56   |   291:40:04   |
238250      |       -56777.3   |       -56498.8   |       -278.421   |   123:41:28   |   291:38:27   |
238300      |       -56694.8   |       -56490.7   |       -204.124   |   123:42:59   |   291:36:48   |
238350      |       -56732.6   |       -56483.3   |       -249.325   |   123:44:31   |   291:35:11   |
238400      |       -56740.9   |       -56487.4   |       -253.539   |   123:46:05   |   291:33:39   |
238450      |       -56740.8   |       -56497.5   |       -243.354   |   123:47:38   |   291:32:05   |
238500      |       -56735.5   |       -56485.9   |       -249.682   |   123:49:12   |   291:30:32   |
238550      |       -56772.8   |       -56505.5   |        -267.35   |   123:50:45   |   291:28:58   |
238600      |       -56701.5   |       -56488.2   |       -213.322   |   123:52:19   |   291:27:26   |
238650      |       -56754.8   |       -56493.6   |       -261.155   |   123:53:55   |   291:25:58   |
238700      |       -56723.9   |       -56464.1   |        -259.78   |   123:55:28   |   291:24:24   |
238750      |       -56731.7   |       -56479.5   |       -252.219   |   123:57:02   |   291:22:52   |
238800      |       -56716.1   |         -56469   |       -247.082   |   123:58:37   |   291:21:22   |
238850      |       -56708.5   |       -56470.4   |       -238.049   |   124:00:13   |   291:19:54   |
238900      |       -56753.2   |       -56477.7   |       -275.522   |   124:01:49   |   291:18:27   |
238950      |       -56736.8   |       -56483.5   |       -253.294   |   124:03:26   |   291:17:02   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
239000      |       -56712.7   |       -56484.9   |        -227.81   |   124:05:01   |   291:15:32   |
239050      |         -56700   |       -56465.4   |       -234.594   |   124:06:37   |   291:14:04   |
239100      |         -56714   |       -56474.6   |       -239.466   |   124:08:12   |   291:12:35   |
239150      |       -56709.1   |       -56464.4   |       -244.652   |   124:09:48   |   291:11:07   |
239200      |       -56694.5   |       -56462.2   |       -232.294   |   124:11:23   |   291:09:37   |
239250      |       -56732.7   |       -56472.3   |       -260.362   |   124:12:58   |   291:08:08   |
239300      |       -56710.7   |       -56459.6   |        -251.09   |   124:14:34   |   291:06:40   |
239350      |       -56739.5   |       -56455.6   |       -283.868   |   124:16:09   |   291:05:10   |
239400      |       -56758.6   |       -56460.1   |       -298.471   |   124:17:46   |   291:03:45   |
239450      |       -56753.2   |       -56487.1   |       -266.041   |   124:19:20   |   291:02:13   |
239500      |       -56718.5   |       -56471.7   |       -246.864   |   124:20:56   |   291:00:45   |
239550      |       -56717.7   |       -56448.5   |       -269.184   |   124:22:31   |   290:59:16   |
239600      |       -56726.4   |       -56461.8   |        -264.55   |   124:24:07   |   290:57:48   |
239650      |       -56688.7   |       -56459.4   |       -229.328   |   124:25:41   |   290:56:16   |
239700      |       -56706.5   |       -56463.3   |       -243.191   |   124:27:17   |   290:54:48   |
239750      |       -56695.8   |       -56460.6   |        -235.24   |   124:28:51   |   290:53:16   |
239800      |       -56697.7   |       -56458.5   |       -239.176   |   124:30:30   |   290:51:56   |
239850      |       -56678.3   |       -56452.8   |       -225.474   |   124:32:02   |   290:50:19   |
239900      |       -56697.6   |       -56459.4   |       -238.227   |   124:33:32   |   290:48:37   |
239950      |       -56683.5   |       -56456.5   |       -227.051   |   124:35:07   |   290:47:07   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
240000      |       -56702.4   |       -56457.5   |       -244.876   |   124:36:44   |   290:45:42   |
240050      |       -56682.6   |       -56473.6   |       -209.046   |   124:38:23   |   290:44:22   |
240100      |       -56741.4   |       -56464.9   |       -276.475   |   124:39:57   |   290:42:49   |
240150      |       -56673.3   |       -56461.3   |        -211.98   |   124:41:28   |   290:41:10   |
240200      |       -56687.2   |       -56465.2   |       -222.004   |   124:43:02   |   290:39:38   |
240250      |       -56638.2   |       -56459.3   |       -178.902   |   124:44:35   |   290:38:04   |
240300      |       -56721.8   |       -56462.5   |       -259.297   |   124:46:07   |   290:36:27   |
240350      |       -56702.1   |       -56464.1   |       -237.933   |   124:47:40   |   290:34:52   |
240400      |       -56702.9   |       -56447.7   |       -255.234   |   124:49:15   |   290:33:22   |
240450      |       -56674.3   |       -56472.1   |       -202.176   |   124:50:49   |   290:31:50   |
240500      |         -56685   |       -56456.7   |       -228.308   |   124:52:26   |   290:30:25   |
240550      |       -56719.9   |       -56475.5   |       -244.391   |   124:53:59   |   290:28:50   |
240600      |       -56694.5   |       -56476.6   |       -217.947   |   124:55:31   |   290:27:13   |
240650      |       -56743.9   |       -56481.9   |       -262.011   |   124:57:02   |   290:25:34   |
240700      |       -56709.1   |       -56483.6   |       -225.432   |   124:58:31   |   290:23:50   |
240750      |       -56718.8   |       -56475.6   |        -243.17   |   125:00:06   |   290:22:21   |
240800      |         -56733   |       -56484.2   |        -248.86   |   125:01:41   |   290:20:51   |
240850      |       -56730.5   |       -56477.2   |       -253.318   |   125:03:21   |   290:19:32   |
240900      |       -56751.1   |       -56480.5   |       -270.584   |   125:04:56   |   290:18:02   |
240950      |       -56709.9   |       -56481.7   |       -228.183   |   125:06:32   |   290:16:35   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
241000      |       -56716.3   |       -56481.3   |       -235.016   |   125:08:05   |   290:15:00   |
241050      |       -56707.6   |       -56467.9   |       -239.716   |   125:09:38   |   290:13:26   |
241100      |       -56695.2   |       -56464.2   |       -231.061   |   125:11:11   |   290:11:51   |
241150      |       -56716.2   |       -56466.3   |       -249.962   |   125:12:45   |   290:10:19   |
241200      |       -56699.6   |       -56463.7   |       -235.865   |   125:14:20   |   290:08:49   |
241250      |       -56736.9   |       -56490.8   |       -246.139   |   125:15:57   |   290:07:24   |
241300      |         -56742   |       -56474.3   |       -267.739   |   125:17:26   |   290:05:40   |
241350      |       -56687.3   |       -56473.3   |       -214.071   |   125:19:01   |   290:04:10   |
241400      |         -56672   |       -56468.7   |       -203.321   |   125:20:32   |   290:02:31   |
241450      |       -56718.7   |       -56457.9   |       -260.809   |   125:22:00   |   290:00:45   |
241500      |       -56734.3   |       -56462.1   |       -272.261   |   125:23:28   |   289:58:59   |
241550      |       -56660.6   |       -56473.3   |       -187.347   |   125:25:01   |   289:57:24   |
241600      |       -56723.5   |       -56465.2   |       -258.325   |   125:26:32   |   289:55:45   |
241650      |       -56714.4   |         -56463   |       -251.316   |   125:28:03   |   289:54:06   |
241700      |       -56716.6   |       -56471.2   |       -245.361   |   125:29:35   |   289:52:29   |
241750      |       -56667.3   |       -56469.7   |       -197.619   |   125:31:07   |   289:50:52   |
241800      |       -56726.6   |       -56473.5   |       -253.131   |   125:32:45   |   289:49:29   |
241850      |         -56703   |       -56476.7   |        -226.25   |   125:34:15   |   289:47:48   |
241900      |       -56749.1   |         -56472   |       -277.073   |   125:35:47   |   289:46:11   |
241950      |       -56724.7   |       -56468.8   |       -255.892   |   125:37:18   |   289:44:32   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
