Iteration	Posterior	Likelihood	Prior	alpha[1]	alpha[2]	alpha[3]	alpha[4]	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	part_rate[1]	part_rate[2]	part_rate[3]	part_rate[4]	part_rate_mult[1]	part_rate_mult[2]	part_rate_mult[3]	part_rate_mult[4]	pinvar[1]	pinvar[2]	pinvar[3]	pinvar[4]	TL
82550	-42202.49	-42150.25	-52.23673	2.34438e+07	9.86534e+07	2.70755e+06	5.11194e+07	0.0416273	0.0519151	0.0694462	0.254346	0.044835	0.036264	0.0427822	0.050283	0.0691531	0.00898912	0.0472747	0.0284507	0.0490796	0.531002	0.411383	0.141012	2.72626	0.0877795	0.114459	0.0392337	0.758528	0.723552	0.748349	0.877372	0.0864246	0.7944458
82600	-42204.74	-42153.98	-50.7607	9.43944e+07	8.72795e+07	9.00425e+07	7.22377e+07	0.0424903	0.0414904	0.0718162	0.251479	0.0415722	0.0417016	0.042159	0.0546903	0.0715195	0.0100373	0.0589953	0.0294269	0.0377849	0.541936	0.455649	0.150412	2.6661	0.089587	0.126775	0.0418491	0.741788	0.716322	0.712505	0.867262	0.0739763	0.795163
82650	-42196.87	-42146.84	-50.02137	3.60751e+07	7.80384e+07	2.84397e+07	1.85217e+07	0.0455588	0.0443486	0.0691251	0.233857	0.047712	0.0388564	0.0390942	0.052007	0.069429	0.00686201	0.0453322	0.0282749	0.0428863	0.594835	0.463748	0.142802	2.63418	0.0983317	0.129029	0.0397319	0.732908	0.703763	0.740451	0.859642	0.0733099	0.7633433
82700	-42205.48	-42153.36	-52.1228	5.97329e+07	3.35064e+07	4.79373e+07	1.12586e+07	0.041389	0.0473812	0.0676455	0.24289	0.0507232	0.0348949	0.0397611	0.0464674	0.0733268	0.0114989	0.0437533	0.0302373	0.0457476	0.552266	0.449662	0.124611	2.69175	0.0912946	0.125109	0.0346706	0.748925	0.716273	0.728022	0.865143	0.0944974	0.7757168
82750	-42191.63	-42140.81	-50.8211	5.44258e+07	4.71762e+07	7.2953e+07	1.79168e+07	0.0451902	0.0466964	0.0696739	0.227964	0.0454808	0.0418038	0.0402821	0.0486577	0.0823906	0.0114506	0.0418602	0.0308487	0.0471509	0.536999	0.484675	0.140127	2.65029	0.0887709	0.134851	0.0389876	0.73739	0.697763	0.739156	0.863771	0.0811597	0.7794502
82800	-42204	-42153.91	-50.08812	1.02727e+07	5.6757e+07	8.57384e+07	3.17544e+07	0.0467801	0.0452427	0.0694272	0.257262	0.0501197	0.0385362	0.0440908	0.0583821	0.064108	0.0101029	0.0513343	0.0260946	0.0511836	0.569338	0.469997	0.154523	2.63136	0.0941168	0.130767	0.0429929	0.732123	0.715668	0.734106	0.859739	0.079751	0.8126636
82850	-42202.83	-42149.98	-52.84613	4.01329e+06	8.79329e+07	4.5259e+07	2.18746e+07	0.049466	0.0517377	0.0674331	0.245727	0.0527126	0.0370798	0.0406242	0.0517148	0.0803302	0.00977504	0.048664	0.0319414	0.0390315	0.493934	0.458964	0.129314	2.7124	0.0816519	0.127698	0.0359792	0.754671	0.731165	0.734464	0.876885	0.0717973	0.8062377
82900	-42188.54	-42137.82	-50.72066	9.79258e+07	9.08316e+07	4.11564e+07	8.89595e+07	0.0434718	0.0474737	0.0689433	0.246033	0.0471148	0.035302	0.0428961	0.0489242	0.0728521	0.0110502	0.0497798	0.0301672	0.0410259	0.572963	0.464032	0.139586	2.6501	0.0947161	0.129108	0.0388372	0.737339	0.713397	0.728838	0.862853	0.0629742	0.7850342
82950	-42197.66	-42145.01	-52.6501	5.19363e+07	3.42579e+07	6.24982e+07	6.2339e+07	0.0435962	0.0422909	0.0710767	0.254136	0.0459837	0.0410256	0.0396944	0.0521862	0.0734749	0.00885355	0.0562988	0.0244543	0.0497379	0.560337	0.432766	0.123418	2.70504	0.0926289	0.120409	0.0343385	0.752624	0.699539	0.73579	0.865915	0.0895548	0.8028095
83000	-42203.85	-42153.89	-49.96335	1.78738e+07	4.7952e+07	8.11017e+06	4.77969e+07	0.0426636	0.0463979	0.0713832	0.227224	0.0442692	0.0387911	0.0424289	0.0526125	0.0707183	0.00834767	0.0489805	0.0302659	0.0461171	0.542411	0.486215	0.151484	2.63418	0.0896656	0.13528	0.0421473	0.732908	0.703312	0.720369	0.87194	0.0925749	0.7702004
83050	-42192.03	-42140.3	-51.738	3.56884e+07	9.0376e+07	2.00615e+07	7.4817e+07	0.0447691	0.0475757	0.0687228	0.252354	0.0432125	0.0378942	0.041659	0.0441329	0.0752794	0.00748962	0.0477913	0.0312302	0.05203	0.589272	0.422089	0.132656	2.68929	0.0974121	0.117438	0.0369089	0.748241	0.713318	0.76096	0.875261	0.0859081	0.7941405
83100	-42194.73	-42143.91	-50.81468	3.43961e+06	8.12946e+07	8.3776e+07	8.78433e+07	0.0476323	0.0461618	0.0617223	0.238958	0.0452522	0.0424776	0.0433763	0.0524118	0.0716451	0.0125145	0.048283	0.0371641	0.0432495	0.585935	0.439439	0.142826	2.66375	0.0968605	0.122265	0.0397386	0.741136	0.698383	0.742679	0.869949	0.0779881	0.7908481
83150	-42196.47	-42145.42	-51.04657	6.90188e+07	7.3292e+07	2.85759e+07	6.86246e+07	0.0411968	0.0459058	0.070858	0.245161	0.0504532	0.0321433	0.043575	0.05073	0.0708579	0.0129396	0.0505965	0.0293792	0.0434107	0.586045	0.454578	0.134327	2.65704	0.0968787	0.126477	0.0373739	0.73927	0.700501	0.724837	0.857759	0.075015	0.7872063
83200	-42198.34	-42145.27	-53.06743	7.56491e+07	1.02104e+06	1.93252e+06	3.03438e+07	0.0470634	0.0463	0.0675712	0.251018	0.0489847	0.0382115	0.0366025	0.0475744	0.0765784	0.0096843	0.0481643	0.0260865	0.0458762	0.56248	0.421961	0.117991	2.72	0.0929832	0.117402	0.0328286	0.756786	0.727943	0.737996	0.86483	0.08861	0.789715
83250	-42194.08	-42142.75	-51.32377	7.18868e+07	2.19969e+07	4.26414e+07	3.33519e+07	0.0470955	0.0519475	0.0682769	0.257186	0.0474398	0.0347616	0.0385096	0.0470169	0.0721184	0.0110309	0.0520486	0.0287255	0.0448361	0.534844	0.440568	0.147812	2.68799	0.0884147	0.122579	0.0411259	0.74788	0.714601	0.745602	0.880221	0.0732161	0.8009936
83300	-42204.34	-42152.42	-51.9218	2.9967e+07	8.6591e+07	5.17454e+07	9.68725e+07	0.0462774	0.0512801	0.0698986	0.251582	0.0440041	0.0417661	0.0458132	0.0524618	0.0640237	0.0100154	0.0444704	0.0219914	0.0422673	0.496894	0.494431	0.131157	2.67333	0.0821412	0.137566	0.0364919	0.743801	0.721396	0.738754	0.870606	0.0935734	0.7858516
83350	-42214.63	-42164.26	-50.36929	3.72331e+07	3.55034e+07	9.44213e+07	6.95218e+07	0.043008	0.0470527	0.0657841	0.240556	0.0511728	0.0334796	0.0371061	0.0505618	0.0646447	0.00328637	0.0408488	0.0365181	0.0460737	0.532607	0.464164	0.151129	2.66241	0.0880449	0.129144	0.0420487	0.740762	0.71486	0.748304	0.887238	0.0729115	0.7600929
83400	-42194.45	-42143.29	-51.1581	9.53111e+07	8.1636e+07	6.64161e+07	9.41712e+07	0.0410968	0.0501823	0.0662024	0.232574	0.0466347	0.0351548	0.0425907	0.049802	0.0738999	0.0119447	0.0490633	0.0325697	0.0455909	0.572362	0.459353	0.132714	2.66201	0.0946168	0.127806	0.036925	0.740652	0.698573	0.728856	0.861037	0.0691767	0.7773062
83450	-42204.03	-42152.2	-51.82296	5.33262e+07	9.20021e+07	2.97303e+07	7.77657e+07	0.0426812	0.0502851	0.0697394	0.230055	0.0518053	0.0317427	0.0444456	0.0508944	0.0757574	0.00550234	0.0446926	0.0354571	0.0526486	0.605104	0.423648	0.126539	2.68444	0.100029	0.117872	0.0352071	0.746892	0.739183	0.743683	0.870099	0.0885451	0.7857065
83500	-42195.99	-42145.83	-50.161	5.3847e+07	1.02828e+06	8.03463e+07	9.96479e+07	0.0489437	0.047334	0.0653031	0.250492	0.0491112	0.0405598	0.0386521	0.0471177	0.0718334	0.0119608	0.0547406	0.0288591	0.0426317	0.601255	0.4583	0.146311	2.6323	0.0993931	0.127513	0.0407082	0.732386	0.711032	0.736444	0.860016	0.0808648	0.7975396
83550	-42200.44	-42148.56	-51.87728	7.70972e+07	2.76827e+07	1.95376e+07	6.41402e+06	0.0470231	0.0488873	0.0750569	0.236246	0.0485362	0.0348659	0.0415475	0.0529202	0.0701647	0.00750625	0.0499637	0.0269557	0.0508446	0.538064	0.436126	0.137289	2.70104	0.0889469	0.121343	0.0381981	0.751512	0.727169	0.742661	0.874081	0.083423	0.7905175
83600	-42208.39	-42156.29	-52.10167	5.03143e+07	3.63077e+07	8.97211e+07	7.13014e+07	0.0428312	0.050796	0.0668454	0.240107	0.0494451	0.0388124	0.0379075	0.0453438	0.0795278	0.0055506	0.0504059	0.0300157	0.0482876	0.519144	0.447209	0.134507	2.70398	0.0858194	0.124427	0.0374239	0.75233	0.690975	0.729154	0.857332	0.0817671	0.7858762
83650	-42197.89	-42146.5	-51.39052	5.36737e+06	918379	3.70887e+07	4.01582e+07	0.0445972	0.0509148	0.074801	0.252261	0.0435542	0.0353093	0.0433414	0.0467894	0.0756049	0.0108839	0.047936	0.0336458	0.042887	0.53719	0.451619	0.143163	2.68019	0.0888026	0.125654	0.0398323	0.745711	0.696061	0.729165	0.850592	0.0583513	0.8025261
83700	-42204.23	-42153.01	-51.22074	1.98445e+07	4.96309e+07	6.59838e+07	2.50334e+06	0.0417048	0.0388436	0.0687037	0.255327	0.0489639	0.0400162	0.038384	0.0549626	0.0736558	0.00561955	0.0413259	0.034822	0.0540988	0.576784	0.409734	0.148007	2.69371	0.0953477	0.114	0.0411799	0.749472	0.698822	0.75555	0.865234	0.0790867	0.7964281
83750	-42193.25	-42141.59	-51.65798	1.23224e+07	9.40077e+07	1.83416e+07	2.95469e+07	0.0383163	0.0483794	0.067785	0.257352	0.0527774	0.0364491	0.0394527	0.0512827	0.0680831	0.00938582	0.0509945	0.0338906	0.046751	0.535046	0.484257	0.130817	2.66118	0.0884481	0.134735	0.0363973	0.74042	0.71739	0.738526	0.873453	0.0903267	0.8008992
83800	-42208.09	-42156.7	-51.39214	5.72611e+07	5.03678e+07	4.65262e+07	4.46372e+07	0.0484037	0.0422692	0.069568	0.229121	0.0516606	0.0317784	0.0412545	0.051527	0.0649742	0.00988751	0.0478433	0.0285008	0.046902	0.566597	0.413034	0.14089	2.70358	0.0936638	0.114918	0.0391998	0.752218	0.723064	0.745334	0.852264	0.110764	0.76369
83850	-42191.21	-42139.82	-51.38397	6.71239e+07	5.52698e+07	8.97523e+07	1.85817e+07	0.0471597	0.0500101	0.0715879	0.226024	0.0501608	0.0366642	0.0401345	0.0522361	0.0764706	0.00951785	0.0431643	0.0303097	0.0506696	0.551009	0.433665	0.141929	2.69117	0.0910869	0.120659	0.0394891	0.748765	0.700981	0.725049	0.861927	0.0754584	0.7841096
83900	-42210.71	-42159.76	-50.94861	8.37714e+07	6.6296e+07	1.12307e+07	7.29466e+07	0.0422912	0.0445645	0.0691045	0.250305	0.0476852	0.0372465	0.0427005	0.0483377	0.0623087	0.00427581	0.0496724	0.0298838	0.0502777	0.630214	0.469798	0.122393	2.62752	0.10418	0.130712	0.0340535	0.731054	0.688685	0.732077	0.874294	0.0716227	0.7786532
83950	-42211.47	-42159.82	-51.65531	8.97788e+07	9.30359e+07	1.54997e+07	5.66109e+07	0.0384733	0.0447672	0.0685052	0.243208	0.0478591	0.0409114	0.0419735	0.0489594	0.0721287	0.0107843	0.0523633	0.0301945	0.0557409	0.537804	0.451588	0.13757	2.68545	0.088904	0.125645	0.0382761	0.747174	0.696399	0.762064	0.869418	0.0692419	0.7958685
84000	-42204.27	-42153.94	-50.33853	5.38153e+07	2.00777e+07	5.97328e+07	4.0685e+07	0.0427578	0.0444475	0.0673888	0.239295	0.0475667	0.0412858	0.0374909	0.0549309	0.0666113	0.00777976	0.0440859	0.0281184	0.0564093	0.648212	0.437097	0.136377	2.63554	0.107156	0.121614	0.0379443	0.733287	0.686484	0.744406	0.870087	0.0844358	0.7781677
84050	-42200.63	-42147.89	-52.73973	8.51385e+07	5.43672e+07	5.26646e+07	5.67426e+07	0.0417703	0.050906	0.0705962	0.266098	0.048189	0.0357275	0.0490283	0.0513503	0.0693	0.00724626	0.0504402	0.0334097	0.0517722	0.551331	0.430638	0.127896	2.70804	0.0911401	0.119817	0.0355846	0.753459	0.712522	0.732936	0.886927	0.0982048	0.8258337
84100	-42202.71	-42151.27	-51.44227	4.45859e+06	2.02267e+07	9.51476e+07	8.2129e+07	0.0467934	0.0439375	0.0604409	0.244243	0.0434526	0.0381908	0.0411885	0.0489874	0.0726864	0.0078359	0.0477892	0.0367909	0.0462968	0.587039	0.445212	0.129109	2.67104	0.097043	0.123872	0.035922	0.743163	0.658368	0.722399	0.852617	0.0710668	0.7786331
84150	-42190.73	-42139.96	-50.76929	3.25212e+07	3.5916e+07	9.6716e+07	2.09487e+07	0.0437931	0.049264	0.06484	0.233008	0.0436932	0.0373228	0.0437237	0.0477874	0.0672206	0.0132835	0.0461673	0.0313019	0.0396911	0.531898	0.446902	0.149423	2.6818	0.0879276	0.124342	0.0415739	0.746157	0.732816	0.75252	0.870462	0.0773871	0.7610969
84200	-42196.22	-42146.12	-50.09465	1.01931e+07	2.22766e+07	2.24876e+07	6.77665e+07	0.0466571	0.0502535	0.0695183	0.252079	0.0485256	0.0365199	0.0414592	0.0485818	0.0678358	0.00414859	0.0505564	0.0260382	0.0432206	0.619062	0.449637	0.143931	2.63276	0.102337	0.125103	0.040046	0.732515	0.694997	0.740442	0.871694	0.0944067	0.7853938
84250	-42207.07	-42154.21	-52.85412	8.86544e+06	7.74352e+07	4.85455e+07	5.9554e+07	0.0455078	0.0567938	0.0749405	0.246604	0.0500493	0.0367274	0.0374109	0.0486712	0.0727982	0.0079303	0.0537084	0.0333532	0.0503452	0.539966	0.444254	0.123586	2.70549	0.0892615	0.123605	0.0343854	0.752748	0.724085	0.734455	0.86946	0.0808971	0.8148401
84300	-42202.09	-42148.99	-53.09418	4.32836e+07	1.07258e+07	7.12032e+07	2.42044e+07	0.0426468	0.0430225	0.0660478	0.248364	0.0478882	0.0357437	0.0403411	0.052897	0.0698194	0.00917701	0.0429671	0.031928	0.0599756	0.489751	0.450316	0.126461	2.72638	0.0809604	0.125292	0.0351854	0.758563	0.71296	0.748431	0.863124	0.08585	0.7908179
84350	-42190.11	-42139.13	-50.97769	9.10241e+07	7.21808e+07	5.52417e+07	9.50866e+07	0.0461938	0.0445412	0.0634239	0.251504	0.0466628	0.0349682	0.0421484	0.0502699	0.0684712	0.00515012	0.0479213	0.0281265	0.0487711	0.58083	0.42761	0.142563	2.67887	0.0960166	0.118974	0.0396654	0.745344	0.70563	0.747907	0.889235	0.0919069	0.7781526
84400	-42197.38	-42145.67	-51.71299	4.41586e+07	6.12539e+07	4.16117e+07	6.15363e+07	0.0434953	0.0455181	0.0656044	0.240391	0.0471199	0.0365599	0.0411741	0.0520192	0.0693432	0.0122679	0.0480664	0.0327616	0.0572834	0.504568	0.464187	0.140868	2.6893	0.0834098	0.129151	0.0391939	0.748245	0.693594	0.75936	0.867385	0.0815677	0.7916041
84450	-42207.79	-42158.03	-49.75456	5.80834e+07	5.37207e+07	2.4371e+07	2.44325e+07	0.0420917	0.0417146	0.0749535	0.238562	0.0523752	0.0416882	0.0386318	0.0538881	0.0656423	0.00734555	0.049168	0.0282194	0.0512743	0.583745	0.440524	0.16103	2.64576	0.0964984	0.122567	0.0448035	0.736131	0.717783	0.757679	0.863453	0.0685801	0.7855544
84500	-42198.88	-42148.79	-50.09711	9.90193e+07	7.27765e+07	2.94712e+07	4.70159e+07	0.0447772	0.0432176	0.0684728	0.224908	0.0491694	0.0385555	0.0375487	0.0564524	0.0702898	0.00745048	0.0531151	0.030452	0.0464491	0.588159	0.47396	0.141572	2.62916	0.0972281	0.13187	0.0393895	0.731512	0.706674	0.74046	0.878313	0.0719206	0.770858
84550	-42200.95	-42149.13	-51.82535	4.59181e+07	7.38737e+07	2.27132e+07	7.32519e+06	0.0427099	0.0430943	0.0650164	0.250705	0.0455606	0.038698	0.0416205	0.0537139	0.0676939	0.00729843	0.0469072	0.0310725	0.0450584	0.511383	0.470318	0.133769	2.68622	0.0845363	0.130857	0.0372185	0.747389	0.731322	0.737781	0.867172	0.0796122	0.7791491
84600	-42196.42	-42144.47	-51.95052	8.65683e+07	3.35334e+06	8.53616e+06	7.44313e+07	0.043917	0.0465738	0.0690449	0.246882	0.0485071	0.0395453	0.0420861	0.045466	0.0672293	0.0054671	0.054356	0.0301056	0.0410292	0.509461	0.475608	0.131176	2.68467	0.0842187	0.132328	0.0364972	0.746956	0.729146	0.743361	0.870101	0.0762193	0.7802091
84650	-42192.42	-42139.84	-52.58306	6.92905e+06	501061	8.37787e+07	4.12347e+07	0.0415328	0.0412243	0.0693807	0.259326	0.0504576	0.0380399	0.0429191	0.0516672	0.071787	0.00667142	0.045809	0.0307674	0.0468997	0.480523	0.454868	0.136357	2.71742	0.079435	0.126558	0.0379387	0.756068	0.715968	0.722188	0.864571	0.0994507	0.7964823
84700	-42194.6	-42144.16	-50.43472	9.87945e+07	7.28041e+07	5.07298e+07	4.07052e+07	0.0374612	0.0448094	0.069205	0.251708	0.0474609	0.0370742	0.0422178	0.048674	0.0668353	0.00518924	0.0557269	0.0315385	0.0522561	0.60431	0.445055	0.143446	2.6466	0.0998981	0.123828	0.0399111	0.736363	0.701198	0.743924	0.866529	0.090776	0.7901567
84750	-42189.76	-42138.76	-50.99999	8.95461e+07	5.4968e+07	5.41876e+07	1.672e+06	0.0442131	0.0492134	0.067047	0.245744	0.0462901	0.0327414	0.0403555	0.0499882	0.0658422	0.00986729	0.0507129	0.0326918	0.0484709	0.557933	0.430271	0.147631	2.68475	0.0922315	0.119715	0.0410754	0.746979	0.708477	0.763345	0.863997	0.0765287	0.783178
84800	-42205.06	-42155.74	-49.31658	8.02025e+07	8.41964e+07	4.98012e+07	4.10503e+07	0.0441373	0.0489444	0.0704572	0.222764	0.0504413	0.0358215	0.0421398	0.0544588	0.0611665	0.00826097	0.0586529	0.0288376	0.0414831	0.575598	0.504527	0.149427	2.5982	0.0951517	0.140375	0.041575	0.722899	0.703925	0.72189	0.878369	0.0691515	0.7675652
84850	-42188.28	-42137.58	-50.70743	1.5658e+07	3.66415e+07	1.15362e+07	1.11311e+07	0.0420233	0.0507434	0.0626183	0.242891	0.0436954	0.0389943	0.0375972	0.0483516	0.07051	0.0109906	0.0511234	0.0311883	0.0472008	0.546288	0.455154	0.147359	2.66706	0.0903064	0.126638	0.0409998	0.742056	0.693287	0.738263	0.856365	0.0816943	0.7779271
84900	-42193.84	-42143.22	-50.61577	9.97547e+07	6.89468e+07	8.10008e+07	9.86978e+07	0.0444887	0.0493378	0.068425	0.226433	0.0471142	0.0442384	0.0435248	0.0485181	0.0688065	0.0101908	0.0531457	0.0290109	0.0400794	0.578631	0.442255	0.14407	2.66403	0.0956531	0.123049	0.0400845	0.741214	0.704504	0.739369	0.887973	0.0827173	0.7733129
84950	-42196.62	-42146.51	-50.10308	3.40139e+07	4.22195e+07	4.44875e+07	5.25393e+07	0.0451935	0.0477749	0.0747386	0.237108	0.050681	0.0360777	0.040455	0.0525656	0.0769151	0.0101151	0.0526707	0.0281365	0.0408198	0.588644	0.456757	0.149891	2.63776	0.0973083	0.127084	0.0417042	0.733904	0.694048	0.746107	0.872362	0.0918917	0.7932518
85000	-42206.16	-42152.97	-53.19549	3.04198e+07	6.25554e+07	1.93949e+07	3.34517e+07	0.0403348	0.053525	0.0720744	0.27234	0.0427558	0.0390983	0.0436957	0.0494566	0.0777796	0.0101326	0.0494059	0.0313966	0.0412288	0.505246	0.473341	0.120715	2.6999	0.0835218	0.131698	0.0335866	0.751194	0.711691	0.754221	0.850752	0.0738966	0.8232241
85050	-42198.07	-42147.15	-50.91842	2.10215e+07	1.58657e+07	8.91796e+07	3.03988e+07	0.0460309	0.047533	0.0671504	0.242213	0.0446995	0.0403296	0.034709	0.0474909	0.0738678	0.00952884	0.0465154	0.0292901	0.0538239	0.549045	0.41457	0.15641	2.69695	0.0907623	0.115346	0.0435181	0.750374	0.715864	0.744323	0.886481	0.0690238	0.7831828
85100	-42199.81	-42147.12	-52.69146	2.63737e+07	3.28451e+07	7.25275e+07	3.94986e+07	0.042792	0.0464686	0.066621	0.23732	0.0467188	0.0397528	0.0390067	0.0493169	0.0651888	0.0120159	0.0523758	0.0367716	0.0424373	0.555596	0.405264	0.127293	2.73148	0.0918452	0.112757	0.0354167	0.759981	0.70052	0.737275	0.868957	0.0817709	0.7767864
85150	-42193.77	-42143.47	-50.29717	1.14347e+07	1.54271e+07	2.92935e+07	1.61338e+07	0.0423623	0.0490932	0.0653984	0.242766	0.0495585	0.0350683	0.0457333	0.0517429	0.0712755	0.00620619	0.0527864	0.030208	0.0474488	0.558842	0.45554	0.153413	2.65316	0.0923818	0.126745	0.0426843	0.738189	0.703111	0.722181	0.875255	0.0684282	0.7896476
85200	-42202.16	-42150.12	-52.03736	6.55954e+07	6.55102e+06	8.45002e+07	2.3225e+07	0.0414455	0.0446448	0.0603876	0.259927	0.0443686	0.0370571	0.0386837	0.0472099	0.0701441	0.0108896	0.0493942	0.0328405	0.044157	0.549379	0.430886	0.132133	2.70471	0.0908174	0.119886	0.0367635	0.752533	0.702394	0.742577	0.848244	0.0763226	0.7811496
85250	-42204.15	-42154.2	-49.95816	1.06395e+07	9.91108e+07	4.57189e+07	6.75148e+07	0.0505446	0.0428214	0.0630701	0.247404	0.0481834	0.0372055	0.0412029	0.0557755	0.0715276	0.00713199	0.0427266	0.0271909	0.049902	0.643074	0.453607	0.1401	2.61836	0.106306	0.126207	0.03898	0.728507	0.693472	0.735778	0.88169	0.0887796	0.7846868
85300	-42189.7	-42137.62	-52.07965	3.4824e+07	3.95338e+07	3.85163e+07	2.56028e+07	0.0425426	0.048477	0.0694209	0.260972	0.0531922	0.0328494	0.0390183	0.0498134	0.0661994	0.0109747	0.0519865	0.0339435	0.0468793	0.576899	0.447086	0.125311	2.67899	0.0953668	0.124393	0.0348652	0.745375	0.713572	0.743185	0.877831	0.0759612	0.8062692
85350	-42207.08	-42156.31	-50.77002	8.18542e+07	8.92748e+07	3.19013e+07	1.3587e+07	0.0461301	0.0501389	0.0720116	0.227268	0.0500116	0.0312541	0.0381572	0.0504099	0.0709362	0.00388527	0.0517132	0.0223177	0.0486778	0.597517	0.468992	0.128946	2.6412	0.0987751	0.130488	0.0358766	0.73486	0.73273	0.74709	0.859446	0.0812746	0.7629117
85400	-42200.99	-42150.5	-50.48703	2.45321e+07	1.8002e+07	4.00577e+07	9.01843e+07	0.045972	0.0501344	0.07839	0.239303	0.0458991	0.0397099	0.0435278	0.0548973	0.0710648	0.00862867	0.0461014	0.0321999	0.0573614	0.518116	0.469494	0.161222	2.65559	0.0856493	0.130627	0.0448567	0.738867	0.707377	0.7378	0.884965	0.0805282	0.8131899
85450	-42195.56	-42143.93	-51.63096	3.78671e+07	6.77818e+07	3.00623e+07	2.0394e+07	0.041021	0.0515936	0.0697643	0.24598	0.0529163	0.0376696	0.0429088	0.0551076	0.0627016	0.00598019	0.0494092	0.0347949	0.0453474	0.543126	0.464179	0.133359	2.67391	0.0897838	0.129149	0.0371046	0.743963	0.702151	0.739457	0.883065	0.0738385	0.7951939
85500	-42199.28	-42147.91	-51.36618	2.55323e+07	4.41696e+07	2.13117e+07	9.15563e+07	0.0455702	0.0510323	0.0730491	0.233802	0.04998	0.0372408	0.0428768	0.0493941	0.0726344	0.0139737	0.0502698	0.0315393	0.0448448	0.548635	0.437861	0.143609	2.68671	0.0906944	0.121826	0.0399565	0.747523	0.675731	0.73366	0.865684	0.0755058	0.7962074
85550	-42190.96	-42140.65	-50.30856	4.78502e+07	3.18677e+07	6.86098e+07	4.00827e+07	0.0417903	0.0470124	0.0631699	0.235496	0.0467741	0.0355604	0.0430912	0.0488868	0.0705404	0.00516375	0.0586502	0.0298167	0.0467495	0.580065	0.457036	0.144679	2.64779	0.0958901	0.127161	0.0402541	0.736695	0.676573	0.739424	0.878791	0.0947952	0.772702
85600	-42203.48	-42151.96	-51.51935	9.92589e+07	6.78832e+07	8.12726e+07	3.28422e+07	0.0447048	0.0430416	0.0708861	0.225494	0.046089	0.0366519	0.0435248	0.0585493	0.065066	0.0127538	0.0531131	0.0337271	0.0494349	0.528781	0.432782	0.145228	2.70196	0.0874124	0.120413	0.0404069	0.751768	0.710937	0.738673	0.859673	0.0679185	0.7830361
85650	-42196.22	-42144.26	-51.96327	3.23054e+07	6.57867e+07	8.61883e+07	5.48967e+07	0.0423027	0.0471516	0.0658123	0.241465	0.0454668	0.0439822	0.0416534	0.0546494	0.065644	0.0120574	0.0533895	0.0301202	0.0452046	0.51877	0.443877	0.138185	2.70386	0.0857575	0.1235	0.0384474	0.752295	0.697302	0.743085	0.848239	0.0732819	0.7888992
85700	-42206.23	-42155.96	-50.26965	5.71061e+07	4.37472e+07	9.40466e+07	9.04037e+07	0.0401941	0.0421696	0.07719	0.240309	0.049441	0.0385296	0.0421314	0.0486498	0.0626972	0.00367241	0.0474702	0.022008	0.0475336	0.556681	0.47653	0.143752	2.64311	0.0920245	0.132585	0.0399962	0.735394	0.731011	0.724109	0.863451	0.0854541	0.7619957
85750	-42196.24	-42144.93	-51.3093	6.43737e+06	4.71363e+07	9.90894e+07	8.65345e+07	0.0431237	0.0483084	0.073049	0.237011	0.0482421	0.0399094	0.0414469	0.0573479	0.0666648	0.00376475	0.0440267	0.0309263	0.0501729	0.567771	0.478788	0.127721	2.6503	0.0938578	0.133213	0.0355359	0.737393	0.706769	0.722081	0.877136	0.0786871	0.7839935
85800	-42191.43	-42139.3	-52.1302	8.80545e+07	9.80835e+06	6.53616e+07	7.8251e+07	0.0411308	0.0506206	0.0714257	0.242299	0.0461624	0.0379223	0.0412844	0.0460745	0.067567	0.0090719	0.050254	0.0307044	0.0456974	0.552329	0.441781	0.127097	2.6971	0.0913051	0.122917	0.0353622	0.750416	0.689969	0.737281	0.854023	0.0761179	0.7802148
85850	-42203.27	-42151.04	-52.23046	5.3115e+07	9.97285e+07	8.3967e+07	3.58615e+07	0.0442139	0.0480681	0.0674738	0.242195	0.0414463	0.0397694	0.0416643	0.0490067	0.0676015	0.00375514	0.0457087	0.031572	0.0390485	0.583104	0.427209	0.120455	2.70003	0.0963924	0.118863	0.0335142	0.751231	0.712264	0.725636	0.885714	0.0776464	0.7615236
85900	-42203.91	-42151.61	-52.29999	9.31107e+07	5.33884e+07	4.35185e+07	4.92919e+07	0.0452765	0.0444951	0.0657099	0.269949	0.0557497	0.0341117	0.0397668	0.0511579	0.0665138	0.00680666	0.0540275	0.0290368	0.0516006	0.535864	0.424378	0.13815	2.71324	0.0885833	0.118075	0.0384374	0.754904	0.72209	0.773786	0.872131	0.0882137	0.8142016
