Iteration	Posterior	Likelihood	Prior	alpha[1]	alpha[2]	alpha[3]	alpha[4]	alpha_morpho	clock_morpho	clock_rates	diversification	extinction_rate	num_samp_anc	origin_time	pinvar[1]	pinvar[2]	pinvar[3]	pinvar[4]	psi	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	speciation_rate	turnover
172680	-51580.63	-50975.18	-605.4498	0.283893	0.136114	0.0845114	3.93595	1.877396	0.02427745	0.01529703	0.005457083	0.3757143	3	57.27795	0.517274	0.399358	0.743918	0.0726345	0.03344954	0.278187	0.641309	1.0666	2.01391	0.3811714	0.9856834
172690	-51572.38	-50968.44	-603.9428	0.24945	0.134172	0.0923313	3.86945	1.831711	0.0288757	0.01564446	-0.005146902	0.4412204	1	63.94014	0.482491	0.379545	0.749911	0.0622189	0.02919403	0.272323	0.635836	1.06515	2.0267	0.4360735	1.011803
172700	-51569.95	-50965.77	-604.179	0.263993	0.137278	0.0907268	3.29607	2.072019	0.0268163	0.01525827	0.01695917	0.4862252	1	63.31734	0.507793	0.383117	0.763868	0.0702246	0.0228385	0.301723	0.66246	1.07169	1.96413	0.5031843	0.9662963
172710	-51591.1	-50985.5	-605.5927	0.248662	0.132069	0.0808273	3.92806	2.144966	0.02899232	0.01544764	0.03681011	0.4736401	2	57.07273	0.472437	0.363364	0.752637	0.057657	0.03058105	0.309986	0.669594	1.07323	1.94719	0.5104502	0.927887
172720	-51596.34	-50987.67	-608.6709	0.254223	0.12601	0.0833541	3.00907	1.95524	0.02500063	0.01591491	-0.002603943	0.4635554	1	58.32003	0.555921	0.372721	0.745351	0.0516049	0.02507005	0.287872	0.650168	1.06883	1.99313	0.4609515	1.005649
172730	-51573.9	-50966.74	-607.1548	0.268669	0.126921	0.0878233	3.34082	1.691897	0.02604281	0.01549777	0.01785556	0.4002496	1	61.84892	0.53584	0.396352	0.769443	0.0522829	0.03036332	0.253503	0.617666	1.05995	2.06888	0.4181052	0.9572941
172740	-51558.92	-50951	-607.9202	0.252456	0.127923	0.0889793	3.7395	1.946236	0.02573225	0.01460289	-0.01804614	0.483829	1	61.3754	0.486628	0.404962	0.741602	0.054269	0.02539613	0.286771	0.649172	1.06858	1.99547	0.4657828	1.038744
172750	-51576.85	-50966.92	-609.9318	0.233423	0.138983	0.0863054	3.95767	1.708226	0.02940655	0.01471122	-0.0248594	0.4978011	1	62.07827	0.460689	0.353757	0.745649	0.0597517	0.03271645	0.255772	0.619907	1.06062	2.0637	0.4729417	1.052563
172760	-51577.85	-50971.69	-606.1599	0.175295	0.123334	0.0869134	2.59014	1.824068	0.02883856	0.01731998	-0.01345226	0.5060496	1	57.46215	0.4156	0.382725	0.745649	0.0574737	0.0199972	0.271329	0.634899	1.06489	2.02888	0.4925974	1.027309
172770	-51565.32	-50956.22	-609.0986	0.234013	0.123334	0.0850333	3.21208	1.95815	0.0267209	0.01724135	-0.005529873	0.3841812	2	59.77905	0.485057	0.399592	0.767997	0.064964	0.0272335	0.288227	0.650488	1.06891	1.99238	0.3786513	1.014604
172780	-51564.49	-50953.15	-611.3472	0.24926	0.112681	0.0871946	1.95766	1.833695	0.02742829	0.01747999	0.05977723	0.3571183	1	60.89515	0.500892	0.363219	0.75398	0.0322103	0.03919367	0.272581	0.636078	1.06521	2.02613	0.4168955	0.8566134
172790	-51565.19	-50956.49	-608.6952	0.247617	0.113909	0.0864496	2.87386	1.932949	0.02788182	0.01646134	-0.001349654	0.4323729	2	60.14865	0.519613	0.384465	0.749957	0.0463679	0.01963541	0.285137	0.647689	1.06822	1.99896	0.4310232	1.003131
172800	-51579.57	-50967.35	-612.2174	0.249476	0.117672	0.0907473	3.25339	1.642409	0.02786039	0.01620404	0.01819122	0.3190134	1	64.57172	0.499701	0.383699	0.780173	0.0702946	0.03662516	0.246507	0.610663	1.05779	2.08503	0.3372046	0.9460529
172810	-51572.83	-50956.71	-616.1177	0.246473	0.135414	0.0845425	3.80274	1.538605	0.02824521	0.01508654	0.007831909	0.3585311	1	56.91041	0.502925	0.400103	0.775402	0.0485857	0.01982313	0.231225	0.594859	1.05261	2.12131	0.3663631	0.9786225
172820	-51561.31	-50947.52	-613.7814	0.222805	0.138636	0.0835445	2.71172	2.2496	0.02614386	0.01558107	0.001931059	0.3406322	1	61.43141	0.475661	0.376511	0.747727	0.0539587	0.0327089	0.321354	0.679177	1.07514	1.92433	0.3425633	0.9943629
172830	-51559.48	-50947.6	-611.8796	0.141611	0.133742	0.0853461	2.73387	1.912965	0.02762529	0.0161564	-0.003066593	0.3886101	2	58.82657	0.386637	0.383719	0.7503	0.0592067	0.0261958	0.282659	0.645427	1.06765	2.00426	0.3855435	1.007954
172840	-51567.29	-50952.98	-614.3077	0.133538	0.104405	0.0866451	3.13931	1.824748	0.02598693	0.01575155	-0.02092028	0.2995138	1	55.31743	0.296495	0.322918	0.75332	0.0573544	0.03079766	0.271418	0.634982	1.06491	2.02868	0.2785936	1.075092
172850	-51584.21	-50966.18	-618.0366	0.136867	0.145749	0.0870749	3.83277	1.504266	0.02613902	0.01568722	0.005406485	0.3130085	1	57.19475	0.28928	0.357095	0.724495	0.0516499	0.02566743	0.225981	0.589265	1.05067	2.13408	0.318415	0.9830206
172860	-51571.25	-50952.32	-618.9324	0.155791	0.145613	0.091461	2.9289	1.824269	0.02714283	0.01556085	-0.02860625	0.3470382	1	64.73885	0.363173	0.393087	0.75901	0.0719565	0.02503369	0.271355	0.634924	1.0649	2.02882	0.318432	1.089835
172870	-51559.09	-50945.33	-613.7619	0.14843	0.119743	0.0882104	3.14669	1.808025	0.0265789	0.01623659	0.02176701	0.33964	1	64.45813	0.317229	0.344121	0.74777	0.0633173	0.03307692	0.269229	0.632913	1.06435	2.03351	0.361407	0.9397715
172880	-51565.98	-50954.83	-611.1492	0.12838	0.107787	0.0876544	2.86352	2.105272	0.02660466	0.01608706	0.02938554	0.3203392	1	61.51006	0.314659	0.327775	0.731727	0.0456956	0.03233948	0.305525	0.665761	1.07241	1.9563	0.3497247	0.9159752
172890	-51556.06	-50945.73	-610.3267	0.116944	0.110554	0.0868769	2.39787	1.850111	0.02498801	0.0171422	0.02378277	0.4045829	2	56.72351	0.319749	0.330108	0.770358	0.0554972	0.02348725	0.274701	0.638066	1.06574	2.02149	0.4283657	0.9444802
172900	-51564.38	-50958.26	-606.1176	0.146214	0.114821	0.0873861	3.77798	1.915789	0.02564991	0.01496093	0.00259097	0.388932	2	55.66283	0.293728	0.32892	0.71705	0.0611102	0.03132739	0.283011	0.645749	1.06773	2.00351	0.391523	0.9933823
172910	-51555.94	-50945.98	-609.9671	0.122268	0.11664	0.0809269	3.02661	1.98875	0.02712726	0.01659838	-0.005181935	0.4568399	2	56.21391	0.280716	0.319421	0.748403	0.062781	0.02088854	0.291928	0.653812	1.06971	1.98455	0.4516579	1.011473
172920	-51560.72	-50946.62	-614.0948	0.130006	0.131763	0.0883792	2.38256	1.9426	0.0257256	0.01577287	0.009426616	0.3686679	1	56.70112	0.342118	0.359752	0.747446	0.0438658	0.03524321	0.286325	0.648768	1.06848	1.99642	0.3780945	0.9750681
172930	-51575	-50963.03	-611.9682	0.126822	0.109567	0.0862076	3.5353	1.960745	0.02663553	0.01571977	-0.03424676	0.3240176	1	58.04937	0.336748	0.326141	0.73381	0.0648515	0.0309791	0.288543	0.650773	1.06898	1.99171	0.2897709	1.118186
172940	-51582.37	-50962.34	-620.0297	0.116959	0.117635	0.0928212	2.59324	2.049057	0.02620997	0.01580681	-0.01461615	0.2534861	1	61.84939	0.230227	0.316715	0.729993	0.0453633	0.04323812	0.299061	0.660131	1.07117	1.96964	0.23887	1.061189
172950	-51558.77	-50938.5	-620.2774	0.116959	0.133082	0.0858477	2.89981	1.963898	0.02644015	0.01623776	0.008319335	0.2498401	1	64.2098	0.266681	0.382234	0.745333	0.0469127	0.02616377	0.288927	0.651119	1.06906	1.99089	0.2581594	0.9677744
172960	-51574.69	-50956.19	-618.4984	0.121996	0.163899	0.084137	2.47461	2.022754	0.02630729	0.01564663	0.001348715	0.3543908	1	60.66606	0.304601	0.438752	0.749588	0.0470616	0.03273646	0.295976	0.657412	1.07055	1.97606	0.3557395	0.9962087
172970	-51566.6	-50945.3	-621.298	0.124374	0.115938	0.0816013	2.83758	1.895646	0.02376205	0.01554418	0.01466701	0.330776	1	60.2715	0.305242	0.322523	0.763127	0.0424958	0.02944272	0.280491	0.643437	1.06714	2.00893	0.345443	0.9575415
172980	-51566.09	-50945.28	-620.8108	0.112939	0.11733	0.0895639	2.46503	1.82599	0.02421248	0.01666792	0.01867036	0.3360847	1	59.19584	0.250211	0.398845	0.752638	0.0421984	0.02821094	0.27158	0.635135	1.06496	2.02833	0.3547551	0.9473711
172990	-51569.46	-50949.98	-619.476	0.121064	0.123141	0.0825154	2.39053	1.947899	0.02452839	0.01633853	0.01460857	0.3040577	1	60.73299	0.254738	0.382176	0.746154	0.035498	0.02189117	0.286975	0.649356	1.06863	1.99504	0.3186662	0.9541571
173000	-51561.34	-50942.5	-618.8381	0.122344	0.115337	0.0819225	2.14916	1.97846	0.02621559	0.01651262	0.01882436	0.2974369	1	60.15501	0.283991	0.392823	0.73768	0.0348506	0.04083958	0.29069	0.652703	1.06944	1.98717	0.3162613	0.9404785
173010	-51573.22	-50956.74	-616.4871	0.123872	0.12872	0.0812305	3.26639	1.785314	0.02540174	0.01533292	0.01086197	0.3459126	1	56.11664	0.295142	0.385909	0.78988	0.0427261	0.0322848	0.266228	0.630053	1.06356	2.04016	0.3567746	0.9695551
173020	-51578.33	-50956.63	-621.6948	0.127865	0.120475	0.0830257	2.68413	1.956416	0.02447829	0.01476009	-0.008454446	0.2785502	1	63.79764	0.306078	0.321672	0.744182	0.0434298	0.0336919	0.288016	0.650298	1.06886	1.99283	0.2700957	1.031302
173030	-51592.39	-50969.46	-622.9337	0.144164	0.138152	0.0832698	2.68427	1.751446	0.02496413	0.01536394	0.01628032	0.3289524	1	61.16482	0.299247	0.361967	0.721814	0.065465	0.02526861	0.261685	0.625681	1.06232	2.05032	0.3452327	0.9528425
173040	-51580.77	-50956.58	-624.1899	0.165768	0.13812	0.0849982	3.90917	1.968238	0.02518082	0.01484808	0.008783816	0.3488559	1	59.60313	0.308125	0.396349	0.777519	0.0697412	0.02643659	0.289453	0.651593	1.06917	1.98978	0.3576397	0.9754395
173050	-51593.19	-50968.41	-624.7785	0.176156	0.135561	0.0849982	2.72608	1.716937	0.02522207	0.0153066	-0.004596224	0.4081485	1	64.85699	0.417509	0.386889	0.758805	0.0492543	0.02640194	0.256975	0.621089	1.06098	2.06096	0.4035523	1.011389
173060	-51576.64	-50955.22	-621.4158	0.152073	0.132885	0.0833362	2.67696	1.920921	0.02396788	0.01524561	-0.01418623	0.3268701	1	59.30201	0.386775	0.390468	0.739213	0.050185	0.02904815	0.283649	0.646332	1.06788	2.00214	0.3126838	1.045369
173070	-51568.83	-50945.54	-623.2847	0.144675	0.124381	0.0896931	3.17758	1.808031	0.02270712	0.01504323	-0.01910597	0.3152965	1	55.67006	0.331264	0.369962	0.729097	0.062272	0.02694286	0.26923	0.632913	1.06435	2.03351	0.2961906	1.064506
173080	-51561.61	-50939.32	-622.2911	0.122992	0.117435	0.086723	2.41337	2.182099	0.02453062	0.01621205	0.01425136	0.2976152	1	56.90611	0.295762	0.356243	0.749709	0.0522398	0.02540579	0.314084	0.673079	1.07394	1.93889	0.3118666	0.954303
173090	-51565.13	-50942.71	-622.4203	0.131889	0.129144	0.0882807	2.97994	2.172441	0.02459662	0.01531552	0.006917631	0.3623552	1	55.354	0.342681	0.381509	0.741785	0.0705892	0.03403641	0.313025	0.672181	1.07376	1.94103	0.3692728	0.9812669
173100	-51574.92	-50951.66	-623.2571	0.136081	0.119235	0.0798668	2.74366	2.049303	0.02437354	0.0160944	0.01144316	0.3168505	2	60.91624	0.350842	0.419145	0.763958	0.0583312	0.02798381	0.29909	0.660156	1.07118	1.96958	0.3282937	0.9651435
173110	-51580.85	-50950.22	-630.6358	0.122226	0.111688	0.0861526	2.42553	1.968449	0.02380908	0.01589552	0.01253224	0.3175767	1	56.2242	0.276827	0.358112	0.749363	0.0624836	0.02787026	0.289479	0.651616	1.06918	1.98973	0.3301089	0.9620361
173120	-51583.84	-50954.51	-629.3227	0.121908	0.125548	0.0861558	2.76535	2.009981	0.02391515	0.01530425	-0.0413839	0.3825692	1	64.95609	0.220752	0.396618	0.755576	0.0581771	0.02894607	0.294463	0.656071	1.07024	1.97923	0.3411853	1.121295
173130	-51580.4	-50954.27	-626.1392	0.122707	0.111255	0.0807419	4.1711	1.996957	0.02482673	0.01537406	0.01133008	0.3276223	2	60.14745	0.289776	0.308878	0.722686	0.0564256	0.02192594	0.292911	0.65469	1.06991	1.98249	0.3389523	0.9665732
173140	-51570.83	-50945.05	-625.7796	0.133535	0.13105	0.0890637	2.70396	1.760229	0.02400016	0.0145347	-0.0101609	0.3458959	2	59.81791	0.301859	0.354587	0.752929	0.0541504	0.03166324	0.262871	0.626828	1.06264	2.04766	0.335735	1.030265
173150	-51582.93	-50958.87	-624.0553	0.177434	0.133907	0.0835163	3.20202	1.65152	0.02383405	0.01416446	-0.005127307	0.3229081	2	59.61041	0.410738	0.355961	0.755303	0.0532907	0.0274373	0.247809	0.611977	1.05821	2.08201	0.3177808	1.016135
173160	-51579.27	-50949.24	-630.0224	0.206506	0.130242	0.0899684	3.81286	2.236397	0.02384521	0.01376407	-0.02018974	0.270431	1	60.74014	0.386112	0.355961	0.751352	0.0473012	0.03083145	0.31995	0.678007	1.07492	1.92713	0.2502412	1.080681
173170	-51580.36	-50956.47	-623.8901	0.244107	0.129504	0.086814	3.59919	2.000025	0.02432083	0.01440878	-0.003967267	0.3311636	1	64.53259	0.473798	0.366746	0.73602	0.0412909	0.02060519	0.293278	0.655016	1.06999	1.98172	0.3271964	1.012125
173180	-51567.3	-50945.2	-622.0935	0.202114	0.110985	0.0868134	3.01386	2.022224	0.02664828	0.01429269	0.01254103	0.3628382	1	56.70072	0.487115	0.327289	0.745629	0.0483528	0.02905661	0.295913	0.657356	1.07054	1.97619	0.3753792	0.966591
173190	-51579.9	-50961.31	-618.5933	0.180669	0.113247	0.0861882	3.19724	1.764308	0.02650253	0.01411498	0.02008432	0.2705644	1	58.56287	0.415335	0.302817	0.721203	0.0561139	0.03805927	0.26342	0.627357	1.06279	2.04643	0.2906488	0.9308983
173200	-51571.63	-50953.7	-617.9306	0.145126	0.125396	0.0898557	3.12819	1.899587	0.02407899	0.01568386	0.006788105	0.3801262	1	62.60777	0.35217	0.375481	0.753276	0.0516236	0.03031883	0.280986	0.643893	1.06726	2.00786	0.3869143	0.9824558
173210	-51573.64	-50957.25	-616.3881	0.12326	0.110393	0.0902303	3.71906	1.965188	0.02547211	0.01508238	0.007541136	0.3295211	1	57.19533	0.336638	0.318412	0.759326	0.0631176	0.04056767	0.289083	0.65126	1.06909	1.99056	0.3370622	0.9776269
173220	-51570.71	-50955.84	-614.8692	0.149788	0.12631	0.0904575	3.30081	2.021515	0.02559735	0.01520568	0.01861422	0.3074866	1	57.10776	0.412556	0.367261	0.765637	0.0588486	0.02560377	0.29583	0.657282	1.07052	1.97637	0.3261008	0.9429188
173230	-51570.93	-50958.93	-611.9952	0.119831	0.142916	0.0855168	3.02305	1.608674	0.02666928	0.01557971	0.02077665	0.300901	1	60.44848	0.291056	0.415962	0.739267	0.0598064	0.04207622	0.241633	0.6057	1.05621	2.09645	0.3216776	0.9354116
173240	-51578	-50964.28	-613.7212	0.129262	0.152438	0.0843299	3.08891	2.030688	0.026256	0.01573365	0.001435364	0.3345246	1	55.36286	0.338162	0.41721	0.775899	0.0555687	0.02538615	0.296911	0.658238	1.07074	1.97411	0.3359599	0.9957276
173250	-51585.75	-50971.92	-613.8315	0.130189	0.115733	0.0867422	3.15787	2.032268	0.02670098	0.01485464	-0.04206477	0.3330435	1	59.71114	0.319563	0.387947	0.750819	0.0684835	0.02848206	0.297096	0.658402	1.07078	1.97373	0.2909787	1.144563
173260	-51580.92	-50971.44	-609.4859	0.148044	0.130771	0.090446	3.83442	1.572773	0.02825317	0.01514682	-0.01930312	0.3938565	1	59.71868	0.390747	0.42749	0.746527	0.071296	0.02825705	0.236348	0.600238	1.05442	2.10899	0.3745534	1.051536
173270	-51575.56	-50968.72	-606.8408	0.143977	0.137474	0.091065	3.02322	1.807257	0.02691897	0.01530905	-0.0134286	0.2882599	2	61.66419	0.365077	0.358653	0.750447	0.0613224	0.03161196	0.269128	0.632817	1.06432	2.03373	0.2748313	1.048861
173280	-51580.12	-50974.26	-605.8531	0.136432	0.14269	0.0910597	4.06114	1.804609	0.02734034	0.01429428	-0.004443438	0.3446227	1	61.79422	0.32186	0.388965	0.785139	0.0666664	0.02691689	0.26878	0.632486	1.06423	2.0345	0.3401792	1.013062
173290	-51593.95	-50980.79	-613.1522	0.179885	0.142095	0.0890934	3.94427	2.025029	0.03069451	0.01505994	0.01648848	0.3008915	1	59.23993	0.374437	0.400266	0.778844	0.0552607	0.03604956	0.296244	0.657649	1.0706	1.9755	0.31738	0.9480481
173300	-51579.81	-50962.96	-616.8482	0.167948	0.134513	0.0924115	3.45642	2.332973	0.02567214	0.01443372	0.001858253	0.262619	2	62.77696	0.337939	0.352568	0.746443	0.061675	0.03637605	0.330027	0.686316	1.07646	1.9072	0.2644772	0.9929739
173310	-51587.69	-50967.4	-620.2874	0.127994	0.138609	0.089899	3.37203	1.813956	0.02430812	0.01427866	-0.03095654	0.3562422	2	61.32977	0.316014	0.383451	0.738249	0.0665439	0.03606387	0.270008	0.63365	1.06455	2.03179	0.3252857	1.095167
173320	-51582.24	-50963.44	-618.7919	0.121377	0.12695	0.0838436	3.65888	1.841613	0.0256105	0.01433684	0.001165452	0.3119879	2	56.95805	0.260057	0.363199	0.738856	0.0495553	0.03924225	0.273606	0.63704	1.06547	2.02389	0.3131534	0.9962783
173330	-51592.47	-50981.48	-610.9915	0.132338	0.117449	0.0835284	2.4949	1.782959	0.02797306	0.01590413	0.003690592	0.3593201	3	59.48849	0.308239	0.403201	0.731458	0.0456188	0.02698626	0.265914	0.629753	1.06347	2.04086	0.3630107	0.9898334
173340	-51573.05	-50958.59	-614.4619	0.12365	0.118654	0.0812375	3.04341	1.959094	0.02652453	0.01511884	-0.001206531	0.423229	2	60.95218	0.32098	0.387267	0.770834	0.0504735	0.03115711	0.288342	0.650592	1.06893	1.99213	0.4220225	1.002859
173350	-51576.4	-50962.71	-613.6899	0.115903	0.120255	0.0883939	2.45589	1.651969	0.02635066	0.01579877	0.01054578	0.4201222	3	60.05425	0.320312	0.371084	0.75888	0.0403418	0.03190248	0.247873	0.612041	1.05823	2.08186	0.4306679	0.975513
173360	-51568.36	-50961.04	-607.3255	0.123985	0.115818	0.0842111	2.9119	1.793518	0.02534502	0.01656399	0.005747738	0.409204	3	60.00862	0.306332	0.340916	0.764018	0.0550912	0.03225159	0.267316	0.631092	1.06385	2.03775	0.4149517	0.9861484
173370	-51584.15	-50979.24	-604.9163	0.112803	0.111287	0.0768069	2.9219	1.868602	0.02714916	0.01767477	0.01586683	0.4732651	3	59.24661	0.301232	0.316287	0.735417	0.0653546	0.02299745	0.277069	0.640272	1.06632	2.01633	0.489132	0.9675613
173380	-51578.87	-50971.87	-607.0013	0.111978	0.114747	0.0847478	2.64982	1.927127	0.02803974	0.01722153	-0.03140664	0.5216519	3	61.51084	0.301232	0.339632	0.751806	0.048606	0.02601889	0.284418	0.647034	1.06805	2.00049	0.4902453	1.064063
173390	-51581.33	-50971.25	-610.0784	0.111978	0.12588	0.0809685	2.60579	1.828432	0.02856754	0.01757287	-0.004185792	0.4659434	3	61.46875	0.272339	0.402311	0.716298	0.0408797	0.02150552	0.271897	0.635434	1.06504	2.02763	0.4617576	1.009065
173400	-51587.25	-50981.42	-605.8292	0.13367	0.125789	0.0873208	2.34456	1.523809	0.02821464	0.01692114	-0.01387787	0.4585335	3	58.57371	0.371985	0.366506	0.749263	0.0474516	0.02406456	0.228977	0.592472	1.05179	2.12676	0.4446557	1.03121
173410	-51596.63	-50991.04	-605.587	0.147559	0.115077	0.0847399	2.80338	2.092634	0.02730977	0.01699375	-0.01367712	0.534064	3	62.16464	0.371071	0.402322	0.739391	0.0689593	0.024185	0.304087	0.664516	1.07214	1.95925	0.5203868	1.026283
173420	-51588.59	-50980.08	-608.5165	0.130492	0.143247	0.0859346	2.27336	1.935462	0.02561478	0.01718732	0.018496	0.4674291	3	63.74609	0.342058	0.374269	0.743939	0.0507241	0.02427021	0.285447	0.647971	1.06829	1.99829	0.4859251	0.9619365
173430	-51574.75	-50970.04	-604.7052	0.127155	0.112941	0.0859505	2.65818	1.669107	0.02666329	0.01686316	-0.002446129	0.4729443	2	62.1621	0.290378	0.355743	0.771056	0.0347734	0.0218616	0.250304	0.614481	1.05898	2.07623	0.4704982	1.005199
173440	-51560.66	-50958.48	-602.1895	0.133623	0.124544	0.0850927	3.24158	1.761545	0.02916474	0.01671298	0.00998777	0.4232476	2	60.89881	0.354591	0.396896	0.742141	0.058992	0.02410664	0.263048	0.626999	1.06269	2.04726	0.4332353	0.9769461
173450	-51574.08	-50965.8	-608.2783	0.132408	0.12304	0.0843034	2.9071	1.792956	0.02711453	0.01695809	0.02535694	0.4299141	2	61.8905	0.394534	0.346561	0.755723	0.0698031	0.0252755	0.267242	0.631022	1.06383	2.03791	0.455271	0.9443037
173460	-51563.92	-50955.75	-608.1705	0.174253	0.122855	0.0821414	2.92163	1.955029	0.02580095	0.01727504	-0.03051438	0.3540428	2	64.73915	0.397281	0.367949	0.723221	0.0599421	0.03337533	0.287847	0.650145	1.06882	1.99319	0.3235284	1.094317
173470	-51579.74	-50975.47	-604.2709	0.149138	0.121915	0.0795304	2.40234	1.74196	0.0284898	0.01706344	0.02553354	0.3730366	2	62.21624	0.356792	0.364116	0.764229	0.0586657	0.02858788	0.260399	0.624433	1.06195	2.05321	0.3985702	0.9359372
173480	-51567.96	-50966.2	-601.7611	0.143654	0.119416	0.0845737	2.65912	2.077142	0.0296853	0.01639433	-0.011802	0.4728551	2	56.62999	0.331252	0.326946	0.763597	0.05779	0.02388053	0.302313	0.662974	1.07181	1.96291	0.4610531	1.025598
173490	-51570.37	-50969.24	-601.1255	0.129123	0.143625	0.081379	2.70734	1.855137	0.02698118	0.01644383	0.0124204	0.4109486	2	59.50124	0.324952	0.409	0.741336	0.0621292	0.02407861	0.275347	0.638669	1.0659	2.02008	0.423369	0.9706629
173500	-51602.54	-50996	-606.5417	0.135238	0.13672	0.0839811	3.45813	1.820415	0.02992569	0.01523417	-0.005940122	0.4908915	2	64.91234	0.355352	0.323319	0.747385	0.0420836	0.02483001	0.270853	0.634449	1.06477	2.02993	0.4849514	1.012249
173510	-51579.28	-50976.61	-602.667	0.126701	0.125804	0.0808964	2.59797	2.009181	0.02723623	0.01683229	0.01853595	0.3621529	2	63.16043	0.31889	0.331168	0.741719	0.0528452	0.02302843	0.294368	0.655986	1.07022	1.97943	0.3806888	0.9513094
173520	-51588.1	-50983.46	-604.6444	0.150037	0.116035	0.0928656	3.32438	1.881872	0.02972569	0.01648703	-0.00516805	0.4081998	2	58.05236	0.337698	0.342907	0.736444	0.0638381	0.02518707	0.278754	0.641834	1.06673	2.01268	0.4030318	1.012823
173530	-51572.32	-50970.49	-601.8296	0.134916	0.108135	0.0867394	2.86985	2.13435	0.03102214	0.01667588	0.008603775	0.3991167	1	58.80306	0.334732	0.317336	0.749721	0.0617612	0.0261201	0.308801	0.66858	1.07301	1.9496	0.4077205	0.9788979
173540	-51563.55	-50960.31	-603.2371	0.138257	0.121027	0.0866242	2.73539	1.637042	0.02864206	0.0167196	0.01530437	0.3641806	1	57.38623	0.327696	0.362416	0.753544	0.044671	0.03571988	0.245737	0.609884	1.05755	2.08683	0.379485	0.9596707
173550	-51574.52	-50965.2	-609.317	0.1427	0.125555	0.0834004	2.44759	1.925201	0.02862783	0.01640015	-0.0254151	0.3372873	1	55.69286	0.281221	0.38071	0.739288	0.040553	0.02614051	0.284179	0.646816	1.068	2.001	0.3118722	1.081492
173560	-51571.11	-50962.68	-608.4296	0.120385	0.123564	0.079457	2.72703	1.977097	0.02697153	0.01645762	0.015393	0.4020782	1	62.96537	0.321426	0.382084	0.770129	0.064937	0.03329396	0.290525	0.652556	1.06941	1.98751	0.4174712	0.963128
173570	-51581.51	-50971.26	-610.2484	0.120792	0.126736	0.0926553	2.72876	1.694376	0.02490829	0.01664617	0.03267326	0.3351407	1	56.22542	0.278794	0.326875	0.72877	0.046559	0.03261369	0.253849	0.618008	1.06006	2.06809	0.3678139	0.9111691
173580	-51562.62	-50958.58	-604.046	0.124258	0.131184	0.0840377	2.93799	1.684991	0.02610214	0.01535179	-0.01660934	0.3577368	2	55.50873	0.290875	0.386873	0.756331	0.0468813	0.03776894	0.252538	0.616708	1.05966	2.07109	0.3411274	1.04869
173590	-51575.56	-50972.54	-603.0223	0.127504	0.131566	0.0885365	2.77644	2.081594	0.0282152	0.01620631	-0.01110447	0.2452276	3	61.93594	0.31304	0.356808	0.749264	0.0463664	0.03700726	0.302824	0.663419	1.0719	1.96185	0.2341231	1.04743
173600	-51576	-50977.74	-598.2579	0.130457	0.119298	0.0836507	3.02348	2.138652	0.03036265	0.01622048	0.0134461	0.2788675	3	60.67691	0.381013	0.316039	0.730441	0.0556712	0.03388205	0.309282	0.668992	1.0731	1.94862	0.2923136	0.9540011
173610	-51561.38	-50958.04	-603.34	0.135982	0.109454	0.0863583	3.08836	2.101917	0.0289432	0.01633996	-0.0216216	0.4058091	3	58.36548	0.32926	0.349321	0.776203	0.0644783	0.0256741	0.305144	0.665431	1.07234	1.95708	0.3841875	1.056279
173620	-51563.69	-50960.34	-603.3542	0.125583	0.132027	0.0863583	2.69601	1.636557	0.02993847	0.01642507	0.000201888	0.460855	3	63.69838	0.299196	0.372255	0.753689	0.0644783	0.02650984	0.245668	0.609813	1.05753	2.08699	0.4610569	0.9995621
173630	-51577.88	-50975.71	-602.1675	0.125583	0.13234	0.0845577	2.69601	1.303361	0.03100138	0.01663035	-0.01261667	0.3733783	2	63.3016	0.327132	0.370633	0.767581	0.0471805	0.02990962	0.193287	0.552179	1.03643	2.2181	0.3607616	1.034972
173640	-51571.29	-50964.58	-606.7131	0.123684	0.117769	0.0826408	3.07525	1.64244	0.02634197	0.01643748	-0.02317011	0.3882459	2	62.09096	0.316221	0.337138	0.759812	0.0494095	0.02940659	0.246512	0.610668	1.0578	2.08502	0.3650757	1.063467
173650	-51565.63	-50955.49	-610.1394	0.112287	0.113332	0.0850945	2.6333	1.85508	0.02625578	0.0169252	0.02574794	0.3266174	2	56.84964	0.232808	0.378159	0.739857	0.0443984	0.0309497	0.27534	0.638662	1.0659	2.0201	0.3523654	0.9269283
173660	-51569.82	-50962.58	-607.2367	0.124923	0.118521	0.0806626	2.84695	1.99783	0.02752087	0.01596484	0.02364956	0.4080247	2	61.9722	0.232808	0.372809	0.739857	0.0573051	0.022788	0.293016	0.654783	1.06994	1.98227	0.4316743	0.9452143
173670	-51566.7	-50960.11	-606.5855	0.125126	0.12173	0.0892217	3.23433	1.561928	0.02676838	0.01624481	0.01217686	0.3449996	2	58.06368	0.283829	0.353262	0.718049	0.063922	0.02679424	0.234732	0.59855	1.05386	2.11286	0.3571764	0.965908
173680	-51567.71	-50953.82	-613.8882	0.127757	0.124778	0.0878021	2.63821	1.701973	0.02606369	0.01588418	0.04437629	0.307559	1	57.00898	0.289558	0.339108	0.756504	0.0503398	0.03089944	0.254906	0.619053	1.06037	2.06567	0.3519353	0.8739078
