Iteration	Posterior	Likelihood	Prior	alpha_morpho	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	TL
45290	-7543.724	-7448.28	-95.44357	1.813901	0.27	0.633643	1.06455	2.03181	14.92522
45300	-7538.24	-7448.453	-89.78748	2.106587	0.305674	0.66589	1.07244	1.95599	14.33035
45310	-7534.918	-7439.312	-95.60667	2.442401	0.340927	0.695087	1.07794	1.88604	14.87869
45320	-7540.542	-7449.222	-91.32007	2.363491	0.33312	0.688828	1.0769	1.90115	14.45792
45330	-7527.974	-7440.38	-87.59384	2.326676	0.329383	0.685791	1.07636	1.90846	14.08897
45340	-7527.162	-7431.51	-95.65188	2.019196	0.295555	0.65704	1.07046	1.97694	14.92553
45350	-7552.387	-7449.521	-102.866	2.025697	0.296323	0.657719	1.07062	1.97534	15.64629
45360	-7560.284	-7464.174	-96.11027	2.593806	0.355174	0.70623	1.07962	1.85898	14.9139
45370	-7540.19	-7447.286	-92.90387	2.199846	0.316018	0.674711	1.07427	1.935	14.63266
45380	-7539.999	-7444.697	-95.3022	2.390114	0.335785	0.690977	1.07727	1.89597	14.85347
45390	-7526.241	-7435.478	-90.76273	2.057821	0.300081	0.661025	1.07137	1.96752	14.43275
45400	-7540.669	-7443.839	-96.82985	1.888481	0.279589	0.642606	1.06693	2.01087	15.05639
45410	-7537.368	-7443.149	-94.21866	1.647936	0.247298	0.611461	1.05805	2.0832	14.81933
45420	-7525.588	-7430.01	-95.57764	2.552239	0.351354	0.703277	1.0792	1.86617	14.8648
45430	-7520.337	-7440.111	-80.22644	1.922099	0.283795	0.646466	1.06791	2.00183	13.39269
45440	-7555.985	-7446.663	-109.3212	2.163504	0.312041	0.671345	1.07359	1.94302	16.27802
45450	-7539.854	-7437.084	-102.7696	2.225416	0.318775	0.677026	1.07473	1.92947	15.61667
45460	-7533.185	-7430.468	-102.7175	2.001579	0.293463	0.655181	1.07003	1.98133	15.63385
45470	-7533.145	-7447.582	-85.56346	2.345522	0.331304	0.687355	1.07664	1.9047	13.88405
45480	-7525.801	-7439.222	-86.5797	1.857521	0.275652	0.638954	1.06598	2.01942	14.03448
45490	-7558.249	-7465.687	-92.56155	1.402288	0.209826	0.571441	1.04413	2.17461	14.67818
45500	-7546.6	-7445.268	-101.3326	1.93928	0.285917	0.648397	1.06839	1.99729	15.50159
45510	-7539.942	-7451.843	-88.09907	1.967925	0.289416	0.651559	1.06917	1.98986	14.17537
45520	-7530.768	-7444.154	-86.61441	1.958043	0.288214	0.650477	1.0689	1.99241	14.0279
45530	-7513.175	-7427.696	-85.4786	1.965403	0.28911	0.651284	1.0691	1.99051	13.91358
45540	-7519.855	-7433.427	-86.42708	2.159102	0.311555	0.670932	1.0735	1.94401	13.98906
45550	-7530.665	-7432.942	-97.72354	1.998357	0.293078	0.654839	1.06995	1.98213	15.13478
45560	-7551.554	-7447.681	-103.8727	2.009413	0.294396	0.656011	1.07022	1.97937	15.74858
45570	-7528.064	-7427.872	-100.192	2.036719	0.297619	0.658862	1.07088	1.97264	15.37778
45580	-7529.564	-7432.604	-96.96012	2.045033	0.298592	0.659719	1.07108	1.97061	15.05377
45590	-7531.667	-7441.342	-90.3258	2.229167	0.319177	0.677362	1.07479	1.92867	14.37192
45600	-7527.653	-7429.218	-98.43504	2.229755	0.31924	0.677415	1.0748	1.92854	15.18279
45610	-7540.476	-7447.852	-92.6241	1.913586	0.282736	0.645498	1.06767	2.0041	14.63331
45620	-7535.983	-7441.086	-94.89709	1.771329	0.264362	0.628264	1.06305	2.04432	14.87483
45630	-7532.676	-7433.048	-99.62716	1.989754	0.292049	0.65392	1.06973	1.9843	15.326
45640	-7520.71	-7443.439	-77.27114	2.288241	0.325414	0.682537	1.07577	1.91627	13.06055
45650	-7536.184	-7447.728	-88.45624	1.899889	0.281024	0.643928	1.06727	2.00778	14.21789
45660	-7526.789	-7447.503	-79.28613	2.064285	0.30083	0.66168	1.07152	1.96597	13.28444
45670	-7535.869	-7450.824	-85.04445	1.677715	0.251517	0.615692	1.05935	2.07344	13.89893
45680	-7518.488	-7429.814	-88.67379	2.443774	0.34106	0.695193	1.07796	1.88579	14.18526
45690	-7534.262	-7448.762	-85.49954	2.000964	0.29339	0.655116	1.07001	1.98148	13.91212
45700	-7515.502	-7432.913	-82.58808	1.68148	0.252046	0.616218	1.05951	2.07222	13.65292
45710	-7526.382	-7439.509	-86.87317	1.719054	0.257266	0.621375	1.06106	2.0603	14.07767
45720	-7542.154	-7452.758	-89.39642	1.85027	0.274722	0.638085	1.06575	2.02145	14.31687
45730	-7554.533	-7455.776	-98.75709	2.473345	0.343915	0.697454	1.07832	1.88031	15.19063
45740	-7528.433	-7438.136	-90.29702	1.995367	0.292721	0.65452	1.06987	1.98289	14.39242
45750	-7533.404	-7443.912	-89.49269	1.978246	0.290664	0.65268	1.06944	1.98722	14.3137
45760	-7538.527	-7442.586	-95.9406	2.172894	0.313075	0.672224	1.07377	1.94093	14.93903
45770	-7528.184	-7436.77	-91.41393	1.77785	0.265233	0.629101	1.06329	2.04238	14.52587
45780	-7535.192	-7439.664	-95.52805	2.318177	0.328511	0.685079	1.07624	1.91017	14.88325
45790	-7525.543	-7436.399	-89.1434	2.339848	0.330727	0.686886	1.07656	1.90583	14.24261
45800	-7523.816	-7439.52	-84.29577	2.419174	0.338657	0.693279	1.07765	1.89041	13.74992
45810	-7554.562	-7465.699	-88.86338	1.933654	0.285224	0.647768	1.06824	1.99877	14.25523
45820	-7545.613	-7446.522	-99.09151	2.199202	0.315948	0.674652	1.07426	1.93514	15.25149
45830	-7538.634	-7437.71	-100.9231	1.960466	0.288509	0.650743	1.06897	1.99178	15.45852
45840	-7526.678	-7440.608	-86.07013	2.498636	0.346327	0.699353	1.07861	1.87571	13.91941
45850	-7525.083	-7438.711	-86.37183	1.549221	0.232827	0.596549	1.05319	2.11744	14.04452
45860	-7530.612	-7439.836	-90.77518	2.164368	0.312136	0.671427	1.07361	1.94283	14.42334
45870	-7550.134	-7449.277	-100.8571	1.883027	0.2789	0.641969	1.06677	2.01236	15.45966
45880	-7536.937	-7441.031	-95.90564	2.074321	0.301988	0.662691	1.07174	1.96358	14.94539
45890	-7543.934	-7446.871	-97.06348	2.02675	0.296447	0.657828	1.07064	1.97508	15.06593
45900	-7563.013	-7458.97	-104.0433	2.019571	0.2956	0.657079	1.07047	1.97685	15.76463
45910	-7534.051	-7448.012	-86.03881	1.56728	0.235531	0.599385	1.05414	2.11094	14.00941
45920	-7528.532	-7435.866	-92.66689	1.926515	0.284342	0.646965	1.06804	2.00066	14.6363
45930	-7523.572	-7438.337	-85.23424	1.950403	0.287281	0.649634	1.0687	1.99439	13.89064
45940	-7534.369	-7434.397	-99.97187	2.189048	0.314843	0.67372	1.07407	1.93736	15.34054
45950	-7524.144	-7438.784	-85.36062	1.635549	0.245523	0.609667	1.05748	2.08733	13.93477
45960	-7555.817	-7477.376	-78.44078	1.526697	0.229417	0.592941	1.05195	2.12569	13.25367
45970	-7540.695	-7451.559	-89.13634	1.825845	0.271561	0.635117	1.06495	2.02837	14.29331
45980	-7532.795	-7443.539	-89.25613	1.709136	0.255898	0.620031	1.06066	2.06341	14.31696
45990	-7527.88	-7431.284	-96.59644	1.995794	0.292772	0.654566	1.06988	1.98278	15.02232
46000	-7518.915	-7422.944	-95.97125	1.808531	0.269296	0.632976	1.06437	2.03336	14.97853
46010	-7533.969	-7437.945	-96.02454	1.834957	0.272744	0.636231	1.06525	2.02577	14.98122
46020	-7531.329	-7436.363	-94.96596	1.786304	0.266359	0.630179	1.06359	2.03987	14.88022
46030	-7527.026	-7440.378	-86.64789	1.849857	0.274669	0.638035	1.06573	2.02156	14.04206
46040	-7535.943	-7446.49	-89.45278	1.908098	0.282052	0.644871	1.06751	2.00557	14.31673
46050	-7532.939	-7441.736	-91.20313	1.479948	0.222208	0.585184	1.04922	2.14339	14.53458
46060	-7517.456	-7426.682	-90.7745	2.000806	0.293371	0.655099	1.07001	1.98152	14.43963
46070	-7514.925	-7432.379	-82.54568	1.737731	0.259823	0.623873	1.06179	2.05451	13.64305
46080	-7529.406	-7443.017	-86.38886	2.220395	0.318236	0.676575	1.07464	1.93055	13.9791
46090	-7530.141	-7435.842	-94.29944	2.082444	0.302921	0.663504	1.07192	1.96165	14.78396
46100	-7526.795	-7433.626	-93.16986	2.102077	0.305163	0.665447	1.07235	1.95704	14.66904
46110	-7523.59	-7426.368	-97.22231	2.07755	0.302359	0.663015	1.07181	1.96281	15.07673
46120	-7538.393	-7442.854	-95.53867	1.734899	0.259437	0.623497	1.06168	2.05538	14.94264
46130	-7529.445	-7439.101	-90.34343	1.92861	0.284601	0.647201	1.0681	2.0001	14.40374
46140	-7551.724	-7443.355	-108.369	2.171481	0.31292	0.672092	1.07374	1.94125	16.18201
46150	-7540.229	-7449.734	-90.49576	1.927761	0.284496	0.647105	1.06807	2.00033	14.41906
46160	-7537.897	-7447.248	-90.64952	2.047997	0.298938	0.660022	1.07115	1.96989	14.42241
46170	-7532.144	-7432.827	-99.31709	2.124791	0.307729	0.66766	1.07282	1.95179	15.28149
46180	-7523.154	-7426.176	-96.97731	1.920785	0.283632	0.646317	1.06787	2.00218	15.06791
46190	-7537.083	-7446.009	-91.07324	1.836323	0.272921	0.636398	1.0653	2.02538	14.48595
46200	-7535.978	-7449.501	-86.47734	1.977989	0.290633	0.652652	1.06943	1.98729	14.01219
46210	-7538.039	-7449.413	-88.62623	2.385135	0.335289	0.690578	1.0772	1.89694	14.18637
46220	-7543.663	-7448.922	-94.74101	1.965484	0.289119	0.651292	1.0691	1.99049	14.83981
46230	-7548.655	-7449.333	-99.32177	2.201313	0.316177	0.674845	1.0743	1.93468	15.2743
46240	-7554.778	-7452.034	-102.7441	1.935915	0.285503	0.648021	1.0683	1.99818	15.64308
46250	-7524.305	-7437.376	-86.92961	2.142767	0.309741	0.669384	1.07318	1.94769	14.04094
46260	-7542.392	-7439.501	-102.8906	1.831125	0.272247	0.635764	1.06513	2.02686	15.6682
46270	-7530.447	-7432.466	-97.98127	1.89174	0.28	0.642985	1.06703	2.00999	15.17121
46280	-7530.908	-7442.921	-87.98725	1.716316	0.256889	0.621005	1.06095	2.06116	14.18935
46290	-7538.217	-7441.728	-96.48932	2.198023	0.31582	0.674544	1.07424	1.9354	14.99139
46300	-7547.797	-7448.339	-99.45824	2.406974	0.337456	0.692318	1.07749	1.89274	15.26738
46310	-7531.789	-7440.473	-91.31625	2.052149	0.299421	0.660447	1.07124	1.96889	14.48867
46320	-7534.861	-7438.316	-96.54528	2.156407	0.311256	0.670678	1.07345	1.94461	15.00115
46330	-7541.688	-7444.068	-97.61961	2.145639	0.310061	0.669658	1.07324	1.94704	15.10966
46340	-7549.902	-7459.563	-90.33969	2.1957	0.315567	0.674331	1.0742	1.93591	14.37666
46350	-7534.17	-7441.579	-92.59108	2.091005	0.303901	0.664355	1.07211	1.95964	14.61227
46360	-7527.26	-7435.069	-92.19117	2.032173	0.297085	0.658392	1.07077	1.97375	14.57816
46370	-7542.774	-7454.03	-88.74377	1.830384	0.272151	0.635673	1.0651	2.02707	14.2536
46380	-7529.209	-7441.951	-87.25765	1.521403	0.22861	0.592081	1.05165	2.12766	14.13588
46390	-7539.707	-7442.369	-97.33817	1.706289	0.255504	0.619643	1.06055	2.06431	15.12545
46400	-7543.281	-7443.784	-99.49687	1.848086	0.274441	0.637822	1.06568	2.02206	15.32714
46410	-7527.391	-7430.147	-97.24445	2.206887	0.31678	0.675353	1.0744	1.93347	15.06601
46420	-7556.737	-7461.1	-95.63765	1.855256	0.275362	0.638683	1.06591	2.02005	14.9405
46430	-7541.07	-7446.983	-94.08685	2.117807	0.306943	0.666984	1.07268	1.9534	14.75916
46440	-7536.172	-7440.103	-96.06861	2.057761	0.300074	0.661019	1.07137	1.96754	14.96334
46450	-7534.832	-7434.169	-100.6627	2.101994	0.305153	0.665439	1.07234	1.95706	15.41833
46460	-7550.598	-7458.282	-92.31562	1.856947	0.275579	0.638885	1.06596	2.01958	14.60813
46470	-7547.689	-7449.47	-98.21905	1.913921	0.282778	0.645536	1.06768	2.00401	15.19277
46480	-7537.607	-7444.809	-92.79822	1.71594	0.256837	0.620954	1.06094	2.06127	14.67049
46490	-7541.111	-7450.052	-91.05941	2.099406	0.304859	0.665184	1.07229	1.95767	14.45826
46500	-7552.333	-7446.84	-105.4932	1.841796	0.273629	0.637062	1.06548	2.02383	15.9274
46510	-7529.763	-7438.894	-90.86859	1.943644	0.286453	0.648884	1.06851	1.99615	14.45475
46520	-7540.614	-7444.999	-95.61508	2.089245	0.3037	0.66418	1.07207	1.96005	14.91484
46530	-7523.361	-7438.175	-85.18633	2.109402	0.305993	0.666165	1.0725	1.95534	13.86995
46540	-7547.708	-7455.14	-92.56846	1.945891	0.286729	0.649134	1.06857	1.99556	14.62452
46550	-7528.378	-7441.355	-87.02286	1.960295	0.288489	0.650724	1.06896	1.99182	14.06851
46560	-7552.766	-7447.985	-104.7805	1.927511	0.284465	0.647077	1.06807	2.00039	15.84755
46570	-7525.528	-7436.831	-88.69687	1.780358	0.265568	0.629421	1.06338	2.04163	14.25391
46580	-7542.572	-7444.566	-98.00514	2.054768	0.299726	0.660714	1.0713	1.96826	15.1573
46590	-7507.931	-7424.944	-82.98688	2.408723	0.337628	0.692456	1.07751	1.8924	13.62007
46600	-7518.629	-7427.874	-90.75478	2.665188	0.361579	0.711126	1.08028	1.84702	14.37122
46610	-7546.719	-7448.685	-98.03333	2.203837	0.31645	0.675075	1.07434	1.93413	15.14521
46620	-7537.452	-7454.492	-82.95998	1.634517	0.245375	0.609516	1.05743	2.08768	13.6948
46630	-7525.427	-7432.671	-92.75616	2.29531	0.32615	0.683142	1.07588	1.91482	14.60834
46640	-7533.643	-7448.127	-85.51634	2.477649	0.344327	0.697779	1.07837	1.87952	13.86613
46650	-7528.066	-7444.396	-83.66931	1.600453	0.240431	0.604466	1.05581	2.09929	13.76914
46660	-7519.701	-7434.157	-85.54363	1.959644	0.288409	0.650652	1.06895	1.99199	13.92066
46670	-7538.525	-7452.553	-85.97183	2.918601	0.382865	0.726919	1.08208	1.80813	13.86758
46680	-7536.795	-7444.405	-92.38974	1.78445	0.266113	0.629943	1.06353	2.04042	14.62279
46690	-7533.668	-7445.263	-88.40545	1.591334	0.239093	0.603085	1.05536	2.10246	14.24367
46700	-7535.229	-7443.872	-91.3566	2.35613	0.332378	0.688227	1.07679	1.9026	14.4623
46710	-7553.608	-7455.786	-97.82254	2.075839	0.302163	0.662843	1.07178	1.96322	15.13693
46720	-7519.282	-7433.883	-85.39956	1.822913	0.271179	0.634757	1.06485	2.02921	13.91992
46730	-7536.715	-7442.748	-93.96633	1.868098	0.277004	0.640212	1.06631	2.01647	14.77208
46740	-7556.576	-7450.131	-106.4451	1.900655	0.28112	0.644016	1.06729	2.00757	16.01671
46750	-7542.036	-7444.172	-97.86366	1.862085	0.276237	0.639498	1.06612	2.01814	15.16242
46760	-7561.617	-7448.799	-112.8179	1.979858	0.290858	0.652855	1.06948	1.98681	16.64606
46770	-7529.761	-7441.349	-88.41163	1.506619	0.226343	0.589654	1.05081	2.13319	14.25276
46780	-7534.072	-7447.33	-86.7418	1.897384	0.28071	0.643638	1.0672	2.00846	14.0467
46790	-7528.486	-7437.496	-90.98974	1.847311	0.274341	0.637728	1.06565	2.02228	14.4765
46800	-7553.625	-7444.781	-108.8437	2.293057	0.325915	0.68295	1.07585	1.91529	16.21732
46810	-7511.452	-7428.623	-82.82928	2.208103	0.316912	0.675463	1.07442	1.9332	13.62438
46820	-7527.604	-7429.296	-98.30843	2.06712	0.301157	0.661966	1.07158	1.96529	15.18639
46830	-7527.677	-7434.583	-93.09463	2.236704	0.319982	0.678034	1.07492	1.92706	14.64805
46840	-7521.014	-7434.528	-86.48518	1.623786	0.243827	0.607943	1.05693	2.0913	14.0484
46850	-7526.763	-7434.854	-91.90921	1.823593	0.271267	0.63484	1.06488	2.02902	14.57082
46860	-7541.732	-7445.368	-96.36339	2.140867	0.309529	0.669203	1.07315	1.94812	14.98451
46870	-7535.713	-7449.777	-85.93618	1.552061	0.233254	0.596999	1.05334	2.11641	14.00067
46880	-7555.138	-7458.062	-97.0766	1.738803	0.259969	0.624015	1.06183	2.05418	15.09604
46890	-7520.236	-7432.004	-88.23151	1.666871	0.249988	0.614165	1.05888	2.07696	14.21872
46900	-7530.793	-7437.544	-93.24908	2.509727	0.347377	0.700176	1.07874	1.87371	14.63619
46910	-7520.762	-7440.304	-80.45753	1.769484	0.264114	0.628026	1.06298	2.04487	13.43106
46920	-7533.097	-7444.517	-88.58089	1.899385	0.280961	0.643869	1.06726	2.00791	14.23041
46930	-7533.761	-7447.156	-86.60486	1.884446	0.27908	0.642135	1.06681	2.01198	14.0343
46940	-7537.671	-7445.215	-92.45608	2.172504	0.313032	0.672187	1.07376	1.94102	14.59062
46950	-7531.981	-7430.41	-101.5707	1.756035	0.262305	0.626281	1.06249	2.04893	15.54373
46960	-7538.987	-7456.483	-82.50375	1.796409	0.267698	0.631457	1.06395	2.0369	13.63299
46970	-7536.324	-7434.347	-101.9777	1.966436	0.289235	0.651396	1.06913	1.99024	15.56338
46980	-7530.589	-7445.701	-84.88763	1.721778	0.257641	0.621742	1.06117	2.05945	13.87884
46990	-7545.768	-7453.286	-92.48205	2.03019	0.296852	0.658186	1.07073	1.97423	14.60744
47000	-7537.117	-7435.754	-101.3631	1.777786	0.265225	0.629093	1.06329	2.0424	15.52079
47010	-7532.486	-7436.99	-95.49588	1.954443	0.287775	0.65008	1.06881	1.99334	14.9164
47020	-7537.947	-7444.31	-93.63665	1.634321	0.245346	0.609488	1.05742	2.08774	14.76249
47030	-7530.418	-7441.633	-88.78482	2.019179	0.295553	0.657038	1.07046	1.97695	14.23882
47040	-7523.928	-7439.29	-84.63798	1.69375	0.253762	0.617922	1.06003	2.06829	13.85668
47050	-7526.358	-7439	-87.35714	1.793072	0.267257	0.631036	1.06383	2.03788	14.11866
47060	-7527.823	-7436.398	-91.42465	1.799898	0.268159	0.631896	1.06407	2.03588	14.52473
47070	-7528.74	-7438.948	-89.79233	1.946645	0.286821	0.649217	1.0686	1.99537	14.34683
47080	-7536.73	-7445.343	-91.38696	1.983988	0.291356	0.6533	1.06958	1.98576	14.50256
47090	-7519.831	-7430.547	-89.28334	2.006123	0.294004	0.655663	1.07014	1.98019	14.28998
47100	-7539.472	-7443.331	-96.1409	2.102444	0.305204	0.665483	1.07235	1.95696	14.9661
47110	-7557.129	-7453.433	-103.6958	1.992652	0.292396	0.65423	1.0698	1.98357	15.73258
47120	-7554.367	-7455.777	-98.59084	1.847088	0.274312	0.637702	1.06565	2.02234	15.23663
47130	-7541.974	-7443.077	-98.89686	1.969455	0.289601	0.651726	1.06921	1.98947	15.255
47140	-7552.835	-7454.207	-98.62779	2.144518	0.309936	0.669551	1.07322	1.94729	15.21059
47150	-7528.729	-7438.427	-90.30142	1.918648	0.283366	0.646074	1.06781	2.00275	14.40054
47160	-7536.211	-7430.672	-105.5399	1.805301	0.268871	0.632573	1.06426	2.0343	15.93571
47170	-7530.753	-7430.418	-100.3353	2.085694	0.303294	0.663827	1.07199	1.96089	15.38722
47180	-7543.585	-7447.868	-95.7167	1.713349	0.25648	0.620603	1.06083	2.06209	14.96259
47190	-7530.698	-7427.408	-103.2904	2.087323	0.30348	0.663989	1.07203	1.9605	15.68257
47200	-7536.264	-7431.614	-104.6497	2.095203	0.30438	0.66477	1.0722	1.95865	15.8177
47210	-7507.385	-7431.345	-76.0401	1.946667	0.286824	0.64922	1.0686	1.99536	12.9716
47220	-7532.335	-7430.719	-101.6167	1.740018	0.260135	0.624176	1.06188	2.05381	15.54992
47230	-7525.615	-7440.537	-85.07727	2.201167	0.316161	0.674832	1.07429	1.93471	13.84987
47240	-7544.049	-7448.639	-95.40953	2.234696	0.319768	0.677856	1.07489	1.92749	14.87974
47250	-7540.072	-7446.51	-93.56269	2.113973	0.30651	0.666611	1.0726	1.95428	14.70713
47260	-7529.188	-7446.588	-82.59989	1.78198	0.265784	0.629628	1.06344	2.04115	13.64405
47270	-7540.981	-7447.601	-93.37974	1.772297	0.264491	0.628388	1.06309	2.04403	14.723
47280	-7552.86	-7460.59	-92.27061	2.32502	0.329213	0.685653	1.07634	1.90879	14.55682
47290	-7549.895	-7458.59	-91.30451	1.743033	0.260545	0.624575	1.062	2.05289	14.51841
47300	-7532.849	-7440.281	-92.56877	2.209177	0.317028	0.675561	1.07444	1.93297	14.59822
47310	-7534.434	-7437.901	-96.53351	1.720684	0.25749	0.621594	1.06112	2.05979	15.04354
47320	-7545.034	-7449.374	-95.66069	1.604927	0.241086	0.605138	1.05603	2.09774	14.96783
47330	-7548.954	-7449.622	-99.33255	1.924603	0.284105	0.646749	1.06798	2.00116	15.30305
47340	-7539.773	-7443.178	-96.59499	2.082894	0.302973	0.663549	1.07193	1.96155	15.01347
47350	-7534.448	-7442.965	-91.48232	2.003739	0.293721	0.655411	1.07008	1.98079	14.51012
47360	-7548.768	-7455.623	-93.14459	2.099476	0.304867	0.665191	1.07229	1.95765	14.66677
47370	-7537.737	-7436.596	-101.1403	2.227843	0.319035	0.677243	1.07477	1.92895	15.4535
47380	-7538.734	-7447.38	-91.35446	1.872266	0.277535	0.640705	1.06644	2.01532	14.51048
47390	-7532.117	-7452.389	-79.72809	1.600676	0.240464	0.604499	1.05582	2.09921	13.375
47400	-7522.094	-7436.26	-85.83349	1.697695	0.254311	0.618465	1.06019	2.06703	13.97584
47410	-7524.946	-7432.568	-92.37755	2.054357	0.299678	0.660672	1.07129	1.96836	14.59458
47420	-7539.768	-7442.86	-96.90791	1.976919	0.290504	0.652537	1.0694	1.98756	15.05536
47430	-7534.09	-7432.538	-101.5526	1.823007	0.271191	0.634768	1.06486	2.02918	15.53521
47440	-7524.493	-7430.076	-94.41686	2.051146	0.299305	0.660345	1.07122	1.96913	14.79883
47450	-7545.737	-7446.084	-99.6532	2.035104	0.297429	0.658695	1.07084	1.97303	15.32407
47460	-7539.167	-7441.473	-97.69416	1.889466	0.279713	0.64272	1.06696	2.01061	15.14273
47470	-7531.212	-7443.381	-87.83072	1.781408	0.265708	0.629555	1.06342	2.04132	14.16719
47480	-7502.33	-7420.713	-81.61701	1.994303	0.292594	0.654407	1.06985	1.98315	13.52453
47490	-7548.826	-7450.57	-98.25581	1.774594	0.264798	0.628683	1.06317	2.04335	15.21038
47500	-7513.324	-7426.653	-86.67075	1.81802	0.27054	0.634153	1.06469	2.03062	14.04753
47510	-7539.229	-7441.289	-97.93987	1.93994	0.285998	0.648471	1.06841	1.99712	15.16225
47520	-7519.483	-7435.088	-84.39505	1.641171	0.24633	0.610484	1.05774	2.08545	13.83765
47530	-7534.205	-7440.395	-93.81032	2.063503	0.300739	0.661601	1.0715	1.96616	14.73694
47540	-7529.205	-7436.973	-92.23259	2.160249	0.311681	0.67104	1.07353	1.94375	14.56949
47550	-7540.034	-7445.854	-94.18016	2.156213	0.311235	0.670659	1.07345	1.94466	14.76465
47560	-7542.305	-7447.044	-95.2604	1.868731	0.277085	0.640287	1.06633	2.0163	14.90142
47570	-7541.609	-7449.346	-92.26321	2.087901	0.303546	0.664047	1.07204	1.96037	14.57979
47580	-7535.599	-7435.332	-100.2674	2.018459	0.295468	0.656962	1.07044	1.97712	15.38716
47590	-7541.003	-7437.002	-104.0009	2.18471	0.31437	0.67332	1.07399	1.93832	15.74388
47600	-7538.067	-7450.256	-87.81155	1.85404	0.275206	0.638537	1.06587	2.02039	14.15801
47610	-7523.729	-7433.287	-90.4417	1.865038	0.276614	0.639849	1.06621	2.01732	14.41992
47620	-7531.64	-7442.335	-89.30507	2.047027	0.298824	0.659923	1.07112	1.97013	14.28806
47630	-7529.112	-7434.18	-94.93271	2.148999	0.310435	0.669977	1.07331	1.94628	14.84063
47640	-7542.676	-7452.659	-90.01685	1.985901	0.291586	0.653506	1.06963	1.98528	14.36535
47650	-7538.02	-7442.311	-95.70889	2.061506	0.300508	0.661399	1.07146	1.96664	14.927
47660	-7526.036	-7442.619	-83.41695	1.889519	0.27972	0.642726	1.06696	2.01059	13.715
47670	-7532.331	-7433.461	-98.87037	1.374848	0.205326	0.566307	1.04214	2.18623	15.31181
47680	-7515.82	-7420.468	-95.35133	2.088238	0.303585	0.66408	1.07205	1.96029	14.88857
47690	-7534.644	-7439.469	-95.17496	2.202597	0.316316	0.674962	1.07432	1.9344	14.85949
47700	-7530.365	-7437.262	-93.1032	1.577868	0.237105	0.601024	1.05469	2.10719	14.71479
47710	-7554.477	-7460.662	-93.81586	2.258594	0.322305	0.679967	1.07529	1.92243	14.71799
47720	-7534.932	-7442.044	-92.88797	2.277894	0.324334	0.681646	1.07561	1.91841	14.62327
47730	-7540.12	-7451.673	-88.44615	2.031903	0.297054	0.658364	1.07077	1.97381	14.20368
