Iteration	Posterior	Likelihood	Prior	age_morphometrics	alpha[1]	alpha[2]	alpha[3]	alpha[4]	alpha_morpho	branch_rates_mean	clock_morpho	clock_rates[1]	clock_rates[2]	clock_rates[3]	clock_rates[4]	clock_rates[5]	clock_rates[6]	clock_rates[7]	clock_rates[8]	clock_rates[9]	clock_rates[10]	clock_rates[11]	clock_rates[12]	clock_rates[13]	clock_rates[14]	clock_rates[15]	clock_rates[16]	clock_rates[17]	clock_rates[18]	clock_rates[19]	clock_rates[20]	clock_rates[21]	clock_rates[22]	clock_rates[23]	clock_rates[24]	clock_rates[25]	clock_rates[26]	clock_rates[27]	clock_rates[28]	clock_rates[29]	clock_rates[30]	clock_rates[31]	clock_rates[32]	clock_rates[33]	clock_rates[34]	clock_rates[35]	clock_rates[36]	clock_rates[37]	clock_rates[38]	clock_rates[39]	clock_rates[40]	clock_rates[41]	clock_rates[42]	clock_rates[43]	clock_rates[44]	clock_rates[45]	clock_rates[46]	clock_rates[47]	clock_rates[48]	clock_rates[49]	clock_rates[50]	clock_rates[51]	clock_rates[52]	clock_rates[53]	clock_rates[54]	clock_rates[55]	clock_rates[56]	clock_rates[57]	clock_rates[58]	clock_rates[59]	clock_rates[60]	clock_rates[61]	clock_rates[62]	clock_rates[63]	clock_rates[64]	clock_rates[65]	clock_rates[66]	clock_rates[67]	clock_rates[68]	clock_rates[69]	clock_rates[70]	clock_rates[71]	clock_rates[72]	clock_rates[73]	clock_rates[74]	clock_rates[75]	clock_rates[76]	clock_rates[77]	clock_rates[78]	clock_rates[79]	clock_rates[80]	clock_rates[81]	clock_rates[82]	clock_rates[83]	clock_rates[84]	clock_rates[85]	clock_rates[86]	clock_rates[87]	clock_rates[88]	clock_rates[89]	clock_rates[90]	clock_rates[91]	clock_rates[92]	clock_rates[93]	clock_rates[94]	clock_rates[95]	clock_rates[96]	clock_rates[97]	clock_rates[98]	clock_rates[99]	clock_rates[100]	clock_rates[101]	clock_rates[102]	clock_rates[103]	clock_rates[104]	clock_rates[105]	clock_rates[106]	clock_rates[107]	clock_rates[108]	clock_rates[109]	clock_rates[110]	clock_rates[111]	clock_rates[112]	clock_rates[113]	clock_rates[114]	clock_rates[115]	clock_rates[116]	clock_rates[117]	clock_rates[118]	clock_rates[119]	clock_rates[120]	clock_rates[121]	clock_rates[122]	clock_rates[123]	clock_rates[124]	diversification	extinction_rate	num_samp_anc	origin_time	pinvar[1]	pinvar[2]	pinvar[3]	pinvar[4]	psi	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	speciation_rate	TH	TL	turnover
210500	-56776.92	-56530.62	-246.3012	41.30507	0.128201	0.120502	0.208714	3.0268	1.785017	0.0217467	0.03297214	0.0116531	0.116147	0.0408466	0.0111993	0.00543342	0.0126372	0.00493435	0.0471314	0.00236515	0.000346442	0.015334	0.00544591	0.0107183	0.0241269	0.0187784	0.0319758	0.00953965	0.00167702	0.0130145	0.0461544	0.0708484	0.051409	0.0553363	0.0231239	0.0420227	0.0341325	0.0210417	0.0032691	0.0382103	0.0233897	0.0154033	0.0832403	0.00644891	0.00753875	0.0183134	0.0196069	0.0131909	0.021369	0.0451301	0.0759972	0.0610777	4.38297e-05	0.0501058	0.00201045	0.00952559	0.00595825	0.000918805	0.0222485	0.0151979	0.0346161	0.0146373	0.0222433	0.00528962	0.0068488	0.0392286	0.00646994	0.021603	0.0143353	0.0108885	0.0223379	0.0349488	0.0244687	0.0102545	0.00594071	0.0360238	0.0158676	0.00193095	0.009878	0.0120259	0.0702156	0.0140422	0.0244204	0.048616	0.0086157	0.000789308	0.0437279	0.00205523	0.0320503	0.0278053	0.0878697	0.00725475	0.010342	0.0153687	0.00903227	0.0467876	0.00396288	0.0120658	0.0375122	0.0131872	0.0227106	0.0212631	0.0329092	0.0571474	0.00385848	0.023957	0.0215215	0.0212548	0.0096679	0.00678197	0.00310518	0.00725026	0.0243491	0.00653859	0.0127439	0.00976783	0.0233046	0.019783	0.0137637	0.00481951	0.0273101	0.00160654	0.0258492	0.0872935	0.00453745	0.0318728	0.0391682	0.0500102	0.0289694	0.0169236	0.0315753	0.0875523	0.0312686	0.0209816	0.0478473	0.02174129	0.3750761	5	87.48813	0.317009	0.350642	0.815729	0.0486045	0.04972889	0.266188	0.630015	1.06355	2.04025	0.3968174	45.4857	516.1579	0.9452108
210550	-56773.2	-56532.46	-240.7424	42.30783	0.13171	0.127873	0.223305	2.94391	1.925673	0.02211388	0.03317976	0.0147581	0.0503201	0.034488	0.000462105	0.0297017	0.0487073	0.0401202	0.0119898	0.00307044	0.0502033	0.0255114	0.00132556	0.00999293	0.0251909	0.000126115	0.00164467	0.00194119	0.0106711	0.00432671	0.0115011	0.0652031	0.0143732	0.0500707	0.0355427	0.017947	0.0630372	0.00666528	0.0195263	0.0260757	0.000274613	0.0601911	0.016455	0.00798557	0.0108749	0.0273346	0.0400215	0.000508701	0.000622432	0.0347696	0.0121459	0.0173456	0.142832	0.0432309	0.0416084	0.0328044	0.0428384	0.00472338	0.0042736	0.0203778	0.0330204	0.0183255	0.00796417	0.0400024	0.0044127	0.0043133	0.0369176	0.00620797	0.0167782	0.0280688	0.0781987	0.0110159	0.024652	0.0752524	0.026705	0.0230531	0.0134813	0.00540313	0.0143541	0.0119123	0.0422894	0.0194645	0.0180527	0.00892182	0.0414719	0.0143811	0.051207	0.0144105	0.0105146	0.0479645	0.000608549	0.00243213	0.000259313	0.00527915	0.00289878	0.0310113	0.0122477	0.0362329	0.0222493	0.083965	0.0165363	0.0081738	0.00598829	0.00223212	0.0357418	0.0184077	5.22376e-05	0.000508566	0.0236245	0.00350285	0.0240361	0.0258677	0.0146843	0.0160519	0.0099834	0.0109733	0.0465275	0.00777073	0.0287051	0.0748329	0.0463853	0.000978437	0.0159418	0.093738	0.0103061	0.023681	0.00145749	0.00346669	0.0113135	0.0158647	0.0130704	0.0211836	0.0104141	0.0134948	0.00619239	0.01089434	0.3873197	5	80.91813	0.260057	0.309137	0.818271	0.047513	0.03219561	0.284238	0.64687	1.06801	2.00088	0.398214	46.20478	536.4515	0.972642
210600	-56760.23	-56527.96	-232.2757	43.20254	0.145582	0.126114	0.203926	2.5396	1.881429	0.02444473	0.03505321	0.0104635	0.0114555	0.0141143	0.0147567	0.0167937	0.000955914	0.00207993	0.0230509	0.0175561	0.0818779	0.0111808	0.0332476	0.0126484	0.00376723	0.00361064	0.0304539	0.012183	0.0696054	0.00313714	0.00418111	0.0708362	0.0154185	0.00267393	0.0337258	0.0174065	0.00353479	0.0143108	0.0765028	0.0133444	0.0146905	0.0179817	0.0591093	0.0297714	0.0104512	0.00151058	0.0837263	0.0274718	0.052326	0.000469912	0.00690035	0.049164	0.0133007	0.0529023	0.00404761	0.00398141	0.0782712	0.122047	0.0112645	0.027564	0.00382309	0.00481493	0.0233996	0.010189	0.0195909	0.00431129	0.00255244	0.00635759	0.0162572	0.0410856	0.0111039	0.0128539	0.0260412	0.0426923	0.000314594	0.000309534	0.0150484	0.0235677	0.0197932	0.0540258	0.00353739	0.0157406	0.0252016	4.85034e-05	0.026513	7.41451e-05	0.00946576	0.00690749	0.0164539	0.0496212	0.0429234	0.0191236	0.0405101	0.0270269	0.00244409	0.0298001	0.00844717	0.0324882	0.0122499	0.0229777	0.00895844	0.0465632	0.00750129	0.0193931	0.0149167	0.00387707	0.010277	0.0663628	0.000267424	0.0356638	0.0295709	0.00192246	0.0049105	0.0238533	0.0143507	0.014578	0.0652724	0.0482608	0.00650207	0.00818479	0.00100941	0.004973	0.0242715	0.0849512	0.0177356	0.00636996	0.0276728	0.019661	0.0147476	0.00629578	0.0433096	0.00555561	0.00628692	0.0564218	0.00908995	0.01307291	0.3710495	5	91.45689	0.331623	0.324405	0.819217	0.0280921	0.04814063	0.278698	0.641782	1.06672	2.0128	0.3841224	45.66105	508.5109	0.9659668
210650	-56779.76	-56529.3	-250.4594	41.61773	0.126073	0.130569	0.215379	3.42545	2.115988	0.02673654	0.03694283	0.00778616	0.0176909	0.00606379	0.0466911	0.0165639	0.0360591	0.0137719	0.00903294	0.0117777	0.025005	0.0226917	0.00572188	0.0838928	0.00467405	0.0239328	0.0758959	0.0193411	0.0429252	0.0500447	0.0368012	0.0752911	0.0419248	0.0337938	0.0261405	0.0239454	0.00983862	0.061079	0.0110969	0.0238126	0.0399205	0.00769286	0.0422996	0.00471696	0.00607282	0.0078843	0.0809489	0.0420584	0.0425169	0.00762006	0.0372535	0.0321938	0.000761905	0.0497736	0.0253123	0.0504263	0.0748105	0.043885	0.0341223	0.0125168	0.0250507	0.000429873	0.0151111	0.0147933	0.0442994	0.000264651	0.0190431	0.0629397	0.0110044	0.00283795	0.00888194	0.00192172	0.027099	0.00330405	0.0314624	0.0018165	0.0150461	0.0240642	0.0492324	0.00316013	0.055383	0.0911369	0.0364469	0.122429	0.0522533	0.0241655	0.0679609	0.00236304	0.0468899	0.0120616	0.0208275	0.0145413	0.00697923	0.0203686	0.00932272	0.00179168	0.0283093	0.0824527	0.00177941	0.0055589	0.0344678	0.00240451	0.0109381	0.0286292	0.019579	0.00192781	0.0398928	0.00160906	0.0122212	0.0372699	0.0158468	0.0050388	0.0149347	0.00160767	0.0151234	0.0143595	0.0215046	0.0122012	0.00275207	0.0259691	0.0140221	0.00840247	0.00894583	0.0683528	0.0126138	0.00480595	0.0377227	0.00449655	0.0197668	0.00970386	0.0454055	0.049893	0.00726922	0.0188018	0.0008757	-0.0160485	0.425546	6	87.05536	0.282468	0.355017	0.841507	0.0572983	0.02616732	0.306738	0.666807	1.07264	1.95382	0.4094975	45.91735	507.2298	1.039191
210700	-56772.29	-56528.18	-244.1112	42.15952	0.132646	0.131623	0.204692	2.90904	1.886893	0.02731075	0.03433189	0.00604912	0.0164618	0.0392028	0.00161404	0.00528099	0.00517636	0.0242306	0.0203126	0.0333007	0.0481207	0.0488615	0.0708303	0.011869	0.00397103	0.00471426	0.00490207	0.00703053	0.0107579	0.00847162	0.0217773	0.0622834	0.0216014	0.0164008	0.00576305	0.0270274	0.036041	0.0225238	0.000927705	0.107263	0.0151843	0.0055677	0.00724853	0.0120443	0.010372	0.0112962	0.0092496	0.0106017	0.0033635	0.015114	0.0222678	0.00948792	0.00351558	0.0467423	0.0199147	0.101001	0.00594403	0.0375418	0.0252169	0.035694	0.049178	0.0524099	0.0114969	0.0285375	0.00956512	0.0159248	0.0372522	0.00341361	0.01257	0.0607626	0.0111498	0.00111303	0.0296667	0.0153304	0.0672757	0.017587	0.0181925	0.00979279	0.0215449	0.0538075	0.0257733	0.0326858	0.0700706	0.0727819	0.0790706	0.00581493	0.0544265	0.0172116	0.0384007	0.0228364	0.00626511	0.0133042	0.0174086	0.0220858	0.017906	0.00152907	0.0166492	0.0388813	0.000381441	0.058281	0.0275472	0.0280451	0.0142045	0.0427043	0.0540858	0.00127994	0.0128038	0.0178517	0.0107434	0.0420536	0.00508859	0.00696387	0.0556678	0.0178673	0.0453091	0.011275	0.0573163	0.0153964	0.0130164	0.028823	0.00403782	0.000271903	0.00128871	0.0599725	0.0220783	0.0226966	0.0159538	0.000355902	0.0026362	0.0633322	0.0487836	0.0224048	0.00593105	0.0353992	0.0422853	-0.02445434	0.4066297	7	84.06528	0.320534	0.356243	0.837292	0.0403453	0.04746282	0.279389	0.642421	1.06688	2.01131	0.3821754	45.66001	502.5005	1.063987
210750	-56724.16	-56512.73	-211.4236	42.73952	0.127759	0.145279	0.201955	2.77401	1.725088	0.01992833	0.0360008	0.0118691	0.0063532	0.00339932	0.039217	0.00610507	0.0130869	0.0116605	0.00200819	0.00705785	0.00779154	0.04211	0.039313	0.0309031	0.00300852	0.0321355	0.00022338	0.00228949	0.00411612	0.0374789	0.0137811	0.0665353	0.0124266	0.0287309	0.00341619	0.00138957	0.00240165	0.0170507	0.00964137	0.0123771	0.000607427	0.00935504	0.000856329	0.0151635	0.00449782	0.00629101	0.0177113	0.0137408	0.00296229	0.0189243	0.0155499	0.0011685	0.0290822	0.0452446	0.00768356	0.0292168	0.026292	0.0460035	0.0105456	0.0315226	0.030291	0.0160291	0.0137411	0.00335804	0.0224947	0.00170987	0.0540255	0.00171137	0.0233315	0.00795813	0.0151171	0.0297034	0.0277431	0.0061569	0.000810511	0.0103826	0.0187438	0.0154465	0.0239265	0.0944188	0.00363945	0.0173638	0.0227926	0.0262347	0.0142992	0.0620213	0.00160857	0.00257759	0.00453583	0.014223	0.00690275	0.00142743	0.0858262	0.0219204	0.0149272	0.000890664	0.0158757	0.00360618	0.0364469	0.0445516	0.0484057	0.00926647	0.0296145	0.0274615	0.00918717	0.0156801	0.00755877	0.0138248	0.0379833	0.00732575	0.0177978	0.0303864	0.00989467	0.0128609	0.00924791	0.0170297	0.0583097	0.01186	0.00164387	0.00278411	0.00730634	0.0155955	0.0361932	0.0586373	0.0232624	0.00679724	0.00190649	0.00487626	0.0196298	0.00224831	0.00115177	0.0926554	0.0620241	0.0420507	0.0266454	0.04550745	0.2811687	5	81.16844	0.313357	0.350354	0.829073	0.0535077	0.04946302	0.258095	0.622186	1.0613	2.05842	0.3266762	46.41817	495.6134	0.8606955
210800	-56763.65	-56516.67	-246.9724	43.92509	0.124239	0.124784	0.203425	2.79032	1.689162	0.02930398	0.03218003	0.0070026	0.0238144	0.0823271	0.00252463	0.00472737	0.00860231	0.00320131	0.0109066	0.0205976	0.0407199	0.0111072	0.0167251	0.0576864	0.012739	0.0564727	0.0084343	0.0224954	0.00785059	0.0369151	0.0474821	0.0666806	0.014207	0.0338652	0.014361	0.0490301	0.00641596	0.00315517	0.0524526	0.000168044	0.0225648	0.105012	0.00194715	0.0339937	0.00432509	0.00712838	0.000702566	0.0187701	0.0479125	0.0278724	0.0285566	0.041421	0.0257497	0.0593173	0.0132223	0.0424241	0.0151187	0.0378561	0.0214773	0.0422656	0.0181462	0.0081342	0.0590785	0.00546019	0.0172413	0.0648587	0.00618009	0.00131168	0.0124547	0.000129813	0.00185162	0.0265385	0.0305742	0.0433994	0.00241139	0.00393346	0.0174465	0.0362272	0.0134935	0.000163658	0.0243213	0.00823294	0.0250621	0.0171704	0.0421004	0.0367787	0.0954096	0.0340237	0.00797037	0.0232376	0.0160522	0.00863049	0.0555749	0.018547	0.0274174	0.00966364	0.0156378	0.0131364	0.0222298	0.0328713	0.0510057	0.000137701	0.0676558	0.0226142	0.0102896	0.000522881	0.0228761	0.0946488	0.0245538	0.0534644	0.00379634	0.00649165	0.00639233	0.0173705	0.0257506	0.0239147	0.0369463	0.024271	0.00487265	0.0315688	0.0056157	0.0130781	0.00451902	0.0616491	0.00883465	0.0157864	0.0194513	0.0693612	0.051312	0.0152613	0.00337181	0.00447446	0.0334448	0.0264146	0.0375368	-0.02213954	0.4282286	4	60.68026	0.239525	0.330277	0.846928	0.0405235	0.03696202	0.253121	0.617287	1.05984	2.06975	0.4060891	45.40182	503.611	1.054519
210850	-56762.24	-56518.43	-243.8085	43.72808	0.128676	0.145451	0.203632	2.74475	1.932873	0.025167	0.03184685	0.0148785	0.0380655	0.00711872	0.0491492	0.0390047	0.0264147	0.000848565	0.0114952	0.154857	0.00843983	0.00274096	0.0242744	0.0105098	0.00138186	0.0067911	0.0093794	0.00181044	0.0796398	0.00252608	0.0136361	0.074899	0.0147005	0.0156414	0.00951661	0.00832168	0.054011	0.0736649	0.0164274	0.0169173	0.0398644	0.0051993	0.00647848	0.012054	0.0119286	0.0146133	0.0280993	0.0305888	0.011365	0.0291391	0.0135182	0.0365345	0.00354699	0.055774	0.112144	0.0161286	0.00326333	0.0167413	0.0694283	0.000799951	0.000724912	0.0597289	0.0482483	0.0179804	0.0101994	0.00589207	0.000497381	0.0146526	0.0165292	0.0301801	0.0145823	0.00613964	0.0211249	0.0557455	0.00323093	0.0193543	0.0160488	0.00792029	0.0051685	0.0385322	0.00662482	0.0197365	0.0220164	0.0112706	0.0308792	0.0177723	0.0117678	0.0425095	0.03654	0.0183411	0.0573244	0.00990625	0.00419839	0.0191988	0.0489066	0.0255283	0.00615117	0.00588722	0.0117086	0.0202308	0.0195304	0.0101689	0.0632659	0.0346625	0.0429369	0.0477762	0.0275606	0.00624358	0.0150504	0.0102504	0.0136776	0.00742268	0.0032632	0.00210597	0.0318083	0.0032686	0.0129589	0.0413729	0.0173806	0.0127294	0.0115	0.00623143	0.113305	0.0620753	0.011974	0.00857274	0.0332191	0.0847261	0.0289106	0.00184624	0.030976	0.00306432	0.00935235	0.0198007	0.0457633	-0.00912738	0.5359747	5	97.81183	0.36881	0.391507	0.827396	0.0577835	0.02560544	0.285128	0.64768	1.06822	1.99898	0.5268473	46.24113	510.4432	1.017325
210900	-56751.8	-56511.69	-240.1116	42.94663	0.136482	0.118862	0.207751	3.86624	1.682439	0.02365734	0.03109005	0.0139999	0.00274264	0.0194008	0.0278078	0.00312574	0.0591029	0.0912087	0.00778244	0.0123315	0.0191182	0.027701	0.00659199	0.0212086	0.00655788	0.0209446	0.00158929	0.0136724	0.0318276	0.0448791	0.00463376	0.0867015	0.0321135	0.00227614	0.0142971	0.0337244	0.0428775	0.000199851	0.0126022	0.00195526	0.0173507	0.0231159	0.0229872	0.0117074	0.0112966	0.0102936	0.0479151	0.00518984	0.0200647	0.0148285	0.000696682	0.045566	0.00707929	0.0636624	0.00642329	0.0513904	0.000193583	0.00696539	0.00984238	0.0316009	0.00835689	0.00536581	0.00499205	0.0475701	0.0112494	0.0463807	0.0110793	0.0357164	0.0105306	0.0376462	0.0183518	0.0153929	0.0276802	0.00571965	0.0112457	0.00600684	0.0152526	0.0179847	0.00801568	0.0416302	0.0136564	0.043427	0.0178821	0.000511867	0.000877082	0.0247296	0.0201797	0.0111554	0.00774798	0.010263	0.0164755	0.0190201	0.00751432	0.00775905	0.013334	0.0407344	0.0832799	0.000650989	0.0305133	0.000153796	0.0282516	0.0524069	0.0551314	0.00863812	0.000813907	0.0823959	0.0260647	0.0249808	0.0181023	0.0017065	0.00334406	0.0133572	0.00239574	0.0782306	0.0500038	0.0346773	0.0426276	0.0268409	0.0296885	0.048041	0.00821722	0.00949388	0.00821515	0.0681136	0.00289644	0.00518031	0.0297096	0.038502	0.00874753	0.0598987	0.0410984	0.00673689	0.0322518	0.032262	0.0102287	0.01773587	0.2758455	5	62.09782	0.300897	0.307313	0.828127	0.0535236	0.04704915	0.25218	0.616352	1.05955	2.07191	0.2935814	46.18182	531.7221	0.9395879
210950	-56768.2	-56506.4	-261.7935	41.65984	0.137107	0.123122	0.212694	2.50579	1.52496	0.03390701	0.03069974	0.0162724	0.0434359	0.0229127	0.0805913	0.00504741	0.221827	0.0263087	0.0937761	0.0098087	0.0028239	0.00116499	0.0236198	0.024921	0.0346825	0.0500335	0.0148427	0.0101461	0.0317712	0.0292175	0.0119944	0.0874817	0.0475749	0.0449537	0.0048104	0.00237255	0.00299119	0.0504789	0.0214943	0.0606516	0.0285996	0.016381	0.0174441	0.0504751	0.0100113	0.0143621	0.0795545	0.0668979	0.0124071	0.0224335	0.00684707	0.00171099	0.0309501	0.0728637	0.0351717	0.0288949	0.00874133	0.0469777	0.0971035	0.039183	0.016865	0.00833408	0.00713678	0.0165054	0.0133489	0.0270289	0.0011925	0.00634462	0.013712	0.0111342	0.0330733	0.0128096	0.0224832	0.0269645	0.000705818	0.0183468	0.0140743	0.00976609	0.00868078	0.0274083	0.00121695	0.00488763	0.00494895	0.0321523	0.000504927	0.0301282	0.0438527	0.106868	0.0219308	0.0359759	0.00701016	0.0219745	0.00873559	0.018517	0.0624883	0.00973713	0.0218026	0.0248619	0.0623664	0.03252	0.0070039	0.00583766	0.0492846	0.00451329	0.0480016	0.0223948	0.0084545	0.00462266	0.00698567	0.0176152	0.014359	0.0168062	0.0178002	0.0764813	0.00174509	0.0142264	0.0342393	0.0334806	0.0686406	0.0349973	0.0182026	0.00971053	0.00918603	0.0875685	0.00203706	0.0133193	0.0200869	0.0184918	0.0214094	0.00230805	0.0826068	0.0316157	0.00264306	0.00108255	0.0179989	0.02820099	0.2722385	4	64.96657	0.278376	0.363059	0.833969	0.0370726	0.04305466	0.229153	0.592659	1.05185	2.12633	0.3004395	45.39544	508.7666	0.9061342
211000	-56729.18	-56501.34	-227.8406	42.75996	0.16502	0.134662	0.209836	3.07547	1.890595	0.01903088	0.03150273	0.0155777	0.00277082	0.00361847	0.0485414	0.00543981	0.0274696	0.0229636	0.0114832	0.0186393	0.00136457	0.000610788	0.0020759	1.06946e-05	0.0126531	0.0331912	0.00084614	0.040773	4.54338e-05	0.0263369	0.021766	0.0873076	0.0128849	0.00267086	0.0227139	0.0688358	0.00961745	0.00139631	0.0388995	0.00151796	0.00468796	0.0124082	0.000472326	0.00152989	0.0116448	0.00756015	0.0139441	0.0362813	0.00706647	0.0473109	0.0807887	0.0561885	0.0031938	0.0636102	0.0126403	0.010489	0.0169236	0.00522304	0.02688	0.0100358	0.00421225	0.0314892	0.0117287	0.0419953	0.00482403	0.0515042	0.0293045	0.0015061	0.0178998	0.0492412	0.00403246	0.0180951	0.0237524	0.00762267	0.0457453	0.0132598	0.0150715	0.00412364	0.000624386	0.017345	0.0484575	0.0591544	0.015687	0.0468268	0.0251608	0.0448078	0.00130285	0.00934335	0.0252444	0.0401938	0.0304238	0.0126225	0.00535734	0.00687076	0.0236921	0.00595688	0.0123243	0.0129986	0.0074087	0.00930511	0.00304138	0.00991997	0.0216627	0.0388578	0.0188602	0.0051887	0.068989	0.00633997	0.000938245	0.00807443	0.00363406	0.0117013	0.053778	0.0024487	0.0329541	0.0211205	0.0524487	0.00742134	0.0149154	0.0198126	0.0055853	0.0063511	0.00426196	0.0619126	0.00898119	0.0167657	0.00452695	0.00252612	0.00166272	0.0185763	0.0263193	0.0251634	0.0256035	0.003383	0.0459129	-0.006315066	0.3745421	3	82.50635	0.358626	0.353503	0.825139	0.055155	0.0410254	0.279856	0.642852	1.06699	2.0103	0.368227	45.66832	538.8186	1.01715
211050	-56762.04	-56526.79	-235.2515	43.05173	0.129823	0.124474	0.203197	2.58015	1.690769	0.02399376	0.03573702	0.0144951	0.080991	0.0142602	0.0340058	0.0423824	0.00341522	0.00627095	0.0215656	0.021755	0.0173863	0.0148323	0.00832213	0.0131062	0.00100772	0.00207629	0.0135436	0.0162438	0.0034441	0.0324469	0.010038	0.0937453	0.000730286	0.0175653	0.0196119	0.0546074	0.00772872	0.00526417	0.00692144	0.0734457	0.00838499	0.000326819	0.0347838	0.0491067	0.0108326	0.0119523	0.0013013	0.0286749	0.0429759	0.0343716	0.015452	0.00437543	0.00549078	0.0609549	0.0627692	0.0712172	0.0160076	0.0394726	0.0247531	0.110341	0.00146041	0.0211206	0.00120339	0.00926251	0.0113768	0.0307531	0.0048803	0.0148334	0.0164947	0.016162	0.00713474	0.0323354	0.0317848	0.0192579	0.0155748	0.00727478	0.0176136	0.0214644	0.0363502	0.00857321	0.0319627	0.00535636	0.0420896	0.0160313	0.0373414	0.00642353	0.0275365	5.03568e-05	0.0082876	0.0796486	8.41194e-05	0.00540862	0.0244603	0.0142701	0.0258731	0.00497227	0.0169374	0.00738167	0.0531061	0.0195756	0.0228198	0.0536032	0.00516556	0.0294179	0.0400844	0.015941	0.0398343	0.0102117	0.0416407	0.00120832	0.00364974	0.00623851	0.0556553	0.00163699	0.0339957	0.00144783	0.0429074	0.0330008	0.00738565	0.00335302	0.0115402	0.00775655	0.0092784	0.0519319	0.0367204	0.0100079	0.0389218	0.0587985	0.014401	0.0228722	0.0117731	0.0587641	0.0199358	0.00115565	0.0088906	0.02293968	0.3980364	5	97.41822	0.325369	0.328054	0.829702	0.0422185	0.03570282	0.253346	0.61751	1.0599	2.06924	0.420976	46.11308	512.9875	0.9455083
211100	-56774.7	-56516.31	-258.3898	42.47631	0.134872	0.141658	0.20748	3.4277	1.986065	0.02946572	0.03037132	0.0103198	0.00689476	0.0107387	0.0371343	0.0235546	0.0295195	0.0401764	0.00958278	0.103156	0.0720789	0.00213755	0.017485	0.00559467	0.0229256	0.0203157	0.0128411	0.00982076	0.0926264	0.0356023	0.00250895	0.0714947	0.01793	0.00393129	0.00752454	0.0482846	0.000523712	0.0343867	0.0456391	0.00593023	0.00477558	0.0290703	0.00570588	0.0455209	0.00858737	0.0107404	0.0195856	0.000979972	0.0436161	0.0207407	0.023916	0.00122723	0.0215689	0.045629	0.0322241	0.00613388	0.0721083	0.00038355	0.0526629	0.0626461	0.00079234	0.046147	0.00763022	0.0145944	0.098223	0.12887	0.0241596	0.0372371	0.0147249	0.0139682	0.00948981	0.019089	0.0239722	0.0158065	0.0120984	0.0298762	0.0151404	0.00188755	0.00277918	0.0147462	0.00892891	0.0300675	0.00116332	0.0172648	0.0102284	0.00497151	0.0887728	0.0331526	0.0411547	0.00571342	0.0907241	0.0166943	0.041344	0.0143995	0.0156262	0.0576868	0.0376169	0.000565484	0.0114443	0.0512584	0.00925496	0.023779	0.029388	0.027477	0.0841152	0.0127029	0.00897238	0.0243979	0.00709572	0.000355156	0.00396753	0.00903753	0.0146266	0.0209094	0.0669868	0.129285	0.0374912	0.0291162	0.000269395	0.0063888	0.010783	0.00868535	0.0212602	0.0538643	0.017663	0.0195579	0.0448633	0.0169648	0.0536289	0.0477241	0.0121412	0.0281269	0.000556809	0.0257283	0.0599125	0.01021943	0.4089414	5	75.29014	0.296013	0.344713	0.842311	0.0553728	0.03219238	0.291606	0.653524	1.06964	1.98523	0.4191609	45.83678	513.2433	0.9756193
211150	-56776.02	-56514.11	-261.9097	42.2342	0.135445	0.147224	0.215667	2.84378	2.005105	0.02656159	0.03587582	0.0139269	0.0024567	0.015593	0.0120318	0.0354619	0.000653725	0.162922	0.00158368	0.00465116	0.000404095	0.00995363	0.0349374	0.0214262	0.00374404	0.0496084	0.0316669	0.033581	0.0686389	0.0213024	0.0389136	0.0540817	0.0163002	0.00249224	0.00264317	0.0158346	0.0345932	0.00906554	0.00956985	0.123634	0.013188	0.0197949	0.0739997	0.0436082	0.00935552	0.00477317	0.0223423	0.0135843	0.0112455	0.00271218	0.0279082	0.0512368	0.0469823	0.0428754	0.105088	0.0412349	0.0126857	0.0261226	2.21459e-05	0.0337357	0.00727922	0.0559244	0.0206167	0.106064	0.0293077	0.0182066	0.0156326	0.0865988	0.0161079	0.00803825	0.000140121	0.0248365	0.024202	0.0673291	0.0197323	0.00119802	0.0163532	0.0171698	0.00716025	0.0113208	0.0601426	0.0595744	0.0620446	0.000737276	0.00228088	0.0226141	0.0632887	0.00641053	0.0128449	0.0179702	0.000526495	0.00710319	0.00953913	0.00890057	0.0212324	0.000218563	0.0375774	0.00304745	0.0230219	0.0426891	0.01559	0.0899528	0.0379286	0.0167208	0.0455975	0.00147713	0.0154412	0.00945244	0.0100943	0.00532452	0.0717499	0.0592511	0.0484427	0.0399951	0.0120891	0.0958423	0.0405688	0.0109508	0.0579534	0.0327038	0.0141343	0.0191588	0.0588773	0.0820697	0.0265835	0.0692706	0.00991096	0.00205216	0.00104728	0.0159159	0.00548033	0.0103475	0.00106579	0.0265858	0.000968938	0.01865767	0.287884	5	72.13705	0.292259	0.375211	0.808955	0.0541308	0.04505091	0.293883	0.655555	1.07012	1.98044	0.3065417	46.63501	509.7986	0.939135
