Starting job 16490014 on c5-60 on Saga at Wed Dec 24 11:42:35 CET 2025


RevBayes version (1.1.1)
Build from  () on Fri May  5 01:48:14 PM CEST 2023

Visit the website www.RevBayes.com for more information about RevBayes.

RevBayes is free software released under the GPL license, version 3. Type 'license()' for details.

To quit RevBayes type 'quit()' or 'q()'.


> source("scripts/mcmc_CEFBDRP_Ranges_rhinos.Rev")
   Processing file "scripts/mcmc_CEFBDRP_Ranges_rhinos.Rev"
   Successfully read one character matrix from file 'data/rrna.nex'
   Successfully read one character matrix from file 'data/coding_1.nex'
   Successfully read one character matrix from file 'data/coding_2.nex'
   Successfully read one character matrix from file 'data/coding_3.nex'
   Successfully read one character matrix from file 'data/character_matrix_RB_rhinos.nex'
   Processing file "scripts/model_FBDRP_rhinos.Rev"
   Processing of file "scripts/model_FBDRP_rhinos.Rev" completed
   Processing file "scripts/model_UCLN_rhinos.Rev"
   Processing of file "scripts/model_UCLN_rhinos.Rev" completed
   Processing file "scripts/model_GTRG_rhinos.Rev"
   Processing of file "scripts/model_GTRG_rhinos.Rev" completed
   Processing file "scripts/model_Morph_rhinos.Rev"
   NOTE: setNumStatesPartition() partitions by the maximum observed state, not the total number of observed states.
   NOTE: setNumStatesPartition() partitions by the maximum observed state, not the total number of observed states.
   NOTE: setNumStatesPartition() partitions by the maximum observed state, not the total number of observed states.
   Processing of file "scripts/model_Morph_rhinos.Rev" completed

   Running MCMC simulation
   This simulation runs 1 independent replicate.
   The simulator uses 422 different moves in a random move schedule with 527 moves per iteration

Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
273350      |       -56911.4   |       -56632.5   |       -278.839   |   142:10:53   |   273:56:01   |
273400      |       -56902.1   |       -56616.3   |       -285.849   |   142:12:28   |   273:54:31   |
273450      |         -56916   |       -56639.4   |       -276.608   |   142:14:01   |   273:52:56   |
273500      |       -56884.4   |       -56626.2   |       -258.182   |   142:15:34   |   273:51:21   |
273550      |       -56874.9   |       -56619.2   |       -255.761   |   142:17:10   |   273:49:52   |
273600      |       -56862.8   |       -56609.5   |       -253.341   |   142:18:43   |   273:48:17   |
273650      |         -56866   |       -56615.8   |       -250.166   |   142:20:18   |   273:46:46   |
273700      |       -56839.2   |       -56611.7   |        -227.47   |   142:21:55   |   273:45:19   |
273750      |       -56886.8   |       -56619.1   |       -267.726   |   142:23:33   |   273:43:54   |
273800      |       -56859.2   |       -56624.2   |       -234.987   |   142:25:11   |   273:42:28   |
273850      |       -56850.7   |       -56616.7   |       -233.997   |   142:26:48   |   273:41:01   |
273900      |       -56876.3   |       -56623.3   |       -252.915   |   142:28:25   |   273:39:34   |
273950      |       -56884.4   |       -56633.7   |       -250.739   |   142:30:00   |   273:38:03   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
274000      |       -56887.9   |       -56637.8   |       -250.027   |   142:31:43   |   273:36:47   |
274050      |       -56872.1   |       -56613.3   |       -258.842   |   142:33:23   |   273:35:26   |
274100      |       -56876.9   |       -56613.5   |       -263.326   |   142:35:00   |   273:33:59   |
274150      |       -56870.5   |       -56621.9   |       -248.611   |   142:36:33   |   273:32:24   |
274200      |       -56915.1   |       -56618.5   |       -296.555   |   142:38:06   |   273:30:49   |
274250      |       -56843.7   |         -56615   |       -228.673   |   142:39:40   |   273:29:16   |
274300      |       -56891.9   |       -56632.1   |       -259.764   |   142:41:20   |   273:27:55   |
274350      |       -56880.3   |       -56640.7   |       -239.597   |   142:42:58   |   273:26:30   |
274400      |       -56875.9   |       -56615.1   |       -260.829   |   142:44:38   |   273:25:08   |
274450      |       -56900.6   |       -56624.3   |       -276.256   |   142:46:17   |   273:23:45   |
274500      |       -56895.5   |       -56619.4   |       -276.113   |   142:47:52   |   273:22:14   |
274550      |       -56859.6   |       -56617.2   |       -242.476   |   142:49:27   |   273:20:43   |
274600      |       -56842.9   |         -56601   |       -241.858   |   142:51:05   |   273:19:17   |
274650      |       -56869.7   |       -56621.3   |       -248.404   |   142:52:38   |   273:17:43   |
274700      |       -56890.8   |       -56604.2   |       -286.639   |   142:54:12   |   273:16:10   |
274750      |       -56868.1   |       -56615.8   |       -252.341   |   142:55:44   |   273:14:33   |
274800      |       -56866.1   |       -56601.8   |       -264.314   |   142:57:17   |   273:12:58   |
274850      |       -56841.5   |       -56611.2   |       -230.339   |   142:58:51   |   273:11:25   |
274900      |       -56876.1   |         -56623   |       -253.176   |   143:00:24   |   273:09:50   |
274950      |       -56861.8   |       -56610.8   |       -251.064   |   143:01:58   |   273:08:17   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
275000      |       -56867.3   |       -56609.7   |        -257.55   |   143:03:40   |   273:07:00   |
275050      |       -56919.8   |         -56619   |       -300.842   |   143:05:22   |   273:05:42   |
275100      |       -56872.5   |       -56613.8   |       -258.716   |   143:07:01   |   273:04:18   |
275150      |       -56839.8   |       -56613.2   |       -226.578   |   143:08:39   |   273:02:53   |
275200      |       -56825.3   |       -56612.7   |       -212.601   |   143:10:15   |   273:01:24   |
275250      |         -56844   |       -56603.2   |       -240.842   |   143:11:50   |   272:59:53   |
275300      |       -56875.6   |       -56607.5   |        -268.09   |   143:13:27   |   272:58:26   |
275350      |       -56846.6   |         -56613   |       -233.574   |   143:15:06   |   272:57:02   |
275400      |       -56879.1   |       -56612.6   |       -266.499   |   143:16:47   |   272:55:43   |
275450      |       -56909.8   |       -56624.7   |       -285.071   |   143:18:26   |   272:54:19   |
275500      |       -56864.4   |       -56609.3   |       -255.106   |   143:20:05   |   272:52:56   |
275550      |       -56868.9   |       -56610.3   |       -258.629   |   143:21:41   |   272:51:26   |
275600      |       -56857.3   |       -56616.3   |       -240.963   |   143:23:18   |   272:49:59   |
275650      |       -56901.2   |         -56602   |       -299.166   |   143:24:51   |   272:48:24   |
275700      |       -56902.8   |       -56604.3   |       -298.473   |   143:26:21   |   272:46:44   |
275750      |       -56885.9   |       -56614.6   |       -271.386   |   143:27:54   |   272:45:09   |
275800      |       -56856.2   |       -56611.1   |       -245.145   |   143:29:29   |   272:43:38   |
275850      |       -56865.5   |       -56627.5   |       -238.019   |   143:31:01   |   272:42:01   |
275900      |       -56866.9   |       -56611.1   |        -255.83   |   143:32:35   |   272:40:28   |
275950      |       -56857.5   |       -56619.2   |       -238.277   |   143:34:15   |   272:39:06   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
276000      |       -56821.5   |         -56610   |       -211.521   |   143:35:57   |   272:37:49   |
276050      |       -56835.5   |       -56613.4   |       -222.089   |   143:37:38   |   272:36:29   |
276100      |       -56855.3   |       -56619.1   |        -236.16   |   143:39:16   |   272:35:03   |
276150      |       -56869.3   |       -56608.3   |        -260.94   |   143:40:53   |   272:33:36   |
276200      |       -56893.8   |       -56605.4   |        -288.36   |   143:42:31   |   272:32:11   |
276250      |       -56821.1   |       -56613.4   |       -207.697   |   143:44:06   |   272:30:40   |
276300      |       -56845.8   |       -56602.9   |       -242.912   |   143:45:44   |   272:29:14   |
276350      |       -56907.6   |       -56625.8   |       -281.774   |   143:47:17   |   272:27:39   |
276400      |       -56849.3   |       -56597.6   |       -251.655   |   143:48:50   |   272:26:04   |
276450      |       -56854.1   |       -56624.2   |        -229.95   |   143:50:26   |   272:24:35   |
276500      |       -56834.1   |       -56596.4   |       -237.665   |   143:52:01   |   272:23:04   |
276550      |       -56876.1   |       -56613.9   |       -262.278   |   143:53:34   |   272:21:29   |
276600      |       -56866.3   |       -56621.6   |         -244.7   |   143:55:02   |   272:19:45   |
276650      |       -56908.6   |       -56624.7   |       -283.902   |   143:56:31   |   272:18:02   |
276700      |       -56837.4   |       -56613.2   |       -224.179   |   143:57:57   |   272:16:14   |
276750      |       -56848.1   |       -56612.8   |        -235.31   |   143:59:28   |   272:14:36   |
276800      |       -56845.9   |       -56613.8   |       -232.075   |   144:00:58   |   272:12:55   |
276850      |       -56871.7   |         -56622   |       -249.617   |   144:02:26   |   272:11:11   |
276900      |       -56875.6   |       -56625.2   |       -250.386   |   144:03:55   |   272:09:28   |
276950      |       -56838.6   |       -56626.5   |        -212.03   |   144:05:33   |   272:08:03   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
277000      |       -56867.1   |       -56624.9   |       -242.264   |   144:07:03   |   272:06:22   |
277050      |       -56862.3   |         -56616   |       -246.346   |   144:08:33   |   272:04:42   |
277100      |       -56863.1   |       -56621.8   |       -241.284   |   144:10:02   |   272:02:59   |
277150      |       -56847.8   |       -56614.5   |       -233.307   |   144:11:34   |   272:01:23   |
277200      |       -56880.5   |       -56628.8   |       -251.718   |   144:13:07   |   271:59:48   |
277250      |       -56892.1   |       -56623.6   |       -268.477   |   144:14:41   |   271:58:15   |
277300      |       -56833.4   |       -56619.1   |       -214.237   |   144:16:13   |   271:56:38   |
277350      |       -56909.8   |       -56619.8   |       -289.964   |   144:17:47   |   271:55:05   |
277400      |       -56847.7   |       -56616.8   |       -230.983   |   144:19:23   |   271:53:36   |
277450      |         -56838   |       -56618.3   |       -219.695   |   144:21:00   |   271:52:08   |
277500      |       -56905.1   |       -56620.5   |       -284.544   |   144:22:35   |   271:50:37   |
277550      |       -56902.2   |         -56615   |       -287.211   |   144:24:08   |   271:49:02   |
277600      |       -56872.9   |       -56624.1   |       -248.809   |   144:25:37   |   271:47:20   |
277650      |         -56937   |       -56647.1   |       -289.873   |   144:27:10   |   271:45:45   |
277700      |         -56870   |         -56634   |       -236.001   |   144:28:44   |   271:44:12   |
277750      |       -56861.1   |       -56639.3   |       -221.728   |   144:30:17   |   271:42:37   |
277800      |       -56931.1   |       -56638.7   |        -292.36   |   144:31:51   |   271:41:04   |
277850      |       -56898.5   |       -56635.5   |        -263.03   |   144:33:24   |   271:39:29   |
277900      |       -56909.9   |       -56623.4   |       -286.528   |   144:34:57   |   271:37:55   |
277950      |       -56878.2   |       -56618.2   |       -259.925   |   144:36:36   |   271:36:31   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
278000      |       -56861.2   |       -56621.8   |       -239.357   |   144:38:11   |   271:35:00   |
278050      |       -56807.4   |       -56640.9   |       -166.463   |   144:39:44   |   271:33:25   |
278100      |       -56845.8   |       -56648.3   |       -197.462   |   144:41:17   |   271:31:50   |
278150      |       -56867.4   |       -56652.4   |       -215.047   |   144:42:49   |   271:30:13   |
278200      |       -56867.2   |       -56642.4   |       -224.825   |   144:44:18   |   271:28:31   |
278250      |       -56856.9   |       -56641.5   |       -215.396   |   144:45:50   |   271:26:54   |
278300      |       -56883.9   |       -56634.2   |       -249.626   |   144:47:23   |   271:25:19   |
278350      |       -56857.4   |       -56638.4   |       -219.045   |   144:48:53   |   271:23:39   |
278400      |       -56894.5   |         -56618   |       -276.495   |   144:50:18   |   271:21:49   |
278450      |       -56847.9   |       -56626.3   |         -221.6   |   144:51:53   |   271:20:18   |
278500      |       -56844.7   |       -56615.6   |       -229.143   |   144:53:32   |   271:18:54   |
278550      |       -56848.2   |       -56616.6   |       -231.633   |   144:55:02   |   271:17:14   |
278600      |       -56879.5   |       -56619.4   |       -260.155   |   144:56:35   |   271:15:39   |
278650      |       -56885.4   |       -56622.4   |       -262.999   |   144:58:09   |   271:14:06   |
278700      |       -56861.4   |       -56623.2   |       -238.147   |   144:59:42   |   271:12:31   |
278750      |       -56853.5   |       -56615.7   |       -237.739   |   145:01:16   |   271:10:58   |
278800      |         -56840   |       -56619.1   |       -220.946   |   145:02:50   |   271:09:25   |
278850      |       -56869.9   |       -56633.9   |       -236.046   |   145:04:23   |   271:07:50   |
278900      |       -56850.8   |       -56614.8   |       -236.052   |   145:05:57   |   271:06:17   |
278950      |       -56867.6   |       -56616.2   |       -251.381   |   145:07:27   |   271:04:37   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
279000      |       -56868.8   |       -56624.3   |       -244.571   |   145:08:57   |   271:02:56   |
279050      |       -56898.8   |       -56615.5   |       -283.346   |   145:10:29   |   271:01:20   |
279100      |       -56894.6   |       -56611.6   |       -282.971   |   145:11:59   |   270:59:39   |
279150      |       -56900.6   |       -56627.5   |         -273.1   |   145:13:33   |   270:58:06   |
279200      |       -56881.5   |       -56636.6   |       -244.987   |   145:15:03   |   270:56:26   |
279250      |       -56843.5   |       -56644.9   |        -198.55   |   145:16:35   |   270:54:49   |
279300      |       -56895.4   |       -56636.4   |       -259.037   |   145:18:04   |   270:53:07   |
279350      |       -56898.8   |       -56647.2   |       -251.659   |   145:19:33   |   270:51:25   |
279400      |         -56865   |       -56627.7   |        -237.24   |   145:21:06   |   270:49:50   |
279450      |       -56929.3   |         -56648   |       -281.285   |   145:22:41   |   270:48:19   |
279500      |       -56873.6   |       -56639.9   |       -233.672   |   145:24:14   |   270:46:44   |
279550      |       -56845.3   |       -56635.8   |       -209.478   |   145:25:47   |   270:45:09   |
279600      |       -56836.7   |       -56622.7   |       -214.019   |   145:27:19   |   270:43:32   |
279650      |       -56869.8   |       -56613.7   |       -256.028   |   145:28:50   |   270:41:54   |
279700      |       -56937.4   |       -56628.2   |       -309.202   |   145:30:22   |   270:40:17   |
279750      |         -56852   |       -56626.7   |       -225.326   |   145:31:51   |   270:38:35   |
279800      |       -56843.8   |         -56627   |       -216.753   |   145:33:22   |   270:36:56   |
279850      |       -56886.8   |       -56632.2   |       -254.672   |   145:34:51   |   270:35:14   |
279900      |         -56892   |       -56626.4   |       -265.553   |   145:36:21   |   270:33:34   |
279950      |       -56859.4   |       -56620.2   |       -239.225   |   145:37:51   |   270:31:53   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
280000      |       -56894.9   |       -56619.8   |       -275.109   |   145:39:21   |   270:30:13   |
280050      |         -56870   |       -56630.2   |       -239.811   |   145:40:52   |   270:28:34   |
280100      |       -56861.4   |         -56624   |       -237.453   |   145:42:33   |   270:27:14   |
280150      |       -56893.1   |         -56632   |       -261.088   |   145:44:09   |   270:25:45   |
280200      |       -56899.3   |       -56629.6   |       -269.704   |   145:45:39   |   270:24:05   |
280250      |       -56853.1   |         -56628   |       -225.157   |   145:47:12   |   270:22:30   |
280300      |       -56889.7   |       -56625.7   |       -263.959   |   145:48:47   |   270:20:59   |
280350      |       -56866.6   |       -56621.8   |        -244.78   |   145:50:28   |   270:19:39   |
280400      |       -56904.7   |       -56623.6   |       -281.107   |   145:52:00   |   270:18:02   |
280450      |       -56850.2   |         -56632   |       -218.224   |   145:53:33   |   270:16:27   |
280500      |       -56858.6   |       -56626.1   |       -232.481   |   145:55:07   |   270:14:54   |
280550      |       -56869.6   |       -56627.7   |       -241.878   |   145:56:36   |   270:13:12   |
280600      |       -56891.6   |       -56635.8   |       -255.811   |   145:58:05   |   270:11:30   |
280650      |       -56859.2   |       -56611.6   |       -247.544   |   145:59:34   |   270:09:48   |
280700      |       -56879.8   |       -56647.4   |       -232.468   |   146:01:10   |   270:08:18   |
280750      |       -56921.8   |       -56627.4   |       -294.338   |   146:02:43   |   270:06:44   |
280800      |       -56913.5   |       -56623.7   |       -289.779   |   146:04:18   |   270:05:12   |
280850      |       -56855.3   |       -56619.5   |       -235.729   |   146:05:54   |   270:03:43   |
280900      |       -56868.5   |       -56625.2   |       -243.246   |   146:07:36   |   270:02:25   |
280950      |       -56858.7   |       -56619.8   |       -238.874   |   146:09:13   |   270:00:58   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
281000      |         -56881   |       -56621.8   |        -259.12   |   146:10:50   |   269:59:30   |
281050      |       -56902.8   |       -56634.3   |       -268.541   |   146:12:28   |   269:58:05   |
281100      |       -56883.6   |       -56631.4   |         -252.2   |   146:14:08   |   269:56:43   |
281150      |       -56901.7   |       -56630.2   |       -271.467   |   146:15:42   |   269:55:10   |
281200      |       -56888.7   |         -56622   |       -266.738   |   146:17:18   |   269:53:40   |
281250      |       -56881.3   |       -56638.4   |       -242.893   |   146:18:56   |   269:52:15   |
281300      |       -56929.3   |       -56629.5   |       -299.728   |   146:20:35   |   269:50:51   |
281350      |       -56896.5   |       -56630.4   |       -266.083   |   146:22:14   |   269:49:27   |
281400      |       -56849.3   |       -56621.2   |       -228.101   |   146:23:54   |   269:48:05   |
281450      |       -56862.7   |       -56624.3   |       -238.341   |   146:25:29   |   269:46:34   |
281500      |       -56859.2   |       -56610.8   |       -248.398   |   146:27:05   |   269:45:05   |
281550      |       -56881.2   |         -56620   |       -261.156   |   146:28:42   |   269:43:37   |
281600      |       -56874.6   |       -56623.5   |       -251.105   |   146:30:22   |   269:42:15   |
281650      |       -56839.5   |       -56613.4   |       -226.076   |   146:31:56   |   269:40:42   |
281700      |       -56882.9   |       -56623.9   |       -259.042   |   146:33:35   |   269:39:19   |
281750      |         -56863   |       -56655.8   |       -207.243   |   146:35:18   |   269:38:02   |
281800      |       -56837.1   |       -56630.1   |       -207.048   |   146:37:00   |   269:36:44   |
281850      |       -56835.7   |       -56613.1   |       -222.578   |   146:38:40   |   269:35:22   |
281900      |       -56858.9   |       -56626.2   |       -232.676   |   146:40:18   |   269:33:56   |
281950      |       -56838.8   |       -56624.5   |       -214.299   |   146:41:53   |   269:32:25   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
282000      |       -56875.1   |       -56612.8   |       -262.284   |   146:43:29   |   269:30:56   |
282050      |       -56899.9   |       -56611.8   |       -288.113   |   146:45:09   |   269:29:34   |
282100      |         -56928   |       -56622.9   |       -305.119   |   146:46:50   |   269:28:14   |
282150      |       -56867.8   |       -56629.9   |       -237.939   |   146:48:32   |   269:26:55   |
282200      |       -56928.9   |       -56635.3   |       -293.569   |   146:50:12   |   269:25:33   |
282250      |       -56862.8   |       -56615.4   |       -247.407   |   146:51:50   |   269:24:08   |
282300      |       -56913.4   |       -56629.1   |       -284.304   |   146:53:28   |   269:22:42   |
282350      |         -56892   |       -56632.7   |       -259.287   |   146:55:08   |   269:21:20   |
282400      |       -56872.7   |       -56640.6   |       -232.138   |   146:56:48   |   269:19:58   |
282450      |       -56895.1   |       -56645.4   |       -249.711   |   146:58:26   |   269:18:32   |
282500      |       -56889.9   |       -56641.1   |       -248.765   |   147:00:02   |   269:17:03   |
282550      |       -56875.7   |       -56617.5   |       -258.283   |   147:01:46   |   269:15:48   |
282600      |       -56899.3   |       -56639.5   |       -259.766   |   147:03:22   |   269:14:19   |
282650      |       -56897.4   |       -56636.4   |       -260.952   |   147:05:05   |   269:13:02   |
282700      |       -56867.7   |       -56630.4   |       -237.344   |   147:06:45   |   269:11:40   |
282750      |       -56877.2   |       -56629.2   |       -248.057   |   147:08:26   |   269:10:20   |
282800      |       -56865.5   |       -56629.6   |       -235.923   |   147:10:03   |   269:08:52   |
282850      |         -56886   |       -56628.3   |       -257.739   |   147:11:37   |   269:07:19   |
282900      |       -56869.9   |       -56625.7   |       -244.194   |   147:13:14   |   269:05:51   |
282950      |       -56863.2   |       -56630.4   |       -232.748   |   147:14:56   |   269:04:33   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
283000      |       -56890.3   |       -56638.4   |        -251.82   |   147:16:36   |   269:03:11   |
283050      |       -56882.4   |       -56625.5   |         -256.9   |   147:18:11   |   269:01:40   |
283100      |       -56861.2   |       -56643.5   |       -217.727   |   147:19:48   |   269:00:12   |
283150      |       -56912.4   |       -56639.5   |       -272.884   |   147:21:26   |   268:58:46   |
283200      |       -56853.4   |       -56628.4   |       -225.022   |   147:23:03   |   268:57:19   |
283250      |       -56886.4   |       -56621.7   |        -264.76   |   147:24:42   |   268:55:55   |
283300      |       -56864.3   |       -56632.9   |       -231.397   |   147:26:20   |   268:54:29   |
283350      |       -56889.7   |       -56645.7   |       -244.057   |   147:27:57   |   268:53:01   |
283400      |       -56884.1   |       -56631.3   |       -252.836   |   147:29:36   |   268:51:37   |
283450      |       -56857.7   |       -56637.5   |       -220.167   |   147:31:13   |   268:50:10   |
283500      |       -56923.5   |       -56631.6   |       -291.943   |   147:32:49   |   268:48:40   |
283550      |         -56886   |       -56628.1   |       -257.818   |   147:34:26   |   268:47:12   |
283600      |       -56901.2   |         -56625   |       -276.176   |   147:36:04   |   268:45:47   |
283650      |       -56870.8   |       -56641.5   |       -229.374   |   147:37:45   |   268:44:26   |
283700      |       -56872.6   |       -56639.3   |       -233.297   |   147:39:23   |   268:43:00   |
283750      |       -56895.8   |       -56617.1   |       -278.681   |   147:40:59   |   268:41:31   |
283800      |         -56856   |       -56637.5   |       -218.543   |   147:42:38   |   268:40:07   |
283850      |       -56861.8   |       -56622.1   |       -239.745   |   147:44:19   |   268:38:47   |
283900      |       -56888.5   |         -56641   |        -247.49   |   147:46:02   |   268:37:30   |
283950      |       -56875.2   |       -56640.4   |       -234.788   |   147:47:46   |   268:36:15   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
284000      |         -56918   |       -56630.1   |       -287.912   |   147:49:23   |   268:34:47   |
284050      |       -56888.4   |       -56631.8   |       -256.586   |   147:51:05   |   268:33:29   |
284100      |       -56897.5   |       -56617.5   |       -280.038   |   147:52:41   |   268:31:59   |
284150      |       -56844.4   |       -56626.3   |       -218.147   |   147:54:17   |   268:30:30   |
284200      |       -56891.2   |       -56614.2   |       -277.015   |   147:55:56   |   268:29:06   |
284250      |       -56857.8   |       -56617.4   |       -240.388   |   147:57:33   |   268:27:38   |
284300      |       -56865.9   |       -56611.6   |       -254.361   |   147:59:11   |   268:26:12   |
284350      |       -56875.1   |       -56616.9   |       -258.155   |   148:00:54   |   268:24:55   |
284400      |       -56880.8   |       -56619.1   |       -261.678   |   148:02:35   |   268:23:35   |
284450      |       -56880.5   |         -56613   |       -267.491   |   148:04:16   |   268:22:14   |
284500      |       -56883.2   |       -56627.4   |       -255.802   |   148:05:56   |   268:20:52   |
284550      |       -56859.3   |       -56611.6   |       -247.702   |   148:07:36   |   268:19:30   |
284600      |       -56864.1   |       -56617.3   |       -246.753   |   148:09:09   |   268:17:55   |
284650      |       -56834.2   |         -56623   |       -211.145   |   148:10:42   |   268:16:20   |
284700      |       -56886.1   |       -56621.2   |       -264.908   |   148:12:21   |   268:14:56   |
284750      |       -56860.2   |       -56610.9   |       -249.314   |   148:13:57   |   268:13:26   |
284800      |       -56886.5   |       -56634.5   |       -252.006   |   148:15:34   |   268:11:58   |
284850      |       -56821.7   |       -56611.9   |       -209.765   |   148:17:15   |   268:10:38   |
284900      |       -56889.2   |       -56623.4   |       -265.881   |   148:18:54   |   268:09:14   |
284950      |       -56861.9   |       -56629.1   |       -232.736   |   148:20:34   |   268:07:51   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
285000      |       -56839.6   |       -56624.7   |       -214.954   |   148:22:16   |   268:06:33   |
285050      |       -56877.4   |       -56614.1   |       -263.281   |   148:23:51   |   268:05:01   |
285100      |       -56850.1   |       -56605.3   |       -244.772   |   148:25:26   |   268:03:30   |
285150      |         -56839   |       -56606.8   |       -232.143   |   148:26:59   |   268:01:55   |
285200      |       -56878.2   |       -56624.1   |       -254.146   |   148:28:39   |   268:00:33   |
285250      |       -56857.3   |       -56607.5   |       -249.836   |   148:30:19   |   267:59:10   |
285300      |       -56879.2   |       -56608.4   |       -270.775   |   148:31:55   |   267:57:41   |
285350      |       -56862.8   |       -56613.6   |       -249.245   |   148:33:33   |   267:56:15   |
285400      |       -56870.5   |       -56617.9   |        -252.56   |   148:35:05   |   267:54:38   |
285450      |       -56864.5   |       -56618.3   |        -246.22   |   148:36:37   |   267:53:01   |
285500      |       -56875.8   |       -56615.6   |       -260.189   |   148:38:15   |   267:51:35   |
285550      |       -56900.4   |       -56641.6   |       -258.792   |   148:39:52   |   267:50:07   |
285600      |       -56850.7   |       -56621.7   |       -228.931   |   148:41:28   |   267:48:38   |
285650      |       -56879.6   |       -56625.6   |       -253.981   |   148:43:04   |   267:47:08   |
285700      |       -56861.1   |       -56617.3   |       -243.813   |   148:44:46   |   267:45:49   |
285750      |       -56904.1   |       -56623.1   |       -280.966   |   148:46:23   |   267:44:21   |
285800      |       -56855.4   |       -56623.5   |       -231.934   |   148:48:00   |   267:42:54   |
285850      |       -56874.5   |       -56629.4   |       -245.136   |   148:49:40   |   267:41:31   |
285900      |       -56878.8   |       -56632.1   |        -246.76   |   148:51:23   |   267:40:14   |
285950      |       -56885.6   |       -56623.6   |       -261.909   |   148:53:06   |   267:38:57   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
286000      |       -56903.1   |       -56630.2   |       -272.907   |   148:54:47   |   267:37:37   |
286050      |       -56839.2   |       -56623.3   |       -215.808   |   148:56:30   |   267:36:20   |
286100      |       -56898.5   |       -56618.9   |       -279.603   |   148:58:10   |   267:34:57   |
286150      |       -56873.8   |       -56625.7   |       -248.074   |   148:59:54   |   267:33:42   |
286200      |       -56927.5   |       -56633.6   |       -293.916   |   149:01:33   |   267:32:18   |
286250      |       -56915.3   |       -56632.5   |       -282.862   |   149:03:10   |   267:30:50   |
286300      |       -56893.9   |       -56636.9   |       -256.916   |   149:04:48   |   267:29:24   |
286350      |       -56877.6   |       -56624.1   |       -253.581   |   149:06:23   |   267:27:52   |
286400      |       -56799.9   |       -56607.9   |       -192.056   |   149:08:02   |   267:26:28   |
286450      |       -56845.6   |       -56620.5   |        -225.08   |   149:09:39   |   267:25:00   |
286500      |       -56840.2   |       -56627.8   |       -212.354   |   149:11:18   |   267:23:36   |
286550      |       -56853.4   |       -56624.9   |       -228.468   |   149:12:56   |   267:22:10   |
286600      |       -56840.2   |         -56621   |       -219.139   |   149:14:37   |   267:20:49   |
286650      |       -56851.3   |         -56622   |       -229.325   |   149:16:19   |   267:19:30   |
286700      |       -56884.2   |       -56636.5   |       -247.721   |   149:17:56   |   267:18:02   |
286750      |       -56880.9   |       -56625.7   |       -255.198   |   149:19:36   |   267:16:40   |
286800      |       -56874.1   |       -56626.7   |       -247.345   |   149:21:12   |   267:15:10   |
286850      |       -56919.1   |       -56618.1   |       -300.992   |   149:22:51   |   267:13:46   |
286900      |       -56894.9   |       -56618.5   |       -276.328   |   149:24:26   |   267:12:14   |
286950      |       -56870.8   |       -56606.4   |       -264.424   |   149:26:01   |   267:10:43   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
287000      |       -56860.2   |       -56628.1   |       -232.046   |   149:27:38   |   267:09:15   |
287050      |       -56860.5   |       -56612.7   |       -247.805   |   149:29:18   |   267:07:52   |
287100      |       -56862.9   |       -56618.1   |       -244.822   |   149:30:57   |   267:06:28   |
287150      |       -56869.9   |       -56629.2   |       -240.721   |   149:32:38   |   267:05:07   |
287200      |       -56861.3   |       -56619.7   |       -241.615   |   149:34:16   |   267:03:41   |
287250      |       -56860.9   |       -56633.2   |       -227.656   |   149:35:55   |   267:02:17   |
287300      |         -56841   |       -56622.4   |       -218.603   |   149:37:39   |   267:01:01   |
287350      |         -56900   |         -56631   |       -268.988   |   149:39:24   |   266:59:47   |
287400      |       -56893.3   |       -56615.4   |        -277.87   |   149:41:06   |   266:58:28   |
