Starting job 16490015 on c5-60 on Saga at Wed Dec 24 11:43:09 CET 2025


RevBayes version (1.1.1)
Build from  () on Fri May  5 01:48:14 PM CEST 2023

Visit the website www.RevBayes.com for more information about RevBayes.

RevBayes is free software released under the GPL license, version 3. Type 'license()' for details.

To quit RevBayes type 'quit()' or 'q()'.


> source("scripts/mcmc_CEFBDRP_Ranges_rhinos.Rev")
   Processing file "scripts/mcmc_CEFBDRP_Ranges_rhinos.Rev"
   Successfully read one character matrix from file 'data/rrna.nex'
   Successfully read one character matrix from file 'data/coding_1.nex'
   Successfully read one character matrix from file 'data/coding_2.nex'
   Successfully read one character matrix from file 'data/coding_3.nex'
   Successfully read one character matrix from file 'data/character_matrix_RB_rhinos.nex'
   Processing file "scripts/model_FBDRP_rhinos.Rev"
   Processing of file "scripts/model_FBDRP_rhinos.Rev" completed
   Processing file "scripts/model_UCLN_rhinos.Rev"
   Processing of file "scripts/model_UCLN_rhinos.Rev" completed
   Processing file "scripts/model_GTRG_rhinos.Rev"
   Processing of file "scripts/model_GTRG_rhinos.Rev" completed
   Processing file "scripts/model_Morph_rhinos.Rev"
   NOTE: setNumStatesPartition() partitions by the maximum observed state, not the total number of observed states.
   NOTE: setNumStatesPartition() partitions by the maximum observed state, not the total number of observed states.
   NOTE: setNumStatesPartition() partitions by the maximum observed state, not the total number of observed states.
   Processing of file "scripts/model_Morph_rhinos.Rev" completed

   Running MCMC simulation
   This simulation runs 1 independent replicate.
   The simulator uses 422 different moves in a random move schedule with 527 moves per iteration

Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
241850      |       -56725.5   |       -56526.3   |       -199.186   |   125:20:51   |   289:16:53   |
241900      |       -56711.8   |       -56527.6   |       -184.178   |   125:22:26   |   289:15:23   |
241950      |       -56712.3   |       -56530.7   |       -181.646   |   125:24:01   |   289:13:54   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
242000      |       -56754.7   |       -56527.1   |        -227.67   |   125:25:35   |   289:12:22   |
242050      |       -56751.3   |       -56510.8   |       -240.409   |   125:27:09   |   289:10:51   |
242100      |       -56796.4   |       -56528.8   |        -267.62   |   125:28:42   |   289:09:17   |
242150      |       -56757.9   |       -56513.8   |       -244.079   |   125:30:13   |   289:07:38   |
242200      |       -56764.3   |       -56524.2   |       -240.008   |   125:31:49   |   289:06:11   |
242250      |       -56758.8   |       -56511.8   |       -247.002   |   125:33:23   |   289:04:39   |
242300      |         -56738   |       -56520.5   |       -217.511   |   125:34:58   |   289:03:10   |
242350      |       -56798.1   |         -56525   |       -273.034   |   125:36:33   |   289:01:41   |
242400      |       -56759.1   |       -56516.3   |       -242.818   |   125:38:06   |   289:00:07   |
242450      |       -56723.6   |       -56514.7   |       -208.896   |   125:39:40   |   288:58:35   |
242500      |         -56772   |       -56518.7   |       -253.353   |   125:41:15   |   288:57:06   |
242550      |       -56754.2   |       -56509.7   |       -244.534   |   125:42:56   |   288:55:50   |
242600      |       -56741.5   |       -56532.2   |       -209.297   |   125:44:36   |   288:54:32   |
242650      |       -56738.6   |       -56532.7   |       -205.972   |   125:46:17   |   288:53:16   |
242700      |       -56734.9   |       -56514.6   |       -220.318   |   125:47:51   |   288:51:45   |
242750      |       -56728.1   |       -56518.1   |           -210   |   125:49:23   |   288:50:08   |
242800      |       -56764.2   |       -56524.9   |       -239.309   |   125:50:56   |   288:48:35   |
242850      |       -56779.2   |       -56523.9   |       -255.363   |   125:52:29   |   288:47:01   |
242900      |       -56776.6   |       -56525.9   |       -250.699   |   125:54:06   |   288:45:36   |
242950      |       -56770.3   |       -56535.7   |       -234.625   |   125:55:34   |   288:43:50   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
243000      |       -56792.5   |       -56528.3   |        -264.16   |   125:57:06   |   288:42:14   |
243050      |         -56796   |       -56533.2   |       -262.805   |   125:58:46   |   288:40:56   |
243100      |       -56767.2   |       -56529.4   |       -237.801   |   126:00:22   |   288:39:29   |
243150      |       -56795.9   |       -56521.3   |       -274.691   |   126:01:56   |   288:37:57   |
243200      |       -56760.7   |       -56524.7   |       -236.081   |   126:03:28   |   288:36:21   |
243250      |       -56764.7   |       -56509.5   |       -255.228   |   126:05:06   |   288:34:58   |
243300      |       -56766.1   |       -56499.8   |       -266.318   |   126:06:40   |   288:33:27   |
243350      |       -56735.6   |       -56521.7   |        -213.92   |   126:08:10   |   288:31:46   |
243400      |       -56731.8   |       -56510.8   |       -221.039   |   126:09:44   |   288:30:14   |
243450      |       -56753.8   |       -56512.9   |       -240.815   |   126:11:17   |   288:28:40   |
243500      |       -56750.3   |       -56528.7   |       -221.637   |   126:12:48   |   288:27:02   |
243550      |         -56739   |       -56501.4   |        -237.66   |   126:14:18   |   288:25:21   |
243600      |       -56735.1   |       -56530.9   |       -204.133   |   126:15:51   |   288:23:47   |
243650      |       -56768.7   |       -56519.5   |       -249.143   |   126:17:23   |   288:22:11   |
243700      |       -56755.1   |         -56514   |       -241.134   |   126:18:57   |   288:20:39   |
243750      |       -56775.2   |       -56516.9   |       -258.271   |   126:20:37   |   288:19:21   |
243800      |       -56744.6   |       -56508.2   |       -236.367   |   126:22:12   |   288:17:51   |
243850      |       -56767.2   |       -56517.3   |       -249.976   |   126:23:49   |   288:16:27   |
243900      |       -56704.5   |       -56511.7   |       -192.808   |   126:25:27   |   288:15:04   |
243950      |         -56776   |       -56531.3   |       -244.655   |   126:27:00   |   288:13:30   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
244000      |       -56766.5   |       -56529.6   |       -236.874   |   126:28:33   |   288:11:56   |
244050      |       -56789.6   |       -56546.1   |       -243.552   |   126:30:04   |   288:10:17   |
244100      |       -56739.7   |       -56545.8   |       -193.935   |   126:31:39   |   288:08:48   |
244150      |       -56769.8   |       -56539.3   |       -230.516   |   126:33:14   |   288:07:19   |
244200      |       -56747.4   |       -56514.7   |       -232.663   |   126:34:49   |   288:05:49   |
244250      |       -56721.1   |       -56525.8   |       -195.312   |   126:36:25   |   288:04:22   |
244300      |       -56767.6   |       -56522.7   |       -244.912   |   126:38:02   |   288:02:57   |
244350      |       -56745.6   |         -56526   |       -219.599   |   126:39:39   |   288:01:32   |
244400      |       -56742.1   |       -56534.6   |       -207.557   |   126:41:13   |   288:00:00   |
244450      |       -56766.3   |       -56518.4   |       -247.931   |   126:42:45   |   287:58:24   |
244500      |       -56722.9   |       -56513.2   |       -209.757   |   126:44:20   |   287:56:55   |
244550      |       -56766.3   |       -56525.9   |       -240.415   |   126:45:51   |   287:55:16   |
244600      |       -56775.3   |       -56515.3   |       -260.008   |   126:47:25   |   287:53:44   |
244650      |       -56792.1   |       -56516.1   |       -276.003   |   126:49:02   |   287:52:20   |
244700      |       -56751.5   |       -56507.6   |        -243.92   |   126:50:39   |   287:50:55   |
244750      |       -56720.4   |         -56515   |       -205.402   |   126:52:17   |   287:49:32   |
244800      |       -56798.2   |       -56519.5   |       -278.716   |   126:53:57   |   287:48:14   |
244850      |       -56808.8   |       -56529.1   |       -279.668   |   126:55:34   |   287:46:49   |
244900      |         -56778   |       -56532.5   |       -245.522   |   126:57:13   |   287:45:29   |
244950      |       -56738.1   |         -56526   |       -212.056   |   126:58:49   |   287:44:01   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
245000      |         -56780   |       -56532.1   |       -247.936   |   127:00:25   |   287:42:34   |
245050      |       -56748.3   |       -56535.3   |        -212.98   |   127:01:59   |   287:41:02   |
245100      |       -56776.5   |       -56554.2   |       -222.331   |   127:03:31   |   287:39:26   |
245150      |       -56790.2   |         -56533   |       -257.127   |   127:05:08   |   287:38:01   |
245200      |         -56787   |       -56523.1   |       -263.859   |   127:06:46   |   287:36:38   |
245250      |       -56764.2   |       -56521.6   |       -242.568   |   127:08:24   |   287:35:16   |
245300      |         -56767   |         -56520   |       -247.008   |   127:10:02   |   287:33:53   |
245350      |       -56812.9   |       -56522.2   |       -290.637   |   127:11:39   |   287:32:28   |
245400      |       -56806.9   |         -56517   |       -289.895   |   127:13:15   |   287:31:01   |
245450      |       -56746.8   |       -56526.7   |       -220.017   |   127:14:50   |   287:29:31   |
245500      |       -56763.2   |       -56523.9   |       -239.235   |   127:16:28   |   287:28:08   |
245550      |         -56782   |       -56534.4   |       -247.572   |   127:18:03   |   287:26:39   |
245600      |       -56778.6   |       -56543.4   |       -235.203   |   127:19:38   |   287:25:09   |
245650      |       -56814.9   |       -56537.2   |       -277.739   |   127:21:09   |   287:23:31   |
245700      |       -56752.8   |       -56533.7   |       -219.057   |   127:22:44   |   287:22:01   |
245750      |       -56766.9   |       -56518.9   |       -248.003   |   127:24:25   |   287:20:45   |
245800      |       -56765.9   |       -56535.4   |       -230.476   |   127:26:07   |   287:19:32   |
245850      |       -56774.5   |       -56535.4   |       -239.093   |   127:27:49   |   287:18:18   |
245900      |       -56759.1   |       -56523.4   |       -235.654   |   127:29:26   |   287:16:53   |
245950      |       -56715.9   |       -56518.6   |       -197.268   |   127:31:03   |   287:15:28   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
246000      |       -56701.6   |       -56511.7   |       -189.956   |   127:32:39   |   287:14:01   |
246050      |       -56752.9   |       -56524.1   |       -228.781   |   127:34:15   |   287:12:33   |
246100      |         -56787   |       -56526.4   |       -260.627   |   127:35:48   |   287:10:59   |
246150      |       -56740.2   |       -56525.6   |       -214.558   |   127:37:32   |   287:09:50   |
246200      |       -56734.9   |       -56530.7   |       -204.158   |   127:39:12   |   287:08:32   |
246250      |       -56758.6   |       -56541.4   |       -217.122   |   127:40:49   |   287:07:06   |
246300      |       -56766.7   |       -56531.5   |       -235.224   |   127:42:26   |   287:05:41   |
246350      |       -56786.4   |       -56540.8   |       -245.571   |   127:43:56   |   287:04:01   |
246400      |       -56759.3   |       -56533.1   |       -226.252   |   127:45:32   |   287:02:33   |
246450      |         -56748   |       -56534.8   |       -213.129   |   127:47:05   |   287:00:59   |
246500      |       -56757.2   |       -56532.4   |       -224.825   |   127:48:34   |   286:59:16   |
246550      |       -56780.7   |       -56534.3   |       -246.366   |   127:50:03   |   286:57:33   |
246600      |       -56732.4   |       -56533.7   |       -198.708   |   127:51:36   |   286:55:59   |
246650      |       -56765.1   |       -56534.7   |       -230.411   |   127:53:06   |   286:54:18   |
246700      |       -56768.6   |       -56539.7   |       -228.846   |   127:54:37   |   286:52:40   |
246750      |       -56753.8   |       -56528.3   |       -225.432   |   127:56:14   |   286:51:15   |
246800      |         -56720   |       -56532.9   |        -187.03   |   127:57:55   |   286:49:58   |
246850      |       -56765.1   |       -56521.5   |       -243.598   |   127:59:34   |   286:48:38   |
246900      |       -56793.9   |       -56531.5   |       -262.375   |   128:01:18   |   286:47:28   |
246950      |         -56784   |       -56531.8   |       -252.193   |   128:02:58   |   286:46:10   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
247000      |       -56762.5   |       -56534.1   |       -228.464   |   128:04:38   |   286:44:52   |
247050      |       -56778.4   |         -56527   |       -251.414   |   128:06:16   |   286:43:29   |
247100      |       -56776.7   |       -56525.7   |       -251.004   |   128:07:52   |   286:42:01   |
247150      |       -56770.5   |       -56537.2   |       -233.297   |   128:09:30   |   286:40:38   |
247200      |       -56766.5   |         -56553   |       -213.454   |   128:11:01   |   286:39:00   |
247250      |       -56775.3   |       -56529.6   |       -245.695   |   128:12:31   |   286:37:19   |
247300      |       -56745.8   |       -56519.9   |       -225.892   |   128:14:03   |   286:35:43   |
247350      |       -56779.6   |       -56529.7   |       -249.869   |   128:15:38   |   286:34:13   |
247400      |       -56742.1   |       -56521.3   |       -220.827   |   128:17:10   |   286:32:37   |
247450      |       -56798.3   |       -56542.1   |        -256.25   |   128:18:35   |   286:30:45   |
247500      |       -56777.3   |       -56532.7   |       -244.519   |   128:20:09   |   286:29:13   |
247550      |       -56740.8   |         -56529   |       -211.759   |   128:21:46   |   286:27:48   |
247600      |       -56792.8   |       -56527.6   |       -265.192   |   128:23:19   |   286:26:14   |
247650      |       -56791.8   |       -56528.6   |       -263.237   |   128:24:52   |   286:24:40   |
247700      |       -56778.3   |       -56517.5   |       -260.806   |   128:26:26   |   286:23:08   |
247750      |       -56741.9   |       -56532.4   |       -209.413   |   128:27:59   |   286:21:34   |
247800      |       -56753.7   |       -56539.4   |       -214.365   |   128:29:37   |   286:20:11   |
247850      |       -56758.7   |       -56521.9   |       -236.809   |   128:31:12   |   286:18:41   |
247900      |       -56774.7   |       -56536.1   |       -238.663   |   128:32:41   |   286:16:58   |
247950      |       -56764.8   |       -56541.1   |       -223.719   |   128:34:11   |   286:15:17   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
248000      |       -56771.7   |       -56533.7   |       -237.994   |   128:35:45   |   286:13:45   |
248050      |       -56822.1   |       -56534.4   |       -287.724   |   128:37:23   |   286:12:23   |
248100      |       -56777.7   |       -56528.1   |        -249.59   |   128:38:57   |   286:10:51   |
248150      |       -56770.3   |       -56537.2   |       -233.146   |   128:40:32   |   286:09:21   |
248200      |       -56804.9   |       -56534.1   |       -270.844   |   128:42:06   |   286:07:49   |
248250      |       -56769.6   |       -56531.2   |       -238.426   |   128:43:38   |   286:06:13   |
248300      |       -56744.4   |       -56531.7   |       -212.727   |   128:45:14   |   286:04:45   |
248350      |       -56763.6   |       -56544.8   |       -218.802   |   128:46:48   |   286:03:14   |
248400      |       -56791.9   |       -56536.1   |       -255.826   |   128:48:23   |   286:01:44   |
248450      |       -56762.8   |       -56535.5   |       -227.351   |   128:49:55   |   286:00:08   |
248500      |       -56719.8   |       -56519.2   |       -200.617   |   128:51:28   |   285:58:34   |
248550      |       -56733.1   |       -56506.3   |       -226.802   |   128:53:03   |   285:57:04   |
248600      |       -56781.2   |       -56516.2   |       -265.004   |   128:54:38   |   285:55:34   |
248650      |       -56787.2   |       -56521.5   |        -265.61   |   128:56:13   |   285:54:05   |
248700      |       -56771.8   |       -56541.2   |       -230.566   |   128:57:48   |   285:52:35   |
248750      |       -56756.7   |       -56528.3   |       -228.352   |   128:59:19   |   285:50:56   |
248800      |       -56761.7   |       -56519.4   |       -242.317   |   129:00:54   |   285:49:27   |
248850      |         -56711   |       -56515.8   |       -195.154   |   129:02:31   |   285:48:01   |
248900      |       -56720.5   |       -56522.7   |       -197.775   |   129:04:05   |   285:46:30   |
248950      |       -56753.9   |       -56520.7   |       -233.156   |   129:05:44   |   285:45:09   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
249000      |       -56763.1   |       -56534.6   |       -228.439   |   129:07:20   |   285:43:41   |
249050      |       -56727.9   |       -56534.8   |       -193.105   |   129:08:55   |   285:42:12   |
249100      |       -56762.8   |       -56525.9   |       -236.881   |   129:10:30   |   285:40:42   |
249150      |       -56738.9   |       -56545.1   |        -193.75   |   129:12:04   |   285:39:10   |
249200      |       -56740.5   |       -56548.6   |       -191.896   |   129:13:37   |   285:37:36   |
249250      |       -56759.8   |       -56560.2   |       -199.588   |   129:15:07   |   285:35:55   |
249300      |       -56780.3   |       -56553.4   |       -226.855   |   129:16:44   |   285:34:30   |
249350      |       -56719.3   |       -56531.7   |       -187.644   |   129:18:16   |   285:32:54   |
249400      |       -56761.9   |       -56512.4   |        -249.49   |   129:19:50   |   285:31:22   |
249450      |       -56800.6   |       -56537.7   |        -262.92   |   129:21:26   |   285:29:54   |
249500      |       -56769.9   |       -56518.6   |       -251.389   |   129:23:02   |   285:28:27   |
249550      |         -56800   |       -56533.2   |       -266.762   |   129:24:34   |   285:26:51   |
249600      |         -56787   |       -56541.3   |       -245.712   |   129:26:04   |   285:25:10   |
249650      |       -56772.4   |       -56531.7   |       -240.696   |   129:27:31   |   285:23:23   |
249700      |         -56767   |       -56536.6   |       -230.347   |   129:29:04   |   285:21:48   |
249750      |       -56789.6   |       -56567.2   |        -222.37   |   129:30:32   |   285:20:03   |
249800      |       -56806.5   |       -56543.6   |       -262.886   |   129:32:03   |   285:18:25   |
249850      |       -56778.7   |       -56534.7   |       -243.924   |   129:33:37   |   285:16:53   |
249900      |       -56735.5   |         -56538   |       -197.539   |   129:35:11   |   285:15:21   |
249950      |       -56738.4   |       -56535.8   |       -202.539   |   129:36:48   |   285:13:56   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
250000      |       -56766.3   |       -56534.9   |       -231.445   |   129:38:23   |   285:12:26   |
250050      |       -56805.7   |       -56547.4   |       -258.272   |   129:39:59   |   285:10:59   |
250100      |       -56815.6   |       -56558.9   |       -256.674   |   129:41:40   |   285:09:42   |
250150      |       -56755.5   |       -56533.7   |       -221.779   |   129:43:19   |   285:08:21   |
250200      |       -56792.1   |       -56509.9   |       -282.207   |   129:44:59   |   285:07:02   |
250250      |       -56756.4   |       -56524.4   |       -232.063   |   129:46:39   |   285:05:44   |
250300      |         -56761   |       -56527.6   |       -233.433   |   129:48:19   |   285:04:25   |
250350      |         -56776   |       -56518.5   |       -257.557   |   129:49:58   |   285:03:04   |
250400      |       -56755.1   |       -56529.2   |       -225.911   |   129:51:32   |   285:01:32   |
250450      |       -56793.3   |       -56530.2   |       -263.121   |   129:53:04   |   284:59:56   |
250500      |       -56815.1   |       -56538.4   |       -276.629   |   129:54:37   |   284:58:22   |
250550      |       -56796.6   |       -56517.7   |       -278.895   |   129:56:09   |   284:56:45   |
250600      |       -56750.6   |       -56510.6   |       -239.987   |   129:57:45   |   284:55:18   |
250650      |       -56808.3   |       -56521.7   |       -286.595   |   129:59:17   |   284:53:42   |
250700      |       -56757.3   |       -56516.1   |       -241.223   |   130:00:49   |   284:52:05   |
250750      |       -56782.5   |       -56530.7   |       -251.826   |   130:02:21   |   284:50:29   |
250800      |       -56761.9   |       -56548.7   |       -213.127   |   130:03:55   |   284:48:57   |
250850      |       -56760.5   |       -56540.5   |       -220.045   |   130:05:28   |   284:47:23   |
250900      |       -56762.4   |       -56522.3   |       -240.113   |   130:07:02   |   284:45:51   |
250950      |       -56796.6   |       -56537.1   |       -259.527   |   130:08:36   |   284:44:19   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
251000      |       -56782.7   |         -56528   |       -254.673   |   130:10:10   |   284:42:47   |
251050      |         -56789   |       -56524.2   |       -264.851   |   130:11:37   |   284:41:00   |
251100      |       -56739.3   |       -56529.9   |       -209.412   |   130:13:06   |   284:39:17   |
251150      |       -56775.1   |       -56537.3   |       -237.726   |   130:14:40   |   284:37:45   |
251200      |       -56765.1   |       -56537.2   |       -227.901   |   130:16:12   |   284:36:09   |
251250      |       -56761.7   |       -56527.4   |       -234.358   |   130:17:44   |   284:34:33   |
251300      |       -56804.3   |       -56536.7   |       -267.622   |   130:19:17   |   284:32:59   |
251350      |       -56817.5   |       -56559.8   |       -257.716   |   130:20:55   |   284:31:35   |
251400      |       -56743.4   |       -56512.5   |       -230.892   |   130:22:30   |   284:30:06   |
251450      |       -56769.2   |       -56522.4   |       -246.788   |   130:24:01   |   284:28:27   |
251500      |       -56750.6   |       -56530.4   |       -220.215   |   130:25:37   |   284:27:00   |
251550      |       -56743.1   |         -56506   |       -237.045   |   130:27:15   |   284:25:36   |
251600      |       -56735.4   |       -56508.4   |       -226.981   |   130:28:55   |   284:24:18   |
251650      |       -56775.1   |       -56534.1   |       -241.005   |   130:30:29   |   284:22:46   |
251700      |       -56731.4   |       -56500.8   |       -230.544   |   130:32:03   |   284:21:14   |
251750      |       -56753.9   |       -56528.2   |       -225.726   |   130:33:37   |   284:19:42   |
251800      |       -56740.2   |       -56523.3   |       -216.931   |   130:35:12   |   284:18:12   |
251850      |       -56758.8   |       -56535.5   |       -223.368   |   130:36:46   |   284:16:40   |
251900      |       -56747.8   |       -56533.1   |       -214.668   |   130:38:23   |   284:15:15   |
251950      |       -56775.3   |       -56508.5   |       -266.794   |   130:39:55   |   284:13:38   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
252000      |       -56719.2   |       -56512.6   |       -206.588   |   130:41:30   |   284:12:09   |
252050      |       -56751.6   |       -56505.5   |       -246.041   |   130:43:04   |   284:10:37   |
252100      |       -56717.4   |       -56520.6   |       -196.783   |   130:44:41   |   284:09:11   |
252150      |       -56819.5   |       -56523.8   |       -295.707   |   130:46:20   |   284:07:50   |
252200      |       -56759.7   |       -56516.5   |       -243.163   |   130:48:00   |   284:06:31   |
252250      |       -56802.8   |       -56521.4   |        -281.41   |   130:49:44   |   284:05:21   |
252300      |       -56750.6   |       -56524.1   |       -226.417   |   130:51:19   |   284:03:51   |
252350      |       -56771.3   |         -56531   |       -240.293   |   130:52:53   |   284:02:19   |
252400      |       -56756.7   |       -56517.6   |       -239.143   |   130:54:26   |   284:00:45   |
252450      |       -56782.2   |       -56532.6   |       -249.545   |   130:56:04   |   283:59:22   |
252500      |       -56777.4   |       -56527.5   |       -249.871   |   130:57:41   |   283:57:56   |
252550      |       -56735.6   |       -56529.2   |       -206.458   |   130:59:19   |   283:56:33   |
252600      |       -56780.6   |       -56512.3   |       -268.306   |   131:00:54   |   283:55:03   |
252650      |       -56797.9   |       -56539.7   |       -258.201   |   131:02:26   |   283:53:27   |
252700      |       -56804.6   |       -56535.9   |        -268.74   |   131:04:04   |   283:52:04   |
252750      |         -56715   |       -56497.8   |        -217.16   |   131:05:39   |   283:50:34   |
252800      |       -56749.8   |       -56514.3   |       -235.493   |   131:07:11   |   283:48:57   |
252850      |       -56747.6   |       -56529.4   |       -218.209   |   131:08:43   |   283:47:21   |
252900      |       -56748.2   |       -56519.5   |       -228.664   |   131:10:15   |   283:45:45   |
252950      |       -56765.4   |       -56533.2   |       -232.149   |   131:11:50   |   283:44:15   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
253000      |         -56753   |       -56534.3   |       -218.664   |   131:13:27   |   283:42:50   |
253050      |       -56803.9   |         -56529   |       -274.915   |   131:15:01   |   283:41:18   |
253100      |       -56762.2   |       -56513.2   |       -248.958   |   131:16:38   |   283:39:52   |
253150      |       -56800.8   |         -56548   |       -252.804   |   131:18:19   |   283:38:35   |
253200      |       -56807.9   |       -56524.1   |       -283.817   |   131:20:00   |   283:37:18   |
253250      |       -56791.3   |       -56534.7   |       -256.606   |   131:21:34   |   283:35:46   |
253300      |       -56807.8   |       -56542.7   |       -265.153   |   131:23:06   |   283:34:10   |
253350      |       -56787.1   |       -56539.6   |       -247.475   |   131:24:40   |   283:32:38   |
253400      |       -56732.8   |         -56527   |        -205.83   |   131:26:14   |   283:31:06   |
253450      |       -56718.9   |       -56530.9   |       -187.998   |   131:27:48   |   283:29:34   |
253500      |       -56744.2   |       -56526.1   |       -218.153   |   131:29:23   |   283:28:04   |
253550      |       -56731.4   |         -56517   |       -214.429   |   131:30:53   |   283:26:24   |
253600      |         -56715   |       -56524.3   |       -190.659   |   131:32:23   |   283:24:43   |
253650      |       -56788.7   |       -56538.2   |       -250.534   |   131:33:57   |   283:23:11   |
253700      |       -56774.6   |         -56538   |       -236.528   |   131:35:32   |   283:21:41   |
253750      |       -56787.4   |       -56525.8   |       -261.584   |   131:37:09   |   283:20:16   |
253800      |       -56819.5   |       -56541.4   |       -278.077   |   131:38:45   |   283:18:48   |
253850      |       -56788.1   |       -56532.9   |       -255.247   |   131:40:18   |   283:17:14   |
253900      |       -56765.9   |       -56526.7   |       -239.177   |   131:41:52   |   283:15:42   |
253950      |       -56769.2   |       -56522.4   |       -246.755   |   131:43:33   |   283:14:25   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
254000      |       -56745.6   |       -56518.5   |       -227.102   |   131:45:13   |   283:13:06   |
254050      |       -56739.8   |       -56501.8   |       -237.973   |   131:46:54   |   283:11:49   |
254100      |       -56750.3   |       -56521.8   |       -228.451   |   131:48:31   |   283:10:23   |
254150      |       -56757.1   |       -56525.8   |       -231.272   |   131:50:09   |   283:09:00   |
254200      |       -56721.3   |       -56512.3   |       -208.916   |   131:51:48   |   283:07:38   |
254250      |       -56742.3   |       -56527.2   |       -215.099   |   131:53:22   |   283:06:06   |
254300      |       -56767.7   |       -56508.2   |       -259.487   |   131:54:57   |   283:04:37   |
254350      |       -56769.6   |       -56528.9   |       -240.683   |   131:56:36   |   283:03:15   |
254400      |         -56786   |         -56534   |       -252.001   |   131:58:12   |   283:01:48   |
254450      |       -56773.5   |       -56517.3   |       -256.148   |   131:59:45   |   283:00:13   |
254500      |         -56785   |       -56516.4   |       -268.587   |   132:01:23   |   282:58:50   |
254550      |       -56737.7   |       -56516.8   |       -220.843   |   132:03:01   |   282:57:26   |
254600      |       -56774.7   |       -56532.6   |       -242.159   |   132:04:37   |   282:55:59   |
254650      |       -56732.6   |         -56527   |       -205.664   |   132:06:13   |   282:54:31   |
254700      |       -56793.5   |         -56555   |       -238.423   |   132:07:49   |   282:53:03   |
254750      |       -56808.7   |       -56534.5   |        -274.17   |   132:09:23   |   282:51:31   |
254800      |       -56767.8   |         -56523   |       -244.808   |   132:10:57   |   282:49:59   |
254850      |       -56798.9   |       -56551.2   |       -247.617   |   132:12:31   |   282:48:27   |
254900      |       -56771.3   |       -56523.8   |       -247.529   |   132:14:09   |   282:47:03   |
254950      |       -56767.7   |         -56533   |       -234.624   |   132:15:45   |   282:45:36   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
255000      |       -56734.3   |       -56518.2   |       -216.122   |   132:17:19   |   282:44:04   |
255050      |       -56786.7   |       -56526.7   |        -259.99   |   132:18:50   |   282:42:25   |
255100      |       -56749.3   |       -56518.8   |       -230.414   |   132:20:22   |   282:40:49   |
255150      |       -56794.6   |       -56530.6   |       -264.095   |   132:21:58   |   282:39:21   |
255200      |       -56757.4   |       -56523.5   |       -233.904   |   132:23:34   |   282:37:53   |
255250      |         -56824   |       -56525.7   |       -298.263   |   132:25:12   |   282:36:30   |
255300      |       -56806.8   |         -56518   |       -288.734   |   132:26:49   |   282:35:04   |
255350      |       -56774.4   |       -56518.6   |       -255.779   |   132:28:28   |   282:33:43   |
255400      |       -56806.5   |       -56523.7   |       -282.831   |   132:30:07   |   282:32:21   |
255450      |       -56759.5   |       -56518.2   |       -241.332   |   132:31:46   |   282:31:00   |
255500      |       -56784.6   |       -56518.4   |       -266.194   |   132:33:26   |   282:29:41   |
255550      |       -56774.2   |       -56518.8   |       -255.393   |   132:35:00   |   282:28:09   |
255600      |       -56720.6   |       -56517.1   |       -203.481   |   132:36:34   |   282:26:36   |
255650      |       -56768.5   |       -56533.2   |       -235.334   |   132:38:07   |   282:25:02   |
255700      |       -56759.7   |       -56550.6   |       -209.109   |   132:39:42   |   282:23:32   |
255750      |       -56806.9   |       -56530.7   |       -276.255   |   132:41:16   |   282:22:00   |
255800      |       -56817.4   |       -56521.3   |        -296.12   |   132:42:50   |   282:20:28   |
255850      |         -56809   |       -56545.4   |        -263.65   |   132:44:21   |   282:18:50   |
255900      |       -56795.3   |       -56530.9   |       -264.457   |   132:45:54   |   282:17:15   |
255950      |       -56743.6   |       -56528.9   |       -214.754   |   132:47:25   |   282:15:37   |


